Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
CCNB1IP1,ENSG00000100814,0.000342666233583477,0.014073767220699,0.000205345783211297,0.0178798177736821,synonymous,14020311492,14,20311492,
CFD,ENSG00000197766,0.000345859070806087,0.000507766247354935,0.002046484468884,0.036074944447302,synonymous,19000855475,19,855475,
GFPT1,ENSG00000198380,0.000376006213388846,0.000188334980098626,0.0121242349224042,0.0264312593645669,synonymous,2069326166,2,69326166,
ARHGAP9,ENSG00000123329,0.000424813265833324,0.000280211537042496,0.00175479805476519,0.0126844556322454,synonymous,12057467271,12,57467271,
NOC2L,ENSG00000188976,0.000427412555628059,0.000235597101262197,0.00609618649032728,0.0140312981113701,synonymous,1000939206,1,939206,
PLA2G3,ENSG00000100078,0.000433854574560466,0.00027004191050406,0.0218931236233472,0.0225069211539642,synonymous,22031132982,22,31132982,
CMTM7,ENSG00000153551,0.000477474582057491,0.00544727874270845,0.000323691902765488,0.0244495635161279,synonymous,3032391828,3,32391828,
PMM2,ENSG00000140650,0.000487535303419606,0.00162956273057935,0.000726396891877035,0.0388185255381419,synonymous,16008795849,16,8795849,
IQSEC3,ENSG00000120645,0.000531591048889002,0.180482705113603,0.000265853321922416,0.00349929333231064,synonymous,12000066786,12,66786,
ACTL6A,ENSG00000136518,0.000546153323555565,0.00250023093459362,0.000949699391297187,0.0575633924945961,synonymous,3179562978,3,179562978,
MEIOB,ENSG00000162039,0.000590275587794453,0.00220650810408141,0.000602345602978005,0.027230353470307,synonymous,16001828985,16,1828985,
SIKE1,ENSG00000052723,0.000666409622772868,0.00253530303509908,0.000671279789962842,0.0543423834819301,synonymous,1114774234,1,114774234,
SERPINB4,ENSG00000206073,0.000686887127793301,0.000479609638815215,0.00850890385106817,0.0248728126928735,synonymous,18063637631,18,63637631,
NDP,ENSG00000124479,0.000692629869954886,0.0200566825007558,0.000353869712838017,0.0512150557197032,synonymous,23043949761,X,43949761,
OR2T33,ENSG00000177212,0.000696745475545324,0.0281959881329054,0.000485461616487215,0.00920012479402763,synonymous,1248272741,1,248272741,
LRP1,ENSG00000123384,0.000718319871751083,0.000290448942584787,0.0729398207285487,0.005103301238124,synonymous,12057128887,12,57128887,
RNF14,ENSG00000013561,0.000737180839828766,0.00125135380167118,0.00148883154392121,0.0302743609624423,synonymous,5141973515,5,141973515,
ANTXR2,ENSG00000163297,0.000819453266094561,0.0336752753774364,0.000470745161670894,0.0501873740137851,synonymous,4079977582,4,79977582,
ITPR1,ENSG00000150995,0.000821561748579058,0.00167095056950273,0.00172590727799649,0.00661428643807642,synonymous,3004516471,3,4516471,
ITIH3,ENSG00000162267,0.000898522462860152,0.000568523971042678,0.0709033536674873,0.0114657085753296,synonymous,3052789798,3,52789798,
PLCXD2,ENSG00000240891,0.000997930976647465,0.00221733119596945,0.000910439094565452,0.0193343370059721,synonymous,3111675139,3,111675139,
PPDPFL,ENSG00000168333,0.00104159836524143,0.00900679289304462,0.000585890760383068,0.0512934382377583,synonymous,8049072780,8,49072780,
TNFSF4,ENSG00000117586,0.00106302145125092,0.028085243938398,0.000524824782849764,0.0308371885059732,synonymous,1173186455,1,173186455,
OR51A2,ENSG00000205496,0.00109782030502426,0.00458323302775054,0.000873607879273153,0.0531830268599325,synonymous,11004954970,11,4954970,
RHOG,ENSG00000177105,0.00115753672891317,0.330911385278934,0.000544148500835617,0.00831499943615567,synonymous,11003822890,11,3822890,
HELLS,ENSG00000119969,0.00117813241449716,0.0010198743850095,0.0106414185628843,0.0143645361982831,synonymous,10094545923,10,94545923,
BCL2L12,ENSG00000126453,0.00117911444210128,0.0137376007621849,0.000815993018697059,0.0292421994179517,synonymous,19049660614,19,49660614,
PRDX3,ENSG00000165672,0.00118784153209006,0.00449326788240689,0.00100563635438056,0.0325092444704897,synonymous,10119164114,10,119164114,
NDST1,ENSG00000070614,0.00121836178141432,0.181930240277142,0.000589963455988274,0.00551105022351403,synonymous,5150521182,5,150521182,
EBNA1BP2,ENSG00000117395,0.0012479232861724,0.0520922358718396,0.000807089222937818,0.0188458686177533,synonymous,1043164355,1,43164355,
WDR59,ENSG00000103091,0.00125496441932449,0.0217471740746394,0.000777420080719238,0.0085134827511797,synonymous,16074874139,16,74874139,
STAT6,ENSG00000166888,0.00139190185882909,0.000976113808032308,0.0235709404621887,0.0147957730954352,synonymous,12057091063,12,57091063,
NPIPB7,ENSG00000233232,0.00146706226625248,0.00150022330702115,0.00193601998245874,0.06830314812306,synonymous,16028456807,16,28456807,
VPS39,ENSG00000166887,0.00146771100604492,0.00439888747682959,0.00230941354701875,0.018452165583932,synonymous,15042156378,15,42156378,
ADPRS,ENSG00000116863,0.00149553778963007,0.00085920599204925,0.0138867591940386,0.0255024476432239,synonymous,1036084804,1,36084804,
PPP1R14D,ENSG00000166143,0.00160912968150706,0.0543767569089697,0.0011347516992336,0.0935308843958789,synonymous,15040810577,15,40810577,
PTPRR,ENSG00000153233,0.00162390029332937,0.123838649271716,0.00101695668757595,0.00675243489553801,synonymous,12070635566,12,70635566,
RIMS1,ENSG00000079841,0.0016551160591719,0.00102079981251368,0.00754433552350764,0.106109882632436,synonymous,6071887026,6,71887026,
CPT1B,ENSG00000205560,0.00167513290028709,0.0011888672407937,0.0122079609690113,0.0224281992985753,synonymous,22050569254,22,50569254,
GDF1,ENSG00000130283,0.00168473969842908,0.030896728184536,0.000892975266657769,0.0167937852045292,synonymous,19018863546,19,18863546,
CERS1,ENSG00000223802,0.00168473969842908,0.030896728184536,0.000892975266657769,0.0167937852045292,synonymous,19018863552,19,18863552,
CEP85,ENSG00000130695,0.00169875074724046,0.137631549361576,0.000819459261769517,0.0106776094580206,synonymous,1026239755,1,26239755,
HSPA4,ENSG00000170606,0.00170387480629219,0.0769638344815381,0.00104000183628417,-0.00971287164916658,synonymous,5133052208,5,133052208,
BEND5,ENSG00000162373,0.0017546202184715,0.363539276070692,0.00141347595620056,-0.00431186333448645,synonymous,1048727809,1,48727809,
GALNS,ENSG00000141012,0.00175519139551705,0.810015966413139,0.000843917264087057,0.000783650980866515,synonymous,16088809568,16,88809568,
MAGEB2,ENSG00000099399,0.00178728381793647,0.030162832484932,0.00124979652158674,0.0136807714410168,synonymous,23030218482,X,30218482,
HOXD12,ENSG00000170178,0.00181137128838271,0.221249384824766,0.00139275590572785,0.0084535661163409,synonymous,2176099769,2,176099769,
ACTL7A,ENSG00000187003,0.00181606802924961,0.00516790807709144,0.00140599898569116,0.0145448662855715,synonymous,9108862240,9,108862240,
LOXL4,ENSG00000138131,0.00183861346368419,0.140929185265007,0.00104784157372151,0.0120809652434131,synonymous,10098244028,10,98244028,
IL18R1,ENSG00000115604,0.00192930075726183,0.282781974800548,0.000926984692228183,0.0105148895831859,synonymous,2102351475,2,102351475,
ZNF605,ENSG00000196458,0.00197154944487965,0.00532706973428199,0.00325285951805143,0.0282028126532316,synonymous,12132925319,12,132925319,
NFU1,ENSG00000169599,0.00207913328733222,0.0111816887977706,0.00161682202907532,0.0405482794467722,synonymous,2069396199,2,69396199,
RAMP1,ENSG00000132329,0.00207920769746628,0.00159839343473422,0.00245638730348796,0.0117964237983554,synonymous,2237859580,2,237859580,
CTIF,ENSG00000134030,0.00209985301549187,0.209595011360302,0.00138466656061231,-0.0044417881519372,synonymous,18048619485,18,48619485,
ILF2,ENSG00000143621,0.00210356467298078,0.00444401329029209,0.00321911775315753,0.0503273781541088,synonymous,1153658612,1,153658612,
EPHB4,ENSG00000196411,0.00210366524699557,0.00464639549967516,0.00254483927243832,0.0106796237513741,synonymous,7100797576,7,100797576,
PROX2,ENSG00000119608,0.00211312774331462,0.00129774288152718,0.0928950026842363,0.0250762366257997,synonymous,14074855076,14,74855076,
ODF3,ENSG00000177947,0.0021182688561886,0.0357667031578981,0.00125508305108146,0.0123885141631617,synonymous,11000193065,11,193065,
PURB,ENSG00000146676,0.00213392905788656,0.0026158494576829,0.00251607187549352,0.0218754367038297,synonymous,7044871281,7,44871281,
FAM83G,ENSG00000188522,0.00218692144653854,0.151469833259048,0.00106569709337678,0.00891494409503258,synonymous,17018968967,17,18968967,
C2CD4D,ENSG00000225556,0.00218817918939029,0.00242331041417065,0.00218214650746273,0.0107937451443677,synonymous,1151837793,1,151837793,
TMUB2,ENSG00000168591,0.00221661385559491,0.0245098958756457,0.00125132087375501,0.0158387460587134,synonymous,17044188856,17,44188856,
PMCH,ENSG00000183395,0.00223139907201186,0.131269752650123,0.00107231961639909,0.0401990697240567,synonymous,12102195291,12,102195291,
LEKR1,ENSG00000197980,0.0022689828320458,0.00227920799448256,0.00261606639725387,0.0837837275660625,synonymous,3156829293,3,156829293,
CASP12,ENSG00000204403,0.00233247252799629,0.0741396000860359,0.00124632604991415,0.0204753075958541,synonymous,11104886684,11,104886684,
C11orf42,ENSG00000180878,0.00241269414107559,0.0047778376215275,0.0026535582300844,0.0219907842687859,synonymous,11006205567,11,6205567,
TMEM144,ENSG00000164124,0.00244050153244124,0.00813548029223643,0.00244660237134531,0.0289514740235816,synonymous,4158212620,4,158212620,
TM4SF20,ENSG00000168955,0.0024436238850839,0.154330193109377,0.00181389602306969,0.0117511032223048,synonymous,2227357038,2,227357038,
CSTF2,ENSG00000101811,0.0024659853029575,0.00175229650110564,0.0345441276191748,0.0199308237993092,synonymous,23100820352,X,100820352,
TSTD3,ENSG00000279170,0.00247259038303116,0.00381178838810048,0.00182618932015222,0.104892913459572,synonymous,6099525983,6,99525983,
CDR2L,ENSG00000109089,0.00247761157365833,0.107864968317662,0.00126603393723634,0.0552455590212008,synonymous,17074987997,17,74987997,
NUF2,ENSG00000143228,0.00249528193052517,0.00120873452059655,0.0464289392378574,0.0260245621245069,synonymous,1163325982,1,163325982,
NR1H2,ENSG00000131408,0.00256947316064482,0.00375317392428576,0.00402236666675204,0.0162336857522086,synonymous,19050358480,19,50358480,
PRELID1,ENSG00000169230,0.00257023470547235,0.0042547037805245,0.00255062764540837,0.0372732283656154,synonymous,5177301652,5,177301652,
C8orf58,ENSG00000241852,0.00259544631847752,0.121930308631602,0.00119346002106513,0.0177745215048127,synonymous,8022594586,8,22594586,
MED20,ENSG00000124641,0.00264454213785192,0.0522346648555184,0.00175598216804096,0.0263546031740919,synonymous,6041907008,6,41907008,
TWISTNB,ENSG00000105849,0.00265390539033139,0.00321752486219196,0.0055387080370235,0.032828684383772,synonymous,7019698226,7,19698226,
PURA,ENSG00000185129,0.002744002400075,0.0316799127989522,0.00141339702225585,0.0195135403952618,synonymous,5140114221,5,140114221,
POTEI,ENSG00000196834,0.00275333888320339,0.00131822782253721,0.030492188520489,0.00841119164661223,synonymous,2130463036,2,130463036,
MAST3,ENSG00000099308,0.00289060272421271,0.00258368282271682,0.00465842636734037,-0.00651278558373623,synonymous,19018097719,19,18097719,
HSPA14,ENSG00000284024,0.00289370082604867,0.00655671678195957,0.00281385633825981,0.0254441400154461,synonymous,10014842126,10,14842126,
SH3BGRL2,ENSG00000198478,0.00294547035016246,0.00375690232334946,0.00403860215996743,0.0777035092155661,synonymous,6079631374,6,79631374,
CYP4F12,ENSG00000186204,0.00294624749296002,0.100526360830925,0.00172833793568394,0.0102844696699383,synonymous,19015673430,19,15673430,
DEFB116,ENSG00000215545,0.00297122204481171,0.032815703059629,0.00266395287892607,0.0138379289450297,synonymous,20031303074,20,31303074,
CCDC17,ENSG00000159588,0.00297240831674739,0.0393456612580545,0.00167894369862043,0.0140916020611845,synonymous,1045615046,1,45615046,
SCGB3A1,ENSG00000161055,0.0029892857440077,0.0700408167594109,0.00188666430058571,0.0367413522018338,synonymous,5180590142,5,180590142,
CRABP1,ENSG00000166426,0.00302163699782643,0.0134068656974826,0.00215092273756801,0.037659896234721,synonymous,15078340308,15,78340308,
AC011455.2,ENSG00000269547,0.00303386100461345,0.0108154885134581,0.00295734596882857,0.0162385205192914,synonymous,19038910424,19,38910424,
DIS3L2,ENSG00000144535,0.00312512832711831,0.00206142034583023,0.012906506122449,0.0120930576463684,synonymous,2232014838,2,232014838,
MEX3D,ENSG00000181588,0.0032014488265002,0.274388393828001,0.00161407660425605,0.00513970862459331,synonymous,19001555226,19,1555226,
DCAF15,ENSG00000132017,0.00321210303570396,0.317062803380129,0.00202728800211949,0.00542471141494569,synonymous,19013952359,19,13952359,
ATP5MC3,ENSG00000154518,0.00331517063422226,0.0016517704843394,0.0602692144916942,0.0487381051506391,synonymous,2175178110,2,175178110,
ZFX,ENSG00000005889,0.00337471030410519,0.00278265422154567,0.0486676189810669,-0.0115169966391522,synonymous,23024172680,X,24172680,
NRN1L,ENSG00000188038,0.00342089081509955,0.00301622847793359,0.00547283350229133,-0.0206756408050431,synonymous,16067879863,16,67879863,
TBC1D3I,ENSG00000274933,0.00342128036778022,0.00305253341187139,0.00479715280908377,0.0608878242879736,synonymous,17036254439,17,36254439,
PSMD14,ENSG00000115233,0.00343356867222966,0.0366187279758535,0.00184364880524712,0.0439607101831914,synonymous,2161318772,2,161318772,
PRSS56,ENSG00000237412,0.00344577353334619,0.0024630669311646,0.0189562404502522,0.0211720691709996,synonymous,2232520537,2,232520537,
FCGR3A,ENSG00000203747,0.00347577774241359,0.0219341660209401,0.00287316418837569,0.0108626037668219,synonymous,1161542950,1,161542950,
GCA,ENSG00000115271,0.00351414714471943,0.00522541575194646,0.00363624473748803,0.0424434622697894,synonymous,2162344164,2,162344164,
C12orf76,ENSG00000174456,0.00357927590141116,0.00214963199187679,0.0189954965554173,0.0754983527733145,synonymous,12110036197,12,110036197,
AC090517.4,ENSG00000285253,0.00362215649328157,0.00208461711655228,0.0316454557265989,0.0238029130365402,synonymous,15056652555,15,56652555,
ZNF484,ENSG00000127081,0.00364346747633237,0.00463782013752301,0.00363766352842032,-0.0119657893965128,synonymous,9092846140,9,92846140,
SMIM9,ENSG00000203870,0.0036694055612001,0.0313393176405052,0.00285813811093694,0.076852899114185,synonymous,23154823709,X,154823709,
GTF2H4,ENSG00000213780,0.00371349971837087,0.0224962547244885,0.00257428443995078,-0.0112820438792854,synonymous,6030908964,6,30908964,
TIMM17A,ENSG00000134375,0.00388503084937297,0.0716880061242116,0.00214096451502166,0.0242986182971434,synonymous,1201955430,1,201955430,
DACH2,ENSG00000126733,0.00389494084370379,0.363834307573086,0.00190623613600771,0.00753778610487148,synonymous,23086148538,X,86148538,
DOC2A,ENSG00000149927,0.00389494563555248,0.00193921066269276,0.0497420020028758,0.0235613060748627,synonymous,16030000701,16,30000701,
SPRED3,ENSG00000188766,0.0039150279036535,0.18201309196155,0.00227828171946154,0.011142454239113,synonymous,19038385302,19,38385302,
PLEKHG4B,ENSG00000153404,0.00392188580324015,0.861431449131664,0.00187313415706969,-0.000331549475987453,synonymous,5000140208,5,140208,
PRIM2,ENSG00000146143,0.00397716978648144,0.019562993813611,0.00280248837661046,0.0348824133372626,synonymous,6057318351,6,57318351,
CTPS1,ENSG00000171793,0.00398578802752336,0.00587077826049665,0.00652340871517343,0.0487919863891418,synonymous,1040981909,1,40981909,
STEAP4,ENSG00000127954,0.00399309966251438,0.0117804235520211,0.0030013908321338,0.019535585214837,synonymous,7088279323,7,88279323,
UBTFL1,ENSG00000255009,0.00401398547815923,0.00578923437291556,0.00290471389834712,0.00948925473163676,synonymous,11090085972,11,90085972,
TRIM14,ENSG00000106785,0.00403469747765739,0.018177964741013,0.00280134565480972,0.0107465284741628,synonymous,9098080730,9,98080730,
DSPP,ENSG00000152591,0.00404711559846849,0.145191131109508,0.00204199957769002,0.00426997785646655,synonymous,4087610855,4,87610855,
ZNF641,ENSG00000167528,0.00405392295551199,0.165887710515968,0.00275486028583416,0.0130020735183763,synonymous,12048339849,12,48339849,
HSP90AB1,ENSG00000096384,0.00408484164627643,0.0551900284235143,0.00207430969808098,0.00523705927038763,synonymous,6044248552,6,44248552,
DNER,ENSG00000187957,0.004103797168579,0.00202134995703274,0.0275359904486416,0.0140289881672942,synonymous,2229358475,2,229358475,
SARS2,ENSG00000104835,0.00411927419657721,0.0254864236371413,0.0028259826357907,0.0154292684878172,synonymous,19038910566,19,38910566,
HPF1,ENSG00000056050,0.00414883511001174,0.00218028091472267,0.0907458326417609,-0.0298704148338847,synonymous,4169729501,4,169729501,
KCNA10,ENSG00000143105,0.00414941216350573,0.0415044914775772,0.00259173967966786,-0.0146615758212153,synonymous,1110517216,1,110517216,
GABRA4,ENSG00000109158,0.00415850719110089,0.0689747964897516,0.0020580719352753,0.0199628203561372,synonymous,4046928162,4,46928162,
ZNF652,ENSG00000198740,0.00418772785897381,0.139180923711596,0.00218713357989742,0.0153226405819231,synonymous,17049298303,17,49298303,
MED13L,ENSG00000123066,0.00426085176252056,0.172185893747187,0.00229032377624716,0.00857886545517194,synonymous,12115961170,12,115961170,
SLC35A4,ENSG00000176087,0.00436411391909997,0.00278861456829782,0.0437526907567923,-0.0231783508068774,synonymous,5140560227,5,140560227,
CHRNA4,ENSG00000101204,0.00440000974045274,0.00334698811427003,0.0105216930346843,0.00908555353223535,synonymous,20063346614,20,63346614,
KDM4A,ENSG00000066135,0.00443462237073033,0.00306099861466103,0.01198738457047,-0.0120317928132734,synonymous,1043653123,1,43653123,
PSMD12,ENSG00000197170,0.00443714344209789,0.943172444848917,0.00226490346795671,0.00036324256108052,synonymous,17067340785,17,67340785,
CBY3,ENSG00000204659,0.00447455157114784,0.00382391558643802,0.00726087769682915,0.0199272082356418,synonymous,5179678488,5,179678488,
PTGER3,ENSG00000050628,0.00450257660943121,0.0121920953317315,0.00303700676601792,0.103750373210639,synonymous,1070952434,1,70952434,
SUMF1,ENSG00000144455,0.00453210411177618,0.00463074263869112,0.00852470393964411,0.0286445343802976,synonymous,3004362073,3,4362073,
DNAJB1,ENSG00000132002,0.00453777522304066,0.0228332368941055,0.00362192168832753,-0.00914402156344675,synonymous,19014515862,19,14515862,
PNLIPRP1,ENSG00000187021,0.00458786288441049,0.0061262400697446,0.00440021037825855,0.0145104765764065,synonymous,10116591082,10,116591082,
PCYT2,ENSG00000185813,0.00460833246022763,0.00364025719545857,0.0081826270953429,0.0176398746447262,synonymous,17081899345,17,81899345,
NBPF4,ENSG00000196427,0.00460919533828197,0.00429120082172441,0.00702536507684814,0.0153049677151924,synonymous,1108223654,1,108223654,
CIDEB,ENSG00000136305,0.00463833083918319,0.00432270015222502,0.0164494910188454,0.0133958669930438,synonymous,14024300187,14,24300187,
S100A8,ENSG00000143546,0.00473882036741546,0.0294437581942553,0.00263742202567252,0.048008777995483,synonymous,1153390040,1,153390040,
MUC17,ENSG00000169876,0.00479852792788393,0.00242753008053298,0.222206977433842,0.00432363694162373,synonymous,7101015548,7,101015548,
CLEC3A,ENSG00000166509,0.00482433921217906,0.164576467700107,0.0024567743435111,0.0244630319008703,synonymous,16078022499,16,78022499,
PSTPIP2,ENSG00000152229,0.00485960262908647,0.10332367619874,0.00277037054967244,0.00877766592160936,synonymous,18045985346,18,45985346,
KRTAP10-4,ENSG00000215454,0.0048781688588585,0.448147242290088,0.00251901699477042,0.00562181746241195,synonymous,21044573609,21,44573609,
DCST1,ENSG00000163357,0.00495940107876136,0.2319651610851,0.00276638508371985,0.00824419891925805,synonymous,1155029132,1,155029132,
FGD2,ENSG00000146192,0.00500816061996912,0.00799262210922824,0.00430659359375862,-0.0106211020125549,synonymous,6037005742,6,37005742,
ZNF280D,ENSG00000137871,0.00506235332734772,0.00302103961991307,0.0367138586425245,0.0205897818048228,synonymous,15056631405,15,56631405,
HOXD9,ENSG00000128709,0.00515431819632162,0.00744694461420126,0.0110190183171831,0.0308387734729993,synonymous,2176118886,2,176118886,
OR51I2,ENSG00000187918,0.00517998864473701,0.00258378855357821,0.715638747587924,-0.0380105285886239,synonymous,11005453434,11,5453434,
EPRS1,ENSG00000136628,0.0051883829711753,0.00660076187989778,0.0124614904405906,0.0274082225140763,synonymous,1219968747,1,219968747,
RNPC3,ENSG00000185946,0.00526775810561586,0.125371830008809,0.00246592948118463,0.0204487558361261,synonymous,1103526062,1,103526062,
STIM2,ENSG00000109689,0.005412845217453,0.0767204142647522,0.00332901457964829,0.026871705363488,synonymous,4026860863,4,26860863,
APOC4-APOC2,ENSG00000224916,0.00545424695113295,0.00651467971482678,0.00618687983855393,0.0456333242926379,synonymous,19044942191,19,44942191,
APOC4,ENSG00000267467,0.00545424695113295,0.00651467971482678,0.00618687983855393,0.0456333242926379,synonymous,19044942191,19,44942191,
TAS2R46,ENSG00000226761,0.00550535868339597,0.0955867103274207,0.00306455754978696,0.0239738513215791,synonymous,12011061230,12,11061230,
TMEM150B,ENSG00000180061,0.00550847978151447,0.00452992529326668,0.0124382499390588,-0.0126247015949939,synonymous,19055308586,19,55308586,
NCAPD2,ENSG00000010292,0.00552715292500683,0.105807425654177,0.00358108070733443,-0.0056175380910751,synonymous,12006492188,12,6492188,
ATRAID,ENSG00000138085,0.00561991513536475,0.108930415874714,0.00314596688525104,0.0227141640581291,synonymous,2027207171,2,27207171,
ZNF462,ENSG00000148143,0.00567083975665794,0.00269588466107362,0.0740289300934484,0.00702154398416208,synonymous,9106923314,9,106923314,
TAF15,ENSG00000270647,0.00568912542140232,0.00338462883014401,0.06381178672716,0.0190541854706539,synonymous,17035809452,17,35809452,
ADAMTSL1,ENSG00000178031,0.00570506018396089,0.00301189827597881,0.085469629985616,-0.00734886853207672,synonymous,9018474167,9,18474167,
CASC3,ENSG00000108349,0.00579761376533816,0.426105291966166,0.0040232330087091,0.00373380876082429,synonymous,17040140478,17,40140478,
TOR1AIP2,ENSG00000169905,0.0058206396031103,0.00323293324652085,0.0726842217358676,0.0242104688070843,synonymous,1179845998,1,179845998,
STAG1,ENSG00000118007,0.00582283540401063,0.0032957776350091,0.0124560583756902,-0.00961750409754229,synonymous,3136333348,3,136333348,
CDKN2AIP,ENSG00000168564,0.00585638179291026,0.0998461855588169,0.00307862520638946,0.0127455775936976,synonymous,4183444699,4,183444699,
URGCP-MRPS24,ENSG00000270617,0.00586702985440579,0.00511473016561226,0.0123643815403258,-0.0254456458471904,synonymous,7043866603,7,43866603,
THEM6,ENSG00000130193,0.00594378036469423,0.00477285839408881,0.01583127536768,0.0278435276871316,synonymous,8142727245,8,142727245,
SULT1C2,ENSG00000198203,0.00596089650650522,0.186304235805354,0.00304653911352837,0.0157141177945062,synonymous,2108293563,2,108293563,
PCDHB4,ENSG00000081818,0.00597385515346216,0.00301831800757468,0.0736154508340605,0.00856822914403634,synonymous,5141121958,5,141121958,
GLMN,ENSG00000174842,0.00598416931901358,0.0340515483496727,0.00384910530224836,0.0306521825186884,synonymous,1092242191,1,92242191,
IL20,ENSG00000162891,0.00602663838142115,0.3134266086304,0.0033295325593059,0.0243663841871379,synonymous,1206865425,1,206865425,
OR56A1,ENSG00000180934,0.0060329885750402,0.0103211062417419,0.00627405468008679,0.0338874394913859,synonymous,11006026733,11,6026733,
MTG1,ENSG00000148824,0.00603737454933961,0.296310159493698,0.00346760728343476,-0.00394887247349733,synonymous,10133389464,10,133389464,
PDCD1,ENSG00000188389,0.00607985396969279,0.00719798484194101,0.0083257812979215,0.0216303346455036,synonymous,2241850938,2,241850938,
HRC,ENSG00000130528,0.00611099528762116,0.00402974743256435,0.0223401164520691,0.0161996280206724,synonymous,19049146196,19,49146196,
DLX2,ENSG00000115844,0.00615943208489533,0.00544753240452578,0.0144556982028639,0.0261417404710002,synonymous,2172100439,2,172100439,
ZNF132,ENSG00000131849,0.00617037873144433,0.286099851498687,0.0037971850312789,0.00605193416214638,synonymous,19058433237,19,58433237,
MLLT11,ENSG00000213190,0.00618846518636507,0.00413864905062789,0.0214696504667033,0.0132295283603465,synonymous,1151055623,1,151055623,
NUP35,ENSG00000163002,0.00618936398763403,0.0331776812084348,0.00365174171595362,0.0299150928926983,synonymous,2183123718,2,183123718,
MCCD1,ENSG00000204511,0.00620986753724118,0.00827560992840137,0.00586135639934526,-0.0128682802859096,synonymous,6031528929,6,31528929,
GSTM4,ENSG00000168765,0.0062254228475408,0.0151935884075567,0.00429494518323659,0.026932660481458,synonymous,1109651998,1,109651998,
FRMD6,ENSG00000139926,0.00629098432282826,0.00359948563197099,0.0641301452052602,0.0222379550335865,synonymous,14051689813,14,51689813,
ARV1,ENSG00000173409,0.00629828300780533,0.0050594885924875,0.0122238627006153,0.0471747720001932,synonymous,1230978572,1,230978572,
ABCD4,ENSG00000119688,0.00637308057015529,0.0204252502535858,0.00395421868897772,0.00869587389710184,synonymous,14074286371,14,74286371,
CCN6,ENSG00000112761,0.00645930412558204,0.122641089416583,0.00333986701781708,0.0194116406045746,synonymous,6112054249,6,112054249,
TYMP,ENSG00000025708,0.00649703398898271,0.00330060207768024,0.108758010181109,0.0172876335809774,synonymous,22050520862,22,50520862,
ARL6,ENSG00000113966,0.00658106955413496,0.0271252664782645,0.00404161139562376,0.0406882230394611,synonymous,3097768023,3,97768023,
BTN1A1,ENSG00000124557,0.00658716641034784,0.0481462872602006,0.00540553536939004,0.01234962487003,synonymous,6026501236,6,26501236,
SLC35A2,ENSG00000102100,0.00660085887566408,0.00368506040250993,0.0972772461457206,0.017241022509333,synonymous,23048901059,X,48901059,
ACMSD,ENSG00000153086,0.00662614496299141,0.457804754243232,0.0037237430832131,0.00940663031466687,synonymous,2134838629,2,134838629,
XRCC4,ENSG00000152422,0.00663859277378298,0.00403240682697814,0.08463112654053,0.0510457381698613,synonymous,5083077202,5,83077202,
NUBP1,ENSG00000103274,0.00664160169065775,0.0341862355317348,0.00501877575146326,0.00932554405050029,synonymous,16010743728,16,10743728,
ATXN7,ENSG00000163635,0.00665162150641596,0.00371230421142132,0.260978234362109,0.0104669885313139,synonymous,3063912497,3,63912497,
