Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
KCNC4,ENSG00000116396,0.00125318003501929,0.000725143660099237,0.024722132758455,0.025773393109866,synonymous,1110211476,1,110211476,
CCNQ,ENSG00000262919,0.00127699848194263,0.000829149065882939,0.00790252451978413,0.0331128396921885,synonymous,23153588336,X,153588336,
NASP,ENSG00000132780,0.00129389018356307,0.000916604399024634,0.0149614465971006,0.0166902476882146,synonymous,1045584068,1,45584068,
PLEKHO2,ENSG00000241839,0.00139297129108928,0.00925893276490086,0.00104185168831483,-0.0141899802444636,synonymous,15064841897,15,64841897,
TCP10L2,ENSG00000166984,0.00141003766500913,0.154114440091494,0.00100852991080491,0.00800287776922155,synonymous,6167172017,6,167172017,
SGK1,ENSG00000118515,0.00145788527935864,0.257735784887632,0.000830926125806264,0.013557524817202,synonymous,6134170202,6,134170202,
LILRB3,ENSG00000204577,0.00155741044292457,0.122738375080529,0.000959600034913466,0.00769176232429291,synonymous,19054216931,19,54216931,
ISCA1,ENSG00000135070,0.00156043648678983,0.00649038610720454,0.00117583520432762,0.0943229516032214,synonymous,9086265924,9,86265924,
FXYD1,ENSG00000266964,0.00158898119583062,0.0029891919843138,0.00186260896010437,0.0802465058894971,synonymous,19035133994,19,35133994,
AL445989.1,ENSG00000237378,0.00160444255942072,0.00979844798800611,0.000868805622755708,0.0885144980257069,synonymous,13063746751,13,63746751,
ZNF281,ENSG00000162702,0.0016663969802625,0.00121355134219536,0.044667721011451,0.0165192696997878,synonymous,1200406934,1,200406934,
DSP,ENSG00000096696,0.00171398976928716,0.000880901995526151,0.112106368208682,-0.0106954116352701,synonymous,6007541791,6,7541791,
TRAK1,ENSG00000182606,0.00172822455570487,0.0279727409431004,0.00115212327243552,0.011277560198247,synonymous,3042091400,3,42091400,
AKAP17A,ENSG00000197976,0.00179759924347012,0.000944376398143043,0.148925597581968,-0.0154966548608128,synonymous,23001593359,X,1593359,
TTC17,ENSG00000052841,0.00179977592449065,0.284287694808689,0.000803623135929188,0.010217333784269,synonymous,11043358831,11,43358831,
SLF1,ENSG00000133302,0.00180351367215092,0.00121211769503304,0.0332279902749095,0.0173247752088689,synonymous,5094628766,5,94628766,
CDYL2,ENSG00000166446,0.00180853873067277,0.00267074242634524,0.00212086761111441,0.0143292014799931,synonymous,16080604296,16,80604296,
AJUBA,ENSG00000129474,0.00181589214077738,0.000991086507968753,0.034348097453083,0.0340705817207714,synonymous,14022973309,14,22973309,
FLOT1,ENSG00000137312,0.00181667128633722,0.00754634448071712,0.00143812059486237,0.0362022502604723,synonymous,6030722856,6,30722856,
AC007998.2,ENSG00000267140,0.0018400539401997,0.0286367097994905,0.000909191179866764,0.0583277555314658,synonymous,18035468290,18,35468290,
ZNF461,ENSG00000197808,0.00190122637682177,0.00243166779119686,0.00534726878738012,0.0616747197147176,synonymous,19036638594,19,36638594,
SNAP29,ENSG00000099940,0.00191013055248668,0.00180093078136889,0.00375511120135574,0.0252093402174828,synonymous,22020858500,22,20858500,
ADRA2B,ENSG00000274286,0.00191195058809612,0.018995930990497,0.00124153735087651,0.0233935840236522,synonymous,2096113818,2,96113818,
HSPBAP1,ENSG00000169087,0.00199744582684913,0.00102944547163097,0.258488379768127,0.0293559028938523,synonymous,3122740305,3,122740305,
RFWD3,ENSG00000168411,0.00205447293098859,0.014286543834592,0.00147308673340074,0.0244345099953109,synonymous,16074623841,16,74623841,
MARK2,ENSG00000072518,0.00214840413787254,0.0014327937984534,0.187703668958202,-0.0243018518818725,synonymous,11063839467,11,63839467,
CLDN19,ENSG00000164007,0.00216996721164886,0.00261611462471834,0.00468692447462993,0.0508095044786103,synonymous,1042735048,1,42735048,
RCAN3,ENSG00000117602,0.00217021970879971,0.00109612670056491,0.0179589658294408,0.0559789339089861,synonymous,1024514295,1,24514295,
VPS29,ENSG00000111237,0.00220164944172418,0.0103349719739267,0.0019898460001242,0.0227694867740938,synonymous,12110486533,12,110486533,
TRHR,ENSG00000174417,0.00220526276829613,0.00186291405500894,0.00420130065192592,0.0224830728496988,synonymous,8109087428,8,109087428,
OTUD6B,ENSG00000155100,0.00222218654299955,0.0272225805600422,0.00137545746390544,0.0588761614817964,synonymous,8091070210,8,91070210,
CBR4,ENSG00000145439,0.00226051968106633,0.121855185694044,0.00118865783687083,0.0679669185615341,synonymous,4168987577,4,168987577,
TLCD3A,ENSG00000167695,0.00228234362864066,0.00511103091831644,0.00279870700114604,0.044492229034583,synonymous,17000732560,17,732560,
WSB2,ENSG00000176871,0.00232945088340319,0.179542733040371,0.00115294815752054,0.0127516807698137,synonymous,12118029740,12,118029740,
SERPINA6,ENSG00000170099,0.00234882607814613,0.0216094228442325,0.00141804953421998,0.0298922110112474,synonymous,14094304343,14,94304343,
ESYT2,ENSG00000117868,0.00235655029878123,0.719907209336598,0.00117572289803158,-0.0023329690750605,synonymous,7158734113,7,158734113,
TNF,ENSG00000232810,0.00239055850524172,0.136406793554593,0.00124269789903741,0.0216392422167004,synonymous,6031572691,6,31572691,
SCML2,ENSG00000102098,0.00247294588413138,0.00255377767998732,0.00602473139185311,0.0400600879731067,synonymous,23018241219,X,18241219,
SETD7,ENSG00000145391,0.00247878003689916,0.00403931306407124,0.00399804441049967,0.0453008929263326,synonymous,4139509626,4,139509626,
FLRT3,ENSG00000125848,0.00255324892806941,0.00173187440952405,0.00873476803466677,0.0245434040094832,synonymous,20014325473,20,14325473,
AGAP3,ENSG00000133612,0.00260797947420943,0.803102662591877,0.00148027606709711,-0.00131214987020592,synonymous,7151081479,7,151081479,
SERPINE3,ENSG00000253309,0.00263287872105666,0.00165760408273785,0.0495193759655931,0.0199448604021526,synonymous,13051341036,13,51341036,
OR1L4,ENSG00000136939,0.00263999098601753,0.0108481930430393,0.00233996982814844,0.0657085030571523,synonymous,9122723921,9,122723921,
GALNS,ENSG00000141012,0.00266427249470191,0.00178935947019854,0.00755785737127479,0.0149737456084074,synonymous,16088809568,16,88809568,
TADA2B,ENSG00000173011,0.00267112492105792,0.113560680600701,0.0016986097860634,0.0181864944026119,synonymous,4007041119,4,7041119,
RNF139,ENSG00000170881,0.0026742529324173,0.0300202210946303,0.00155479104117795,0.0180235736402952,synonymous,8124475035,8,124475035,
ANKRD60,ENSG00000124227,0.00272190041130249,0.00194886833550345,0.0690571161620851,0.035279786606101,synonymous,20058218499,20,58218499,
CYBC1,ENSG00000178927,0.00274600942684267,0.0718262204238638,0.00146217140067595,0.0330073789643776,synonymous,17082439350,17,82439350,
RAB22A,ENSG00000124209,0.00278854575333842,0.0136810441426005,0.00176386902884196,0.0546868663671966,synonymous,20058309863,20,58309863,
ISCA2,ENSG00000165898,0.00279775527283765,0.0125256778796177,0.00228828554578031,0.083414007045225,synonymous,14074493078,14,74493078,
GPR61,ENSG00000156097,0.00280996010910806,0.0019811170342654,0.0170642572167092,0.0379167530212486,synonymous,1109542911,1,109542911,
SGK2,ENSG00000101049,0.00287848246456701,0.0129898992673423,0.00241699182058142,0.0172486425907951,synonymous,20043566267,20,43566267,
OR8S1,ENSG00000284723,0.00294796136186959,0.00156572753717188,0.112005894511853,0.0401459745503737,synonymous,12048525570,12,48525570,
HMCES,ENSG00000183624,0.00296833197151769,0.0026703894251181,0.00433896043885507,-0.0286082907854249,synonymous,3129274746,3,129274746,
LTA,ENSG00000226979,0.00297663526848635,0.00327234411575561,0.00553765007997664,0.0648293330062446,synonymous,6031572691,6,31572691,
RPL23A,ENSG00000198242,0.00297929345531278,0.00331035790936851,0.00383184888399457,0.071065494946252,synonymous,17028714989,17,28714989,
HEPN1,ENSG00000221932,0.00298544530342315,0.0020518415405355,0.0101107343996434,0.0964730347313406,synonymous,11124919651,11,124919651,
IQCF5,ENSG00000214681,0.00307211345882141,0.0022832326868345,0.0085088333804475,0.0831418971517844,synonymous,3051873690,3,51873690,
LSM14A,ENSG00000257103,0.00308615423851999,0.461456315367578,0.00151302987352675,0.0113999281314513,synonymous,19034172558,19,34172558,
NMT1,ENSG00000136448,0.00330037880542322,0.846369209968457,0.00211221343788559,-0.001760585563043,synonymous,17045060943,17,45060943,
ZNF530,ENSG00000183647,0.00331244983774337,0.605688089086625,0.00163317691815568,0.00541311126667215,synonymous,19057599991,19,57599991,
CDC14A,ENSG00000079335,0.00334377857508106,0.00869928082674387,0.00259567860452559,-0.0146229269428152,synonymous,1100351672,1,100351672,
ATXN1,ENSG00000124788,0.00334980044571886,0.37363559188305,0.002055675108254,-0.00511410588293259,synonymous,6016294954,6,16294954,
DCAF7,ENSG00000136485,0.0033505196108552,0.0155266379746848,0.0022653729795612,0.0351159001079301,synonymous,17063545525,17,63545525,
DNAJB9,ENSG00000128590,0.0033664501525501,0.0791385594514378,0.00200063622672131,0.0503101932708956,synonymous,7108564874,7,108564874,
C5orf34,ENSG00000172244,0.00344518919873171,0.0272940969873487,0.00297313163410418,-0.0138699365683335,synonymous,5043486877,5,43486877,
MTFR2,ENSG00000146410,0.00357336149359788,0.00225500663433875,0.106006358498443,0.0321037591348512,synonymous,6136231257,6,136231257,
HDHD3,ENSG00000119431,0.00360183559187388,0.011313584479427,0.00396664845345063,0.0581043856059084,synonymous,9113368419,9,113368419,
SFI1,ENSG00000198089,0.00360653251984389,0.001773854584872,0.0286434479031666,-0.0137518678565373,synonymous,22031508254,22,31508254,
XYLT2,ENSG00000015532,0.0036449925276385,0.316939515418116,0.00198331768016791,0.00630225261048158,synonymous,17050346033,17,50346033,
ALDH7A1,ENSG00000164904,0.00366648686277593,0.457756461118315,0.00187791638083534,0.00716074160739619,synonymous,5126544918,5,126544918,
SNRNP25,ENSG00000161981,0.00368910866702954,0.00325991306891349,0.108821950458179,0.0186259166557525,synonymous,16000051507,16,51507,
FBN2,ENSG00000138829,0.00368943223296447,0.00177928834073338,0.0668282596564409,-0.0105061913118763,synonymous,5128259368,5,128259368,
ZSCAN5A,ENSG00000131848,0.00369730819975267,0.00971255139910765,0.00287361773655581,0.0149302009505427,synonymous,19056217147,19,56217147,
FBP2,ENSG00000130957,0.0037335458354637,0.00566200859874844,0.00371616066394498,0.0259496752137937,synonymous,9094558873,9,94558873,
OTUD7B,ENSG00000264522,0.00375190820331461,0.00279774653659659,0.0128956773584863,0.027662626673582,synonymous,1149933288,1,149933288,
KIF6,ENSG00000164627,0.00376036408202407,0.00679974640698899,0.00394583446831953,0.0218493442995151,synonymous,6039336464,6,39336464,
SSR1,ENSG00000124783,0.00377663558665509,0.00314087355580295,0.00744346129082807,0.0559928954290472,synonymous,6007289791,6,7289791,
CERS6,ENSG00000172292,0.0037941974424619,0.00324860986536091,0.011859247584342,0.0448513378611698,synonymous,2168456371,2,168456371,
PLEKHB2,ENSG00000115762,0.00384894964096882,0.0104944352305643,0.00326296165834339,0.0229253796030151,synonymous,2131120860,2,131120860,
CEP112,ENSG00000154240,0.003849609834637,0.0179244461314587,0.00264067107636323,0.0236683066524139,synonymous,17065635888,17,65635888,
ZNF605,ENSG00000196458,0.00385927796220353,0.012644104769737,0.0044362299510492,0.0353754312055381,synonymous,12132925319,12,132925319,
FCGR1B,ENSG00000198019,0.00385949738487501,0.00188469949509495,0.0664264005157403,0.0457490209668037,synonymous,1121087224,1,121087224,
SNAPC5,ENSG00000174446,0.0038632420160094,0.00321947964730152,0.00667542034820368,0.0794150443742639,synonymous,15066489170,15,66489170,
SC5D,ENSG00000109929,0.00390142476680211,0.0202368593093459,0.00283124019743408,0.0622651580355925,synonymous,11121303308,11,121303308,
IGF2BP3,ENSG00000136231,0.00391545330096699,0.00273831410939374,0.238966845881557,0.0220311300697194,synonymous,7023307834,7,23307834,
SLC12A9,ENSG00000146828,0.00395446069144634,0.0152062945582957,0.0034613299410744,0.0166350038168151,synonymous,7100854120,7,100854120,
ABCF2-H2BE1,ENSG00000285292,0.00395784695343449,0.00234250479733755,0.0165642668123198,-0.0207387514280697,synonymous,7151207974,7,151207974,
INO80C,ENSG00000153391,0.00396096149925251,0.00667697382385846,0.0041472867875445,0.0446728089121421,synonymous,18035468290,18,35468290,
DIPK1B,ENSG00000165716,0.00401921881034861,0.00194771816357453,0.116340954925068,0.0237978062623943,synonymous,9136712607,9,136712607,
ICAM1,ENSG00000090339,0.00402222744535352,0.00206389412182462,0.650058174651823,-0.029528286447011,synonymous,19010271101,19,10271101,
FBXO28,ENSG00000143756,0.00403987093106517,0.0780640095426981,0.00265355120880528,0.0169776042466011,synonymous,1224113959,1,224113959,
SURF1,ENSG00000148290,0.00407233013855324,0.00283747550690649,0.0123313373550614,0.0376673953425105,synonymous,9133346758,9,133346758,
FAM200A,ENSG00000221909,0.00407431520895596,0.00618491028880619,0.00930651334060939,0.0537776519409736,synonymous,7099546579,7,99546579,
EFNA4,ENSG00000243364,0.00408059424289586,0.00367498691830037,0.00517481963500588,-0.0223673523343339,synonymous,1155058761,1,155058761,
FAM76B,ENSG00000077458,0.00411811393928962,0.0970465612561373,0.00206859462318798,0.0322456761180151,synonymous,11095771503,11,95771503,
CACNG7,ENSG00000105605,0.00413203861592593,0.0106091510189366,0.00415737091340929,0.0456174915311744,synonymous,19053904573,19,53904573,
AC140504.1,ENSG00000261130,0.00415184291537629,0.00975228236019898,0.00468263765059185,0.0751759945663282,synonymous,16015395815,16,15395815,
TEX9,ENSG00000151575,0.00419492627009377,0.00309789718048092,0.0153236185834389,0.0366861514443433,synonymous,15056365323,15,56365323,
REPIN1,ENSG00000214022,0.00419982457887647,0.00269091552242084,0.120666002848606,-0.0208862059984813,synonymous,7150369600,7,150369600,
SAP30BP,ENSG00000161526,0.00423505567704774,0.214625702042053,0.00207366157356859,0.0246018297547348,synonymous,17075662387,17,75662387,
SCAMP4,ENSG00000227500,0.00425321834645387,0.00299581563784301,0.0210777068285377,0.0294284193804827,synonymous,19001911921,19,1911921,
CFAP97,ENSG00000164323,0.00428627013842708,0.00231307137647718,0.0142845023120759,0.0128418286202112,synonymous,4185162712,4,185162712,
TMEM225,ENSG00000204300,0.00433771120950466,0.0184324701605331,0.00323891255512421,0.0657947528321103,synonymous,11123883086,11,123883086,
MAP2K5,ENSG00000137764,0.00435665384454897,0.0230225733546238,0.00323499714961006,-0.0216214759035061,synonymous,15067543253,15,67543253,
SLC34A2,ENSG00000157765,0.00438809837502907,0.00733954169685291,0.00569354042983083,0.0232737428562832,synonymous,4025662440,4,25662440,
SCGN,ENSG00000079689,0.00441165060749416,0.342464398690401,0.00257896822590697,0.00591000603909165,synonymous,6025652353,6,25652353,
CUX2,ENSG00000111249,0.00441291495879104,0.0191190062409557,0.00285721318826271,0.00825986086002819,synonymous,12111034088,12,111034088,
ABCF2,ENSG00000033050,0.00443530604820008,0.00267273779877708,0.0158527919111066,-0.0205880878615304,synonymous,7151207974,7,151207974,
MMP19,ENSG00000123342,0.00444626803031645,0.0341323620669336,0.00283082684608837,0.0292976545768308,synonymous,12055836960,12,55836960,
COPS4,ENSG00000138663,0.00445152870073273,0.0850550762227176,0.00294260314919914,0.0218338939768752,synonymous,4083035170,4,83035170,
TRIM39,ENSG00000204599,0.00446736354723931,0.00729567964387956,0.00571604944005633,0.0461635265929056,synonymous,6030329208,6,30329208,
NMRK1,ENSG00000106733,0.00449183045677082,0.00390649447418545,0.0065803874465975,0.0695837701883404,synonymous,9075061496,9,75061496,
UBE2T,ENSG00000077152,0.00450290800968556,0.321390329257052,0.00252933271281419,0.0364984365136485,synonymous,1202331730,1,202331730,
AS3MT,ENSG00000214435,0.00455384644025691,0.104710387494429,0.00236594892250586,0.0452797574316284,synonymous,10102869327,10,102869327,
IL18R1,ENSG00000115604,0.00457779247468926,0.00419479163973102,0.0110363043770623,0.0398657094115453,synonymous,2102351475,2,102351475,
S100A9,ENSG00000163220,0.00463626216143975,0.0104035650382124,0.00313163000641492,0.0199756927999708,synonymous,1153358219,1,153358219,
HSPA1L,ENSG00000204390,0.004647331668167,0.00246461604307635,0.0425711969992166,-0.0183225242130148,synonymous,6031806016,6,31806016,
APOC1,ENSG00000130208,0.00465041875344496,0.0638984628523882,0.00329007697790451,0.0538576208953614,synonymous,19044909249,19,44909249,
H2BC9,ENSG00000275713,0.0047534866431882,0.00362043761824027,0.0115008382393622,0.0265771378229906,synonymous,6026246654,6,26246654,
EFCAB14,ENSG00000159658,0.00485187435068857,0.0401395619053349,0.0026927031438464,0.0364255850397559,synonymous,1046671852,1,46671852,
FAM71E2,ENSG00000180043,0.00487996595065765,0.0025280879126629,0.0334890359857085,0.0167431622146246,synonymous,19055353643,19,55353643,
TRIO,ENSG00000038382,0.00488528394427867,0.00300179224826636,0.0460963239841283,0.0117468674085773,synonymous,5014143665,5,14143665,
CLCN6,ENSG00000011021,0.00489301018949895,0.134408174985291,0.0027668635251521,0.0116014394775754,synonymous,1011801191,1,11801191,
CARNS1,ENSG00000172508,0.00493700955360721,0.186971383799023,0.00243049683793251,0.00879154188059585,synonymous,11067416146,11,67416146,
KCNH6,ENSG00000173826,0.00514630345782519,0.0785673520064717,0.00247924824416401,0.0112001800279618,synonymous,17063523333,17,63523333,
NOP14,ENSG00000087269,0.00515854333203514,0.171341527165154,0.00294764785529744,0.00863370548057711,synonymous,4002933027,4,2933027,
KCND1,ENSG00000102057,0.00518236435901021,0.010383620327383,0.00892898155482735,0.0310472228223252,synonymous,23048956891,X,48956891,
KIR3DL2,ENSG00000240403,0.00521712351392722,0.00298150474468895,0.0450468209173591,0.0278770318052035,synonymous,19054847131,19,54847131,
EEF2KMT,ENSG00000118894,0.00525424754727488,0.00272312466075342,0.0618597546495467,0.0297999143853302,synonymous,16005079654,16,5079654,
EPHX3,ENSG00000105131,0.0052640436118192,0.0132508408532378,0.00411213514753828,0.0356631753039764,synonymous,19015227394,19,15227394,
AP4E1,ENSG00000081014,0.00529965640207941,0.295632687611914,0.0029285034093256,0.00909300270212964,synonymous,15050908656,15,50908656,
RNPC3,ENSG00000185946,0.00530710858031969,0.0195736706394041,0.00491073392334962,0.0432286059289601,synonymous,1103526062,1,103526062,
PLA2G2A,ENSG00000188257,0.00532141461353342,0.0294072463344683,0.00308969987694452,0.068172763472838,synonymous,1019975635,1,19975635,
KAZALD1,ENSG00000107821,0.00543985456379159,0.00360465729141413,0.0197741086419522,0.0586583186114487,synonymous,10101062458,10,101062458,
ZNF33B,ENSG00000196693,0.00548352535076568,0.0330076484430954,0.00365225849346862,0.0142536226659215,synonymous,10042591205,10,42591205,
GRXCR2,ENSG00000204928,0.00549069790257306,0.00714976590493077,0.00689818083832683,0.0356423391059794,synonymous,5145859664,5,145859664,
TNFSF14,ENSG00000125735,0.00550757090727272,0.0586647921844891,0.00322263408248591,0.0204993153657371,synonymous,19006664806,19,6664806,
HIGD2A,ENSG00000146066,0.00553131887186442,0.0196115372680188,0.00468663377032441,0.0758561227164238,synonymous,5176383890,5,176383890,
EIF1B,ENSG00000114784,0.00559050020031837,0.190959293386034,0.00339633047614563,0.053416815028687,synonymous,3040309847,3,40309847,
SRA1,ENSG00000213523,0.00559053028324596,0.00327295404856687,0.0256736244593075,0.0647966935065029,synonymous,5140547665,5,140547665,
YIPF2,ENSG00000130733,0.00560875751451462,0.0112074463632075,0.00424734806095206,0.0169890708077244,synonymous,19010919555,19,10919555,
SLC36A1,ENSG00000123643,0.00562350239431353,0.0181061561878362,0.00344959842893511,0.0118585873243389,synonymous,5151458691,5,151458691,
PAQR9,ENSG00000188582,0.00565344988894378,0.0309615464084336,0.00352236031278863,0.0141880678926277,synonymous,3142962109,3,142962109,
CEACAM6,ENSG00000086548,0.0056740051955696,0.0298816415374643,0.00465143150409353,0.0196486845050851,synonymous,19041755569,19,41755569,
HSD17B14,ENSG00000087076,0.00575334480011969,0.00597441091422091,0.00866873465915685,0.0552900806174147,synonymous,19048808020,19,48808020,
BNIPL,ENSG00000163141,0.00576306086979161,0.0128070391468004,0.00482892933653145,0.0186921626839099,synonymous,1151033729,1,151033729,
NCAPG,ENSG00000109805,0.00585190289179816,0.0670211762568642,0.0043224699343003,0.0149189057747664,synonymous,4017811031,4,17811031,
TWIST1,ENSG00000122691,0.00591432081856125,0.00891109733610396,0.00419940863047263,0.0263535959096018,synonymous,7019116611,7,19116611,
NDUFA3,ENSG00000170906,0.00592840718198007,0.154574285976364,0.00405624660755399,0.0378510065251931,synonymous,19054099541,19,54099541,
REXO5,ENSG00000005189,0.00594289506850965,0.0232074462353173,0.00389246479395022,0.0236273524173458,synonymous,16020802673,16,20802673,
MFHAS1,ENSG00000147324,0.00594385600359559,0.00936066020024362,0.00568670582944453,0.00984509288773661,synonymous,8008785942,8,8785942,
SMAD6,ENSG00000137834,0.00597088720829686,0.00404320770677802,0.083256766526298,-0.0174860093080575,synonymous,15066703186,15,66703186,
MCC,ENSG00000171444,0.00606713678577353,0.00482122167965526,0.0102357323872917,0.00785993267375726,synonymous,5113027204,5,113027204,
PLXNA3,ENSG00000130827,0.00608346207870558,0.320332365677918,0.00293156346063705,0.0021498251496228,synonymous,23154460169,X,154460169,
MARVELD1,ENSG00000155254,0.00609868469272301,0.513782318991297,0.00319923302972458,0.0216234719518986,synonymous,10097713882,10,97713882,
SLC8A3,ENSG00000100678,0.00610004718606549,0.00863922374288983,0.0110883693119284,0.0248630406690136,synonymous,14070045851,14,70045851,
POU2F2,ENSG00000028277,0.00610137326458071,0.0038856793734483,0.168752384108844,-0.0283349802809856,synonymous,19042091169,19,42091169,
OR51A2,ENSG00000205496,0.00612914562730449,0.0195013503810523,0.00398904041500159,0.0604640361839444,synonymous,11004954970,11,4954970,
ANP32A,ENSG00000140350,0.00617809559398497,0.0570609247062123,0.00368814991768018,0.0303427393566531,synonymous,15068780011,15,68780011,
