Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
PSMB7,ENSG00000136930,0.00198913071638118,0.00163883292641254,0.011938035279446,0.0139387198538633,synonymous,9124350798,9,124350798,
TAS2R39,ENSG00000236398,0.00202095183370177,0.00185131008287642,0.00834308235087255,0.0116945939415293,synonymous,7143183360,7,143183360,
OR52N5,ENSG00000181009,0.00204817410864122,0.0304267563837728,0.00119006705879232,0.0146191508000101,synonymous,11005777622,11,5777622,
LIN7A,ENSG00000111052,0.00206414132058508,0.0121298184391188,0.0015683314139131,0.0466006150126529,synonymous,12080811477,12,80811477,
KRTAP1-3,ENSG00000221880,0.00207763588168708,0.00152760297770338,0.00619963847927474,0.0257041378704261,synonymous,17041029574,17,41029574,
PLPBP,ENSG00000147471,0.00211078142399257,0.0016537851436198,0.0112399677589763,0.0214188044177983,synonymous,8037762450,8,37762450,
RPRD2,ENSG00000163125,0.00224806827455049,0.00250855347763568,0.00298310853298611,0.00667036721057979,synonymous,1150364711,1,150364711,
TRIM49,ENSG00000168930,0.00236439010056844,0.0301414313460621,0.00158846126263879,0.013651775643256,synonymous,11089798098,11,89798098,
GPS2,ENSG00000132522,0.00238285761117918,0.0147841938132542,0.00215547829011697,0.00525645698392796,synonymous,17007307646,17,7307646,
PLPPR5,ENSG00000117598,0.002454561531679,0.00233428834197535,0.00687103164184866,0.0372970910499069,synonymous,1098893005,1,98893005,
HNRNPA0,ENSG00000177733,0.0024789671529919,0.00253872942777833,0.00372693018723758,0.0109643936393397,synonymous,5137753060,5,137753060,
CETN3,ENSG00000153140,0.00248057230677645,0.00307463158667665,0.00290848087369788,0.0284666214545444,synonymous,5090394034,5,90394034,
CFAP410,ENSG00000160226,0.00264472005440364,0.00204916962778356,0.0333492866320895,-0.0084548282120072,synonymous,21044324894,21,44324894,
MAPK13,ENSG00000156711,0.0026773800645481,0.0133336573827816,0.00198066304038869,0.0200548804770058,synonymous,6036130565,6,36130565,
TGFBR3,ENSG00000069702,0.00273339028374087,0.0359802213937533,0.00159458133013668,0.0105425636441196,synonymous,1091683678,1,91683678,
PHKB,ENSG00000102893,0.00275012246368556,0.0176275084118045,0.00170563650225852,0.0112274243885614,synonymous,16047459094,16,47459094,
CYFIP1,ENSG00000273749,0.00277349393099557,0.12527591808375,0.00165844899555623,-0.00398448939887359,synonymous,15022866155,15,22866155,
OS9,ENSG00000135506,0.00281328118793678,0.0171383949154766,0.00221165635623133,0.00719175314592032,synonymous,12057694080,12,57694080,
KCNE2,ENSG00000159197,0.00281925915775028,0.00259327738489867,0.00694776232561278,0.0369362572852552,synonymous,21034370379,21,34370379,
C11orf88,ENSG00000183644,0.00295080458176278,0.00256733541441156,0.00492824328239672,0.0102092472284991,synonymous,11111514726,11,111514726,
EIF2S1,ENSG00000134001,0.00300690258040559,0.00383698617395423,0.00360810948629009,0.0388678292576117,synonymous,14067359564,14,67359564,
RBKS,ENSG00000171174,0.00301612805296136,0.00275172115837785,0.0109353167313634,0.0102795444326384,synonymous,2027779327,2,27779327,
LRRN2,ENSG00000170382,0.00302333343272954,0.00262460012236132,0.00657099931611493,-0.00690877944556734,synonymous,1204617760,1,204617760,
CD40,ENSG00000101017,0.00303870278669449,0.00147412523047152,0.0269362834413557,0.0255591965866959,synonymous,20046118282,20,46118282,
PGA5,ENSG00000256713,0.00308698221772508,0.00168527826248266,0.0384822810331951,0.01023564287436,synonymous,11061248239,11,61248239,
FOXA1,ENSG00000129514,0.0031211911580572,0.00186008440732111,0.00594150446763297,-0.00586614763935384,synonymous,14037591272,14,37591272,
TMPPE,ENSG00000188167,0.0031222765668526,0.00195097923822329,0.0249684570366054,0.0160687649159567,synonymous,3033090317,3,33090317,
ETHE1,ENSG00000105755,0.00320460701795522,0.901486350769142,0.00191344860735565,0.000881723924442442,synonymous,19043501719,19,43501719,
KCNT2,ENSG00000162687,0.00322234013231548,0.00213162394079858,0.0128924609338855,0.00787277757376303,synonymous,1196228203,1,196228203,
AP001931.1,ENSG00000254732,0.00326114429802959,0.0050739501726329,0.00313978201163267,0.0146437752387775,synonymous,11057737553,11,57737553,
GLRA1,ENSG00000145888,0.00329164734810372,0.00244511831545924,0.0172495238759035,-0.0146481736088289,synonymous,5151822638,5,151822638,
MYL2,ENSG00000111245,0.00331711443674865,0.0022615825604182,0.0142168045677495,0.0334686659481932,synonymous,12110907249,12,110907249,
PABPC4,ENSG00000090621,0.0033217195599694,0.594099799553256,0.00177559852767617,0.00324852138145278,synonymous,1039561654,1,39561654,
FBXL13,ENSG00000161040,0.00334203742661188,0.00458101908981301,0.00347488644262728,0.0135457748686302,synonymous,7102808263,7,102808263,
SPDYE16,ENSG00000185040,0.00337859649908978,0.00193270633270204,0.0353578425612247,0.0446234427869217,synonymous,7076532882,7,76532882,
RUSC1,ENSG00000160753,0.00341110089539498,0.00166896699221097,0.10258025966627,-0.00971961922086477,synonymous,1155317881,1,155317881,
EEF1AKMT1,ENSG00000150456,0.00360530282914517,0.00213789320164004,0.0216298791010834,0.0265564121711867,synonymous,13020728970,13,20728970,
MAP2K5,ENSG00000137764,0.00361787587373474,0.00374484111910489,0.00457291683681738,-0.0134021156286515,synonymous,15067543253,15,67543253,
ST6GALNAC4,ENSG00000136840,0.00362951723897997,0.00340636271710792,0.00476351854236223,0.00939591251810681,synonymous,9127905130,9,127905130,
HIVEP3,ENSG00000127124,0.00362963882825673,0.0022226222890569,0.0298034629874131,0.00484089807513158,synonymous,1041510365,1,41510365,
PEX5,ENSG00000139197,0.00379620837592887,0.00225107208812392,0.315348880466527,-0.0114672677513731,synonymous,12007189849,12,7189849,
CARMIL3,ENSG00000186648,0.00381725192393056,0.00197776092300028,0.28517822734839,0.00936628855799625,synonymous,14024048069,14,24048069,
STRAP,ENSG00000023734,0.00392854070886717,0.0825264248288808,0.00220305563931766,0.019793862072304,synonymous,12015882644,12,15882644,
FREM2,ENSG00000150893,0.00412770437095489,0.00197455095763199,0.21866512529984,-0.00468198708418831,synonymous,13038687221,13,38687221,
NAAA,ENSG00000138744,0.00413923311243758,0.0265164258001482,0.00265142158461107,0.0145710885502577,synonymous,4075913598,4,75913598,
ARHGEF2,ENSG00000116584,0.00417946707656214,0.00445831993832768,0.00621541802737757,-0.0058921677046426,synonymous,1155941857,1,155941857,
ITIH1,ENSG00000055957,0.00426840620588986,0.00302824786474432,0.0144782084098336,-0.0067171171533662,synonymous,3052777571,3,52777571,
TNNT1,ENSG00000105048,0.00429816248077375,0.0125216693730694,0.00488755392447004,0.0297772559219988,synonymous,19055132844,19,55132844,
CNNM2,ENSG00000148842,0.00453531638780624,0.00340686509761601,0.0164038815537614,-0.00857285383697344,synonymous,10102918319,10,102918319,
AGTR1,ENSG00000144891,0.00456906001175972,0.00210348015054862,0.0676125484503489,0.0211250699022655,synonymous,3148739693,3,148739693,
GPKOW,ENSG00000068394,0.00467829058267077,0.00297249038832414,0.011149093631272,0.0124044555731007,synonymous,23049113571,X,49113571,
ZNF507,ENSG00000168813,0.0048445461079446,0.00247458367309772,0.0604572843230844,-0.00691109745064499,synonymous,19032352762,19,32352762,
CLDN3,ENSG00000165215,0.00490239215926547,0.00437758209332462,0.0112797339828028,0.0106598289518677,synonymous,7073769174,7,73769174,
RBSN,ENSG00000131381,0.00503367219203887,0.00885959823608928,0.00407540084441238,0.00987225014336301,synonymous,3015065074,3,15065074,
TXLNG,ENSG00000086712,0.00503785566979509,0.00366029414572511,0.020787935335951,0.0160670648309406,synonymous,23016786433,X,16786433,
FZD4,ENSG00000174804,0.0050900196329654,0.541166475070346,0.00280883696474477,0.00427898068336387,synonymous,11086951068,11,86951068,
SPATA5,ENSG00000145375,0.00510385933097335,0.0112967788632574,0.00784822473439961,0.0204989157452374,synonymous,4122922265,4,122922265,
EBF4,ENSG00000088881,0.00513277304460935,0.14098470423564,0.00246235466205036,0.00583378360020071,synonymous,20002693514,20,2693514,
KCNJ8,ENSG00000121361,0.00515629456935185,0.0100776661422244,0.00330737798514646,0.0143554970312264,synonymous,12021765668,12,21765668,
MAGEF1,ENSG00000177383,0.00522369479443496,0.00319861958352852,0.0748427992727296,-0.0286279440185198,synonymous,3184710748,3,184710748,
ICOS,ENSG00000163600,0.00527161414701083,0.0169867697010879,0.0037832623666858,0.0198381740205361,synonymous,2203936765,2,203936765,
TJP3,ENSG00000105289,0.00534081366454919,0.0444108440992296,0.00313015767099711,0.00474218447258021,synonymous,19003721834,19,3721834,
PROSER3,ENSG00000167595,0.00535278001540285,0.00651400195681129,0.00555574123089331,-0.0102108332076823,synonymous,19035753167,19,35753167,
PDZRN3,ENSG00000121440,0.00537338800796494,0.0229735713441933,0.0031896758245068,0.00452827151042138,synonymous,3073383287,3,73383287,
PLLP,ENSG00000102934,0.00541715844838064,0.0049280157579199,0.00619045291241871,0.00855038117860216,synonymous,16057252098,16,57252098,
PCDHGA5,ENSG00000253485,0.00550529317089887,0.110229302326301,0.00356528960852542,-0.00237014185523521,synonymous,5141360020,5,141360020,
SPINT1,ENSG00000166145,0.00558274470349929,0.00282751404711035,0.0410910518469233,-0.0129246315367872,synonymous,15040844484,15,40844484,
UBALD2,ENSG00000185262,0.00560955397381879,0.00447674259295361,0.0260430496683953,-0.0209868806399896,synonymous,17076265357,17,76265357,
DRGX,ENSG00000165606,0.00566299750291122,0.00590779472744196,0.00574439304942564,0.0104709665426245,synonymous,10049365991,10,49365991,
ZNF577,ENSG00000161551,0.00566361600235465,0.0169419126848267,0.0047854069282327,0.0144466262894669,synonymous,19051872470,19,51872470,
PREX2,ENSG00000046889,0.00570008251016341,0.0190298898613591,0.003944910865191,0.0777283273810531,synonymous,8067952300,8,67952300,
DLEU7,ENSG00000186047,0.00571698156613398,0.00344054839809971,0.50954996176605,-0.03149376305434,synonymous,13050822913,13,50822913,
STX3,ENSG00000166900,0.00575609900431462,0.127746141144232,0.00277016937773422,0.0155770554681236,synonymous,11059755480,11,59755480,
CFHR3,ENSG00000116785,0.00584859634617885,0.0119221537906062,0.004415846401296,0.0151220921826148,synonymous,1196774846,1,196774846,
ASCL3,ENSG00000176009,0.00589896392971534,0.0108138877328932,0.00673017314333146,0.0355349112288298,synonymous,11008937530,11,8937530,
DBF4B,ENSG00000161692,0.00589936528982493,0.00821006386907608,0.00760568607693002,0.0189719358194343,synonymous,17044708709,17,44708709,
FAM168A,ENSG00000054965,0.0059463039632619,0.00371883859111388,0.0379694680223267,-0.0128568798892668,synonymous,11073407470,11,73407470,
LRRC36,ENSG00000159708,0.00600926291594184,0.00362483686626902,0.032870154960832,-0.0107401630002199,synonymous,16067326578,16,67326578,
LILRA6,ENSG00000244482,0.0060408822854271,0.00430632255714125,0.106148862583135,-0.00817489219732057,synonymous,19054238787,19,54238787,
PSMA4,ENSG00000041357,0.00604451074548473,0.00554737212925704,0.0133394074087652,-0.00949903635455802,synonymous,15078541860,15,78541860,
FOXD4L1,ENSG00000184492,0.00606769056609624,0.00352609490539579,0.203777050930113,0.00744459841968031,synonymous,2113493723,2,113493723,
C14orf39,ENSG00000179008,0.00614045115314121,0.0249089723545751,0.0047301749813542,0.0068847075583317,synonymous,14060436808,14,60436808,
ORC4,ENSG00000115947,0.00621486386977343,0.00431970089506417,0.0214250467641435,0.0380845837549414,synonymous,2147925948,2,147925948,
ZNF641,ENSG00000167528,0.00627678445886959,0.00502443669266595,0.011971531451103,-0.0187135750907277,synonymous,12048339849,12,48339849,
TAS2R13,ENSG00000212128,0.00633552215422128,0.00502858423354857,0.0725217126655741,-0.0103346199596484,synonymous,12010908304,12,10908304,
SPRED3,ENSG00000188766,0.00639286444462084,0.025287947254744,0.00441147320041857,-0.013140906334057,synonymous,19038385302,19,38385302,
TMEM129,ENSG00000168936,0.00643351612447318,0.00423018300000177,0.026027716311236,0.0170568107649709,synonymous,4001711830,4,1711830,
SLC47A2,ENSG00000180638,0.00656668568963437,0.00326705203175159,0.190010846994237,-0.00985996154522568,synonymous,17019673294,17,19673294,
ZFC3H1,ENSG00000133858,0.0065973544190705,0.0300210296543448,0.00398814890815635,-0.00504521843235656,synonymous,12071610325,12,71610325,
NLRC5,ENSG00000140853,0.00660992283909911,0.335105135144377,0.00318562158832847,-0.00309490002909006,synonymous,16057020649,16,57020649,
FASLG,ENSG00000117560,0.00661073794087152,0.00436413906470801,0.0857180783373789,0.0155809154454698,synonymous,1172659058,1,172659058,
ISY1,ENSG00000240682,0.00663050569723178,0.00594151350153882,0.0139770315279001,0.0350809178341331,synonymous,3129130021,3,129130021,
AC025165.6,ENSG00000287908,0.00663139979992422,0.0035777176284828,0.198315533978383,0.0309851004088957,synonymous,12057610284,12,57610284,
TENT5D,ENSG00000174016,0.00675767329835464,0.309208198626291,0.00364887933702329,0.00707603333117035,synonymous,23080442515,X,80442515,
CCDC24,ENSG00000159214,0.00675980575209689,0.123654699857341,0.00568104051281326,0.0050438007058871,synonymous,1043990188,1,43990188,
LAG3,ENSG00000089692,0.00685429519144198,0.00624923151472945,0.015938712221933,0.018737034946638,synonymous,12006769530,12,6769530,
MMP1,ENSG00000196611,0.00685480341029521,0.131266046490524,0.00361175267475744,0.0118397860298493,synonymous,11102790395,11,102790395,
TSPAN11,ENSG00000110900,0.00688804543031363,0.00872295603097484,0.00668334067708276,0.012501385406223,synonymous,12030926961,12,30926961,
MMACHC,ENSG00000132763,0.00699845844248703,0.00397843949926302,0.02651120571876,0.0204234421923129,synonymous,1045500253,1,45500253,
THPO,ENSG00000090534,0.00703167298730101,0.0343228301277395,0.00466422706339575,0.0116284679399005,synonymous,3184368057,3,184368057,
RSAD1,ENSG00000136444,0.00706191962927705,0.0047010025907952,0.173095093501094,0.0112949741045643,synonymous,17050473860,17,50473860,
BAG3,ENSG00000151929,0.00709721191731327,0.00988016753772325,0.00683281691045912,0.00913782305877422,synonymous,10119651575,10,119651575,
FCGR2A,ENSG00000143226,0.0071098031252238,0.00553827309739263,0.0418106699433455,-0.0121624561967117,synonymous,1161505460,1,161505460,
MMD2,ENSG00000136297,0.00715104486221441,0.00438393131008041,0.0341932224758481,-0.0136310339848079,synonymous,7004907322,7,4907322,
AUTS2,ENSG00000158321,0.0071652941593694,0.0170090607908349,0.00614234296049576,0.0351764700803634,synonymous,7069599543,7,69599543,
UPK3BL2,ENSG00000284981,0.00720473056885162,0.0217476933175436,0.00653617587373934,0.02853370047859,synonymous,7102541571,7,102541571,
BARD1,ENSG00000138376,0.00725596302016407,0.00425403334581465,0.112987469179104,-0.00684048320411564,synonymous,2214728603,2,214728603,
AC093668.1,ENSG00000270249,0.0073078978532396,0.0329568522455798,0.0065114118733347,0.026084585818988,synonymous,7102541571,7,102541571,
TMEM240,ENSG00000205090,0.00733332886495652,0.00501415356954671,0.113142884622335,-0.00838767634617838,synonymous,1001533796,1,1533796,
AKIP1,ENSG00000166452,0.00755806719805674,0.128277447017576,0.00382234318685315,0.0275993227208463,synonymous,11008911366,11,8911366,
DGAT2,ENSG00000062282,0.00758761677627007,0.00663821131792153,0.0368759328192437,-0.00842675544492506,synonymous,11075768861,11,75768861,
FGFR3,ENSG00000068078,0.00764347677266008,0.0127535757423443,0.00603772837266936,-0.00322375544365667,synonymous,4001793905,4,1793905,
LPXN,ENSG00000110031,0.00766415957900768,0.94766975968212,0.0036459849177215,0.000627017060890733,synonymous,11058527372,11,58527372,
ZNF286A,ENSG00000187607,0.00771780241005193,0.033777237935178,0.00585783032424592,0.0108105741984745,synonymous,17015701087,17,15701087,
AC005324.4,ENSG00000255104,0.00771780241005193,0.033777237935178,0.00585783032424592,0.0108105741984745,synonymous,17015701087,17,15701087,
ADRB3,ENSG00000188778,0.00776953500295674,0.00497009962423223,0.0589086699413475,0.0124702026148233,synonymous,8037964165,8,37964165,
SPRR3,ENSG00000163209,0.00783544236490452,0.174853434050098,0.00594812283669199,0.0151931153782379,synonymous,1153002909,1,153002909,
PIR,ENSG00000087842,0.00789547994658413,0.00544651218666226,0.0204072929967593,0.0253146782884093,synonymous,23015383835,X,15383835,
TLE6,ENSG00000104953,0.00790689565589398,0.152198883428494,0.00490535175175844,0.00420068732274045,synonymous,19002978141,19,2978141,
C1orf210,ENSG00000253313,0.00812948589500584,0.00542837772332372,0.163822636244768,0.029383225547153,synonymous,1043282710,1,43282710,
CST4,ENSG00000101441,0.00813645463153345,0.00605056276573812,0.0571684349851882,0.00762942009863932,synonymous,20023685810,20,23685810,
PDS5B,ENSG00000083642,0.00826527539965871,0.022360155868985,0.00509440259524196,0.00470282177141316,synonymous,13032648798,13,32648798,
B3GNT4,ENSG00000176383,0.00826806787735423,0.00552114594140385,0.0284633867080499,0.0164226342963031,synonymous,12122200103,12,122200103,
SLK,ENSG00000065613,0.00826882041132559,0.10410204648063,0.005226585550268,0.0325775576450137,synonymous,10103967654,10,103967654,
CLTCL1,ENSG00000070371,0.00827121289292843,0.0368849435198795,0.00433904886030956,-0.00422319155806993,synonymous,22019176084,22,19176084,
AL512785.2,ENSG00000254706,0.00831629167849168,0.00745045719154724,0.0101263684073714,0.015675470784435,synonymous,1162362875,1,162362875,
TMEM247,ENSG00000284701,0.00840841675900672,0.107800303357652,0.00423294706823074,0.0229017006038524,synonymous,2046479530,2,46479530,
ZNF347,ENSG00000197937,0.00841299203425627,0.24856826368711,0.0042936079200484,-0.0060510234902349,synonymous,19053140240,19,53140240,
C1orf61,ENSG00000125462,0.00849129681031036,0.305785648251161,0.00486688633034693,0.0229085484749573,synonymous,1156404464,1,156404464,
COPB1,ENSG00000129083,0.0087032797128781,0.054626695227864,0.004905370326312,0.00948093576164585,synonymous,11014457807,11,14457807,
UTF1,ENSG00000171794,0.00877074739258887,0.0300392024379424,0.00576085777278368,0.00860457488340789,synonymous,10133230137,10,133230137,
PCDH8,ENSG00000136099,0.00879505722657603,0.0115848447342023,0.00734680777891694,0.00671872024465069,synonymous,13052844491,13,52844491,
TRGC1,ENSG00000211689,0.0088707585676332,0.024439176611359,0.00801836084717311,0.0085586648885344,synonymous,7038260057,7,38260057,
WWP2,ENSG00000198373,0.00903057646239891,0.0125256502160416,0.00732780721494208,0.00535486380360615,synonymous,16069757311,16,69757311,
ME3,ENSG00000151376,0.00906940830690073,0.00429249868150627,0.782248577541238,-0.0221574572724927,synonymous,11086441179,11,86441179,
TESPA1,ENSG00000135426,0.00908577058976401,0.0408147265235806,0.00601159035441001,0.00868214198706822,synonymous,12054961078,12,54961078,
GALNT7,ENSG00000109586,0.00909116932213516,0.00618103713063667,0.0196265232171852,0.0204455768248073,synonymous,4173168735,4,173168735,
BCAR1,ENSG00000050820,0.00915391171936664,0.178718527213188,0.00481514255669691,0.00322496919670217,synonymous,16075224161,16,75224161,
L1TD1,ENSG00000240563,0.00920809305905979,0.737860684685888,0.0049449883899908,-0.000786683121184488,synonymous,1062206530,1,62206530,
COL1A2,ENSG00000164692,0.00922937652302203,0.0059606489036963,0.0284068522600183,0.00666755778539492,synonymous,7094394971,7,94394971,
MCPH1,ENSG00000147316,0.00923584402900834,0.190260816330525,0.00472385890920624,0.00267515737903769,synonymous,8006406577,8,6406577,
SEPTIN9,ENSG00000184640,0.00931374599187951,0.00554196018801933,0.0213371646146545,0.00758726782922153,synonymous,17077281439,17,77281439,
STOML2,ENSG00000165283,0.0093361027529868,0.383216743779606,0.00520280460518951,0.00864445187766513,synonymous,9035094925,9,35094925,
CERS2,ENSG00000143418,0.00936701551429675,0.00480264435379818,0.0583877316002205,0.0220415676697431,synonymous,1150960493,1,150960493,
MIEN1,ENSG00000141741,0.00937184781083367,0.00767067694502499,0.0108799076113271,-0.0166748291389533,synonymous,17039724660,17,39724660,
CYBRD1,ENSG00000071967,0.00944713733582281,0.0404205957354653,0.00550361718255843,0.0268367467487017,synonymous,2171517475,2,171517475,
DOCK6,ENSG00000130158,0.00948177787265314,0.427374961370863,0.00452576784810677,-0.00115601068714163,synonymous,19011194420,19,11194420,
PFKL,ENSG00000141959,0.00961366352814974,0.292716304368081,0.00526888318500385,0.00252044967483635,synonymous,21044296319,21,44296319,
NPIPB8,ENSG00000255524,0.00967226354095496,0.0072746244647105,0.0144494600465396,-0.0246578368985451,synonymous,16028638206,16,28638206,
AC093155.3,ENSG00000267561,0.00972856456339,0.0314993135628499,0.00671630898338726,0.199775554054378,synonymous,1086992990,1,86992990,
ILDR2,ENSG00000143195,0.00975340463091812,0.0297004596917292,0.00774460510986252,0.0130987372766943,synonymous,1166919288,1,166919288,
ATP1B4,ENSG00000101892,0.00976230557526458,0.0169604226078962,0.0101578281540984,0.0169576836499892,synonymous,23120362127,X,120362127,
FCER1G,ENSG00000158869,0.00976833059864113,0.0488251553042578,0.00535498087879605,0.0386927001491596,synonymous,1161210298,1,161210298,
MTNR1B,ENSG00000134640,0.00977034322270798,0.329772433646115,0.00562558182117034,0.00485258117907415,synonymous,11092969590,11,92969590,
