Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
MRPS9,ENSG00000135972,0.00529405395398608,0.00277242450878945,0.0196961195192098,0.0137837146707683,missense|LC,2105037976,2,105037976,
TAP1,ENSG00000168394,0.00537606482182729,0.00269842987726898,0.135928095546126,-0.0151897687613166,missense|LC,6032840912,6,32840912,
ZMYM6,ENSG00000163867,0.00543315388060306,0.00284477499841529,0.037592621852382,0.0136857995813872,missense|LC,1034981837,1,34981837,
TSN,ENSG00000211460,0.00558952559936121,0.00951964047420373,0.00597418990810061,0.0875752250241158,missense|LC,2121755667,2,121755667,
PDS5A,ENSG00000121892,0.00561252831535641,0.0361484445750347,0.00369137602062541,0.0226133507188518,missense|LC,4039825440,4,39825440,
GEMIN6,ENSG00000152147,0.00565640724996164,0.0405203083603733,0.0035065122953819,0.0355478200550138,missense|LC,2038778907,2,38778907,
TGIF2LX,ENSG00000153779,0.00569936464141851,0.0129716391013729,0.00607146622169918,0.0472153967143189,missense|LC,23089922014,X,89922014,
TRIM38,ENSG00000112343,0.00571458346185705,0.146711774871931,0.00316495466194711,0.00759282139625039,missense|LC,6025966425,6,25966425,
TPM2,ENSG00000198467,0.00580120529888473,0.0453505346685519,0.00340842077524273,0.0606042546412282,missense|LC,9035679096,9,35679096,
RLIM,ENSG00000131263,0.00581249307630116,0.0108886207262293,0.00448005612625968,0.020819295037871,missense|LC,23074583090,X,74583090,
PDE4B,ENSG00000184588,0.00584175371787454,0.0133287683416137,0.00554165631813197,0.0843687944553547,missense|LC,1065913252,1,65913252,
SIGLEC11,ENSG00000161640,0.00587266811715592,0.352781069204733,0.00287961785749102,-0.00440884320488444,missense|LC,19049949849,19,49949849,
OR5K4,ENSG00000196098,0.00587606746897851,0.00364693836366703,0.0382707336457379,0.018374536382985,missense|LC,3098353768,3,98353768,
KIFC1,ENSG00000237649,0.00600898907744318,0.00452320314097421,0.0145879705187357,-0.0114817038803655,missense|LC,6033391894,6,33391894,
KRTAP12-3,ENSG00000205439,0.00601736542000841,0.00677832380994015,0.0057434692897449,0.0327524489582213,missense|LC,21044654219,21,44654219,
AC021660.3,ENSG00000285635,0.00605675575065279,0.02235215747305,0.00416892868635954,0.0740383048437564,missense|LC,3098516133,3,98516133,
RALGAPA2,ENSG00000188559,0.00609604265825314,0.0075421086919405,0.0107854445654612,0.0113807332927565,missense|LC,20020392986,20,20392986,
FLOT2,ENSG00000132589,0.00615036679469605,0.00387682698989378,0.0418777284207933,0.0319392993065282,missense|LC,17028879280,17,28879280,
TRIM64C,ENSG00000214891,0.00616561324161635,0.0499833768040472,0.00357037792440118,0.0164885530588075,missense|LC,11049053570,11,49053570,
RAPGEFL1,ENSG00000108352,0.00621011836867291,0.00695846739235706,0.0187380812285067,0.0389356518872928,missense|LC,17040184179,17,40184179,
CNST,ENSG00000162852,0.00623504202688929,0.0199582357966566,0.00405324770905358,0.0147715070348723,missense|LC,1246564291,1,246564291,
KLHDC1,ENSG00000197776,0.00626153381512029,0.334947470116266,0.004141211835756,0.010545450117392,missense|LC,14049688122,14,49688122,
FPR3,ENSG00000187474,0.00632641730817429,0.26344034039641,0.0033636945430604,0.0123342441989582,missense|LC,19051823691,19,51823691,
SDC1,ENSG00000115884,0.00636071779132119,0.00563686343435954,0.0118870383503453,0.0219976734735279,missense|LC,2020202682,2,20202682,
EXD3,ENSG00000187609,0.00637491684754454,0.808732620873595,0.00321079307556937,0.000570190438237677,missense|LC,9137301897,9,137301897,
ZNF549,ENSG00000121406,0.00640946278978305,0.0187404755309375,0.00386257824242198,0.0110987309692473,missense|LC,19057527454,19,57527454,
SYT1,ENSG00000067715,0.00647049989217974,0.00639358177479921,0.0067973140373232,0.0289030924319552,missense|LC,12079217419,12,79217419,
COL6A1,ENSG00000142156,0.0065207710310935,0.0268448844487628,0.00441818390423565,0.0117351168614857,missense|LC,21045981795,21,45981795,
H4C12,ENSG00000273542,0.00652781921979539,0.029373255345104,0.0043336998266863,0.0530189867165081,missense|LC,6027831064,6,27831064,
TRUB1,ENSG00000165832,0.00653786781285748,0.00646940176674748,0.0148577530564589,0.0412156765741241,missense|LC,10114938149,10,114938149,
PRICKLE3,ENSG00000012211,0.00656126161707138,0.446902032899486,0.00330046092943237,0.00598733952309207,missense|LC,23049171986,X,49171986,
PPP1R14D,ENSG00000166143,0.00657850501430912,0.0458856190966253,0.00576770154752504,0.01811814147458,missense|LC,15040810577,15,40810577,
NTAN1,ENSG00000157045,0.00657984856698868,0.0107032056074999,0.00587795849773198,0.0235691591314286,missense|LC,16015032857,16,15032857,
NPY,ENSG00000122585,0.00661302369892536,0.00456375585581847,0.0150493803345879,0.0539288445393695,missense|LC,7024285159,7,24285159,
TSPAN7,ENSG00000156298,0.00669913065995187,0.0067791400054813,0.00675553599594658,0.0275912623355998,missense|LC,23038561512,X,38561512,
LRRC73,ENSG00000204052,0.00674298413833052,0.0202585696735729,0.00638152938234859,0.0407292254542702,missense|LC,6043502205,6,43502205,
KCTD17,ENSG00000100379,0.00676548882977723,0.00832687883477046,0.00609416123686557,0.0229252843676027,missense|LC,22037051616,22,37051616,
GARNL3,ENSG00000136895,0.00676587906872539,0.00625487088353471,0.0159613015510699,0.0201899674502526,missense|LC,9127263610,9,127263610,
OR10AG1,ENSG00000174970,0.00677476201383576,0.0046797296076535,0.0693420650632371,-0.0201199694719334,missense|LC,11055967523,11,55967523,
EIF2B3,ENSG00000070785,0.00682209772343556,0.00342667948624586,0.0539594126542665,0.0255562821345457,missense|LC,1044850862,1,44850862,
MTRNR2L3,ENSG00000256222,0.00691154289299434,0.00640476586962391,0.0132696757621167,0.029897999950253,missense|LC,20057353974,20,57353974,
FTCD,ENSG00000160282,0.00699323342342839,0.00456951870922995,0.0280720467944399,0.0139177607066481,missense|LC,21046131882,21,46131882,
SYVN1,ENSG00000162298,0.00710444164624369,0.200502316414851,0.00348791598955867,0.0134181219059459,missense|LC,11065122280,11,65122280,
