Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
TRIM51GP,ENSG00000220948,0.000200323962188498,0.0175741696150992,0.000163327723614604,0.0387654884284474,missense|LC,11048975663,11,48975663,
HCRT,ENSG00000161610,0.00023101656167468,0.00298215489138887,0.000184328792619315,0.0593030270495465,missense|LC,17042179062,17,42179062,
KRTAP1-1,ENSG00000188581,0.000244919077205141,0.00525111188230376,0.000178703315383943,0.0247205453995503,missense|LC,17041040768,17,41040768,
OR13D1,ENSG00000179055,0.000261047219317634,0.000192848815980584,0.00163614753417685,0.0322641494919308,missense|LC,9104694418,9,104694418,
MLF1,ENSG00000178053,0.000266062534176714,0.0443769406661169,0.000112537242469513,0.0520865681889852,missense|LC,3158592364,3,158592364,
TDRKH,ENSG00000182134,0.000289779014214675,0.000248611315216252,0.00200773099891793,0.0198371904618098,missense|LC,1151770028,1,151770028,
FTL,ENSG00000087086,0.000314676597258923,0.00880310913913906,0.000229484554274406,0.0744437591801943,missense|LC,19048960749,19,48960749,
RBP3,ENSG00000265203,0.000333203992057496,0.690559885588158,0.000191371471599533,0.00274382387937959,missense|LC,10047348386,10,47348386,
EMC3,ENSG00000125037,0.000348566591087951,0.0195095426768386,0.000177197837052612,0.075271007958694,missense|LC,3009963922,3,9963922,
ACTA2,ENSG00000107796,0.000377520409875487,0.00851977919677793,0.00022873430541992,0.112925335468968,missense|LC,10088935100,10,88935100,
MS4A5,ENSG00000166930,0.000383438936601532,0.205161668058774,0.000165122565857878,0.0314854192889362,missense|LC,11060429601,11,60429601,
GAB1,ENSG00000109458,0.000384853859124679,0.00462412931122058,0.000440305344816094,0.0559229690592099,missense|LC,4143337119,4,143337119,
PRMT5,ENSG00000100462,0.000391307673718755,0.000412620869848834,0.00169589931731817,0.0537456838612729,missense|LC,14022920794,14,22920794,
SHISA3,ENSG00000178343,0.000433505301817516,0.00320568482310801,0.000534169485402636,0.0645800243613781,missense|LC,4042397977,4,42397977,
RGS7BP,ENSG00000186479,0.00045120563832135,0.0113036458128113,0.000258397176856939,0.085805397602605,missense|LC,5064506545,5,64506545,
ZNF782,ENSG00000196597,0.00045137200717027,0.000641556134287069,0.000974681596875526,0.0277306688651712,missense|LC,9096817862,9,96817862,
CDKL5,ENSG00000008086,0.000453861448665549,0.0139408445984907,0.000317946396783064,0.0321793428186279,missense|LC,23018507085,X,18507085,
LSM1,ENSG00000175324,0.000455306791540155,0.00539198939587737,0.000298436697069526,0.0981912167701617,missense|LC,8038163614,8,38163614,
TM9SF1,ENSG00000100926,0.000461738912411636,0.0373643898066895,0.000216124866262324,0.0282108460553494,missense|LC,14024184119,14,24184119,
AL121845.3,ENSG00000273154,0.000471589053583243,0.0182117375688031,0.000270446508720434,0.0438776605013408,missense|LC,20063733101,20,63733101,
TLCD3B,ENSG00000149926,0.000471640215187308,0.000872234626013824,0.00112349296498548,0.0698731779540111,missense|LC,16030023269,16,30023269,
APH1A,ENSG00000117362,0.000473106798747569,0.0618841493944701,0.000230233008336578,0.0673694283741856,missense|LC,1150261400,1,150261400,
PPARG,ENSG00000132170,0.000482321043759448,0.026645864433654,0.000252601090344418,0.0597286848054809,missense|LC,3012351557,3,12351557,
AL353579.1,ENSG00000286105,0.000533935893119564,0.000354117536479626,0.00285381498939219,0.118301834978637,missense|LC,6037212868,6,37212868,
TPBG,ENSG00000146242,0.000555059585873763,0.000987765563799092,0.000531621013445394,0.0239302067501686,missense|LC,6082364880,6,82364880,
BBS2,ENSG00000125124,0.000559847506393152,0.0188915513305812,0.000351345378685863,0.0325051199422568,missense|LC,16056484695,16,56484695,
MRGPRX1,ENSG00000170255,0.000562999252036511,0.000259349087429084,0.0357126285004232,0.0219284149132012,missense|LC,11018933666,11,18933666,
SH2B1,ENSG00000178188,0.000563809795188441,0.00109603725362262,0.00263041972411138,0.0362022512140544,missense|LC,16028842870,16,28842870,
MIF,ENSG00000240972,0.000567380588178845,0.00175188747709099,0.0004121425197261,0.0505826185698236,missense|LC,22023894423,22,23894423,
MRPL2,ENSG00000112651,0.000581859238448668,0.284511050965021,0.0003021447196766,0.014481121601471,missense|LC,6043049303,6,43049303,
STAT5B,ENSG00000173757,0.000599117021501172,0.162624253667816,0.000241313156382761,0.031730709937645,missense|LC,17042201720,17,42201720,
MEX3A,ENSG00000254726,0.000630558297566308,0.0013396324788385,0.00145200225488129,0.0613432490146864,missense|LC,1156068209,1,156068209,
TERF2,ENSG00000132604,0.000634715388238227,0.0401331477314144,0.000509787092833336,0.0274795418400819,missense|LC,16069351470,16,69351470,
KANK1,ENSG00000107104,0.000643049263466589,0.0597982780602038,0.000281769386378361,0.0111614023218484,missense|LC,9000676917,9,676917,
LPAR3,ENSG00000171517,0.0006462619778137,0.0371242647830852,0.000312335825450982,0.0400400465819828,missense|LC,1084813801,1,84813801,
PSMA7,ENSG00000101182,0.00065163929842893,0.0230267776846125,0.000349766045461553,0.0898263100492061,missense|LC,20062133181,20,62133181,
COX7C,ENSG00000127184,0.000658762990593753,0.0123120028421083,0.00035532278484296,0.145369782154601,missense|LC,5086617985,5,86617985,
TREML4,ENSG00000188056,0.000658877498562527,0.0166707789047773,0.000596064265832918,0.028792491779738,missense|LC,6041228369,6,41228369,
SHB,ENSG00000107338,0.00068726523191831,0.0102726070951792,0.000517845409285012,0.0650808727029507,missense|LC,9037919764,9,37919764,
U2SURP,ENSG00000163714,0.000704101886691788,0.0158678405983379,0.00049259316943262,0.0454011833265425,missense|LC,3143001517,3,143001517,
JPT2,ENSG00000206053,0.000732991520040915,0.000731174642761956,0.00127967934841333,0.0528811891889711,missense|LC,16001673807,16,1673807,
CYB561A3,ENSG00000162144,0.000733455634200686,0.00573675197920209,0.000754120926612201,0.072571598831268,missense|LC,11061343840,11,61343840,
GAL3ST3,ENSG00000175229,0.000754949786005321,0.00206696566281472,0.00234469665705284,0.0411868312346787,missense|LC,11066042446,11,66042446,
TBC1D8B,ENSG00000133138,0.000764490712706012,0.0328909376963787,0.000542978728997778,0.014385430235876,missense|LC,23106802742,X,106802742,
TESMIN,ENSG00000132749,0.000778993615529799,0.0386921289474079,0.000356534748176429,0.0235365908087821,missense|LC,11068708231,11,68708231,
FBXL8,ENSG00000135722,0.000801115815780462,0.00066646629522249,0.00491943546567053,0.0458235461518147,missense|LC,16067154965,16,67154965,
AL121899.2,ENSG00000286022,0.000808930543123365,0.0418961218002197,0.000379262780276224,0.0172021054097457,missense|LC,20002207005,20,2207005,
TGM3,ENSG00000125780,0.000810046988292901,0.042241440217837,0.000379917476612368,0.0171683369439126,missense|LC,20002295967,20,2295967,
CETN2,ENSG00000147400,0.000839008976388556,0.00441066806942725,0.000678150031816038,0.0582776606921151,missense|LC,23152827809,X,152827809,
TRPM2,ENSG00000142185,0.000839518235108305,0.330711713626369,0.000368863548236398,0.00482470268181752,missense|LC,21044353690,21,44353690,
PIK3R1,ENSG00000145675,0.000840406365855251,0.00281988441936265,0.00178529204506961,0.0566633976884592,missense|LC,5068226623,5,68226623,
RPL21,ENSG00000122026,0.000870400049861275,0.00195831038267658,0.0011924535215756,0.114838745680903,missense|LC,13027253748,13,27253748,
PXDC1,ENSG00000168994,0.000874892443190278,0.0181524014703127,0.000581141756366699,0.0652027770810867,missense|LC,6003723584,6,3723584,
HPCAL1,ENSG00000115756,0.000878542667501425,0.00875541123145607,0.000526193843568667,0.0892129011904809,missense|LC,2010419652,2,10419652,
GABPB2,ENSG00000143458,0.00089408712926442,0.0120854835654233,0.000669796668092526,0.0517386201087418,missense|LC,1151067155,1,151067155,
UBB,ENSG00000170315,0.000894675526680655,0.00319523222892026,0.000572495754530555,0.186680667660808,missense|LC,17016381789,17,16381789,
TMEM184C,ENSG00000164168,0.000923706875495256,0.0130674205697126,0.000679224206265649,0.0615836043049422,missense|LC,4147617832,4,147617832,
ZSCAN18,ENSG00000121413,0.000954796609514696,0.00674417687303674,0.000778222204101287,0.025937121368173,missense|LC,19058084588,19,58084588,
POLR1E,ENSG00000137054,0.000984836390740984,0.00493928552574019,0.000779700780099146,0.0386519555895786,missense|LC,9037485936,9,37485936,
AGL,ENSG00000162688,0.000997145088090012,0.0292663193186483,0.000524751327119155,0.0134455677712352,missense|LC,1099850997,1,99850997,
UBE2V1,ENSG00000244687,0.000998217715700744,0.0974591356960751,0.000467015438321394,0.0564138092189005,missense|LC,20050082607,20,50082607,
PI15,ENSG00000137558,0.00100027990478291,0.000768648424350649,0.00591466210872571,0.0452763294117546,missense|LC,8074825184,8,74825184,
CASP2,ENSG00000106144,0.00101490744688115,0.025894552276195,0.000622625550892764,0.0435985250968031,missense|LC,7143285822,7,143285822,
MAD2L2,ENSG00000116670,0.00103106720390711,0.00165078291089571,0.00232583047910684,0.0862236182672127,missense|LC,1011671153,1,11671153,
PIP4P1,ENSG00000165782,0.00105378389519062,0.007687133161149,0.000767394390132514,0.0431566681433122,missense|LC,14020454544,14,20454544,
VGLL4,ENSG00000144560,0.00108282241244761,0.00359960698091455,0.00215921025301169,0.0544774259583522,missense|LC,3011554709,3,11554709,
CUL7,ENSG00000044090,0.00110310531037683,0.0315883651063497,0.000576883866427069,0.01233039202125,missense|LC,6043037627,6,43037627,
RAMP2,ENSG00000131477,0.00111922814610543,0.017346424197153,0.000643216782144407,0.0968782338103714,missense|LC,17042761211,17,42761211,
KCNG3,ENSG00000171126,0.00116463244827991,0.0339469789467165,0.000663369611338727,0.056322738910192,missense|LC,2042443856,2,42443856,
DIRAS3,ENSG00000162595,0.00119522650968751,0.00320569303340112,0.0015115148732856,0.090445348676523,missense|LC,1068046535,1,68046535,
ILRUN,ENSG00000196821,0.00121602011429778,0.00166810666489292,0.0015250663996802,0.0780200639238774,missense|LC,6034590437,6,34590437,
RAB40C,ENSG00000197562,0.00122629801287466,0.0182807227945777,0.000854453189900184,0.065681625762602,missense|LC,16000590188,16,590188,
NPIPB3,ENSG00000169246,0.00123291598664876,0.000600284648674898,0.0186609435423454,0.0790673908056438,missense|LC,16021404785,16,21404785,
DDX5,ENSG00000108654,0.00125466537566765,0.0685313448083941,0.00065686739298898,0.0402695121633409,missense|LC,17064496369,17,64496369,
MPV17,ENSG00000115204,0.00129183569357194,0.0660820083861065,0.000601144713003765,0.0535434135927393,missense|LC,2027304888,2,27304888,
PCDHB5,ENSG00000113209,0.00132966987650629,0.00065810827016799,0.1390128028713,0.0272573884378482,missense|LC,5141135412,5,141135412,
KLF15,ENSG00000163884,0.00133281505766314,0.00936442832197293,0.00133419069845475,0.043603790742104,missense|LC,3126343655,3,126343655,
EFNB2,ENSG00000125266,0.00133401999602367,0.00101646334615901,0.00858811736293386,0.0742515910159871,missense|LC,13106492923,13,106492923,
RPL13A,ENSG00000142541,0.00134460085921795,0.0331895679477878,0.000817287242614095,0.0409315369579617,missense|LC,19049487510,19,49487510,
PAPOLA,ENSG00000090060,0.00135457945287876,0.0319718885710323,0.000784984553920065,0.0568883279300554,missense|LC,14096502530,14,96502530,
CD3D,ENSG00000167286,0.00136277304096355,0.0215153455215078,0.000724298171283944,0.0752841740391983,missense|LC,11118339128,11,118339128,
MPC1,ENSG00000060762,0.00138903724170658,0.0672112273411162,0.000926319668733022,0.0872738401056944,missense|LC,6166365356,6,166365356,
KRT83,ENSG00000170523,0.00139860409004644,0.00160137560037465,0.00285937044117834,0.0284543353596846,missense|LC,12052314567,12,52314567,
C2CD4B,ENSG00000205502,0.0014055253541716,0.000949444109055175,0.00915960987387188,0.0278091635952567,missense|LC,15062163755,15,62163755,
CTNND2,ENSG00000169862,0.00142874232884427,0.014060104740987,0.000976387875296414,0.0687640490224636,missense|LC,5010973354,5,10973354,
CCDC107,ENSG00000159884,0.00148282263804156,0.0160202934856399,0.00122081329240153,0.0531853428887666,missense|LC,9035658290,9,35658290,
GSDME,ENSG00000105928,0.00149054663560055,0.0692136074605318,0.000681018906367958,0.0288092801021605,missense|LC,7024698993,7,24698993,
FHL1,ENSG00000022267,0.00149119634404404,0.128779329895373,0.00084994943635508,0.0297008220441354,missense|LC,23136196757,X,136196757,
ZNF737,ENSG00000237440,0.00152007885460681,0.000736506067215648,0.0847821377222785,0.029402425414436,missense|LC,19020535995,19,20535995,
GTSF1,ENSG00000170627,0.00155557655026306,0.0485693884074903,0.00122060865812545,0.0408495393827366,missense|LC,12054459054,12,54459054,
THOC5,ENSG00000100296,0.00157337505492117,0.148052124428554,0.000814661273792039,0.0162167604705974,missense|LC,22029508391,22,29508391,
RECQL4,ENSG00000160957,0.00157718683156072,0.052334201065385,0.000725758028912615,0.00777532157981611,missense|LC,8144506300,8,144506300,
NFKBIL1,ENSG00000204498,0.00160351192428765,0.128328996971566,0.00073677287742191,0.0266101156024982,missense|LC,6031545305,6,31545305,
CCDC34,ENSG00000109881,0.00160673739461714,0.00299252599242983,0.00213889840114301,0.0297282218751049,missense|LC,11027338762,11,27338762,
PDF,ENSG00000258429,0.00164501606985779,0.0148299432283951,0.00129236834040702,0.0429830969046326,missense|LC,16069322455,16,69322455,
RBM4,ENSG00000173933,0.00166349881768002,0.0277260184842726,0.00111312959144405,0.0522134844452144,missense|LC,11066639593,11,66639593,
CNBD2,ENSG00000149646,0.00166826980534251,0.00511049271541131,0.00262865462251205,0.0461575576798744,missense|LC,20035968707,20,35968707,
S1PR3,ENSG00000213694,0.00168096329180301,0.0100943982909757,0.00106988877593339,0.0232157005562911,missense|LC,9089001100,9,89001100,
ARPC2,ENSG00000163466,0.00168789065147545,0.0124034917566722,0.00127740265373699,0.0846422902651334,missense|LC,2218217393,2,218217393,
KIF25,ENSG00000125337,0.00169294292107591,0.0731917432271538,0.000965182807748155,0.0202667489073959,missense|LC,6168029449,6,168029449,
METTL27,ENSG00000165171,0.00170594136924351,0.0011531350514653,0.00982232254685467,0.0353890694426676,missense|LC,7073831091,7,73831091,
UQCR10,ENSG00000184076,0.00171672661897226,0.0175081850331715,0.000982742949041437,0.133929024788149,missense|LC,22029767320,22,29767320,
MAP2K2,ENSG00000126934,0.00173531790330128,0.0159216163865921,0.00160621621179968,0.0446259156272959,missense|LC,19004090547,19,4090547,
OGT,ENSG00000147162,0.00173883252622897,0.0126735535659244,0.00113794285040791,0.06281902315764,missense|LC,23071533253,X,71533253,
LOXL2,ENSG00000134013,0.00174563968062713,0.00499787424693543,0.00296921555052931,0.0302239969640251,missense|LC,8023293244,8,23293244,
SLC44A2,ENSG00000129353,0.00175200707864509,0.00239275703906694,0.00200781264735861,0.0235851758517797,missense|LC,19010625388,19,10625388,
ITGB7,ENSG00000139626,0.00182605646551393,0.0382069567960631,0.000898600069496935,0.0188913335849722,missense|LC,12053186327,12,53186327,
ATF7,ENSG00000170653,0.00183164686230786,0.196791756443979,0.000837601139357158,0.0333066994212812,missense|LC,12053507057,12,53507057,
SELENOI,ENSG00000138018,0.00186812813264359,0.00527150219181816,0.00124734509294999,0.0467947468528523,missense|LC,2026346029,2,26346029,
RAB39A,ENSG00000179331,0.00192689877405505,0.00977372591716097,0.00137442117210407,0.0847271059756401,missense|LC,11107928493,11,107928493,
ALKAL2,ENSG00000189292,0.00195224739160738,0.0213564372835171,0.00126166622718693,0.0637023207599081,missense|LC,2000275123,2,275123,
GNA12,ENSG00000146535,0.00204937966908181,0.0228090232737248,0.0014999490376344,0.0553022805941509,missense|LC,7002731148,7,2731148,
ARF5,ENSG00000004059,0.00205204582963359,0.00836514892288065,0.00167065993353432,0.0865537320303064,missense|LC,7127584084,7,127584084,
TLR4,ENSG00000136869,0.0020911153927573,0.225469022658308,0.000973454502854576,0.00941731859690917,missense|LC,9117704406,9,117704406,
NAB2,ENSG00000166886,0.00212942867755861,0.0497142342008563,0.00112069215702038,0.0444881908223852,missense|LC,12057089187,12,57089187,
SMAD7,ENSG00000101665,0.00214123763603002,0.146687177018484,0.000968696523283463,0.0387813361369434,missense|LC,18048921296,18,48921296,
CCDC96,ENSG00000173013,0.00214215802006734,0.128176105155686,0.00124652464683117,0.0200246311406727,missense|LC,4007041119,4,7041119,
KCTD9,ENSG00000104756,0.00214954443725501,0.0518011042213878,0.00105739530167448,0.0959288955089122,missense|LC,8025423154,8,25423154,
CKS1B,ENSG00000173207,0.00219270071800004,0.0159568553820832,0.00172431886853075,0.134373939282406,missense|LC,1154969947,1,154969947,
AQP5,ENSG00000161798,0.00229872036173873,0.00589252453311651,0.00229234072762385,0.035065453773379,missense|LC,12049961948,12,49961948,
CALM1,ENSG00000198668,0.00233118942738575,0.00450512417072413,0.00213796649641895,0.329107828259378,missense|LC,14090397145,14,90397145,
KCND2,ENSG00000184408,0.00240097732855138,0.0114988527555253,0.00236372204632163,0.0563290629964791,missense|LC,7120274558,7,120274558,
AC093155.3,ENSG00000267561,0.00242240936360505,0.0116697964927395,0.0020660306615975,0.144749387703501,missense|LC,1086992990,1,86992990,
FBXO48,ENSG00000204923,0.0024264941688571,0.0244100409923342,0.00135034893269093,0.0893063335853063,missense|LC,2068464145,2,68464145,
CNOT9,ENSG00000144580,0.00246064732654894,0.0144092927462111,0.00169719314780314,0.100709325542447,missense|LC,2218568853,2,218568853,
AP000350.4,ENSG00000251357,0.00247663523040453,0.0043684028516745,0.00229870120374476,0.0291070218272289,missense|LC,22023857352,22,23857352,
C14orf119,ENSG00000179933,0.00247787540755351,0.00974716052773927,0.00222066809570831,0.0893970625004051,missense|LC,14023090507,14,23090507,
YWHAQ,ENSG00000134308,0.00251187826570254,0.0278168526134465,0.00139493512051669,0.0852810520395575,missense|LC,2009585202,2,9585202,
PTS,ENSG00000150787,0.00255104143616214,0.0779046083681959,0.00116830661819434,0.0620741025494333,missense|LC,11112226367,11,112226367,
NDUFS5,ENSG00000168653,0.0026393767909858,0.0578981353879472,0.00136774561272568,0.0551782664563348,missense|LC,1039028684,1,39028684,
BTF3,ENSG00000145741,0.00264532786295046,0.0498138561652322,0.00134315465425694,0.0716791540020027,missense|LC,5073498516,5,73498516,
MMRN1,ENSG00000138722,0.00264573657033407,0.00132749225303097,0.0286440987680298,0.0172006627112507,missense|LC,4089894807,4,89894807,
ZSCAN23,ENSG00000187987,0.00268408960120081,0.198083651048431,0.00154855570545209,0.0232406783689782,missense|LC,6028434359,6,28434359,
PHACTR2,ENSG00000112419,0.00270755361182506,0.0331559745533254,0.0017897450285429,0.028584871613606,missense|LC,6143677965,6,143677965,
ULK1,ENSG00000177169,0.00274576179479735,0.0671455389882539,0.00129248978271834,0.0117859132567997,missense|LC,12131894964,12,131894964,
Z98752.3,ENSG00000277611,0.00275188564722006,0.00246156052004687,0.00489147030041592,0.110030562684528,missense|LC,20043535797,20,43535797,
ZNF614,ENSG00000142556,0.00275655866419966,0.00148957855986787,0.0504910197824894,0.0273806720972668,missense|LC,19052015768,19,52015768,
C15orf65,ENSG00000261652,0.00277836237570983,0.010822740443964,0.00203828665878991,0.0855119290937841,missense|LC,15055408720,15,55408720,
NFATC1,ENSG00000131196,0.00281885544597893,0.00199756531603579,0.0138425813016554,0.0194914891146692,missense|LC,18079396228,18,79396228,
MEOX1,ENSG00000005102,0.00286912302485931,0.0365658999121601,0.00163322321771386,0.0438822624435954,missense|LC,17043641820,17,43641820,
SMNDC1,ENSG00000119953,0.0030222635317787,0.0773404893392655,0.00145440634675142,0.0837571316693072,missense|LC,10110294079,10,110294079,
IKZF1,ENSG00000185811,0.00302405933883354,0.024478610069698,0.00202323770657586,0.0542876118547763,missense|LC,7050319028,7,50319028,
AC006538.2,ENSG00000267001,0.00304604870368952,0.130118172116723,0.00186883708121766,0.0657264184148621,missense|LC,19002717121,19,2717121,
CSRNP2,ENSG00000110925,0.00307656623672858,0.212760914045727,0.00175536033106583,0.0155789081752849,missense|LC,12051056205,12,51056205,
AC010646.1,ENSG00000269095,0.00307983840784065,0.012041411465568,0.00197096446020728,0.0725093149427203,missense|LC,19017232237,19,17232237,
GPR137,ENSG00000173264,0.00308112134510485,0.0300578614133078,0.00210072062266664,0.0368063272322057,missense|LC,11064284081,11,64284081,
PALMD,ENSG00000099260,0.00325316693532374,0.00158793325317785,0.041917467127023,0.0290104228787035,missense|LC,1099646261,1,99646261,
RAB15,ENSG00000139998,0.00329642355501425,0.0847660360428576,0.00185355710302437,0.0594670205985101,missense|LC,14064941304,14,64941304,
CDX1,ENSG00000113722,0.00335205800701865,0.00478580846876531,0.00395907339636337,0.0377148238781243,missense|LC,5150166812,5,150166812,
STRADB,ENSG00000082146,0.00335845941583379,0.282939819736412,0.00162730309911308,0.0226858534374094,missense|LC,2201454762,2,201454762,
RAB6A,ENSG00000175582,0.00336202118642615,0.00308268342092854,0.00987956770891851,0.0443331582926985,missense|LC,11073677690,11,73677690,
NUP210,ENSG00000132182,0.00342549441911422,0.00165984970258859,0.998748840675584,-0.0165158511663996,missense|LC,3013317638,3,13317638,
CCNP,ENSG00000105219,0.00349720321221414,0.0422063832287408,0.00252373444227483,0.0238039234705384,missense|LC,19040217210,19,40217210,
TSC22D1,ENSG00000102804,0.00350463057508477,0.00192609977933955,0.0940135246706684,0.0212324030774411,missense|LC,13044433894,13,44433894,
SNCAIP,ENSG00000064692,0.00354393809929099,0.0485808749908122,0.00190354398983872,0.0159519904831148,missense|LC,5122391082,5,122391082,
JAM2,ENSG00000154721,0.00359069139645563,0.0558473775553915,0.00184230013853781,0.0420488342918504,missense|LC,21025639774,21,25639774,
PDPN,ENSG00000162493,0.00362898316319549,0.00740797621228839,0.00299041618341034,0.0320450861648798,missense|LC,1013583743,1,13583743,
RNASE7,ENSG00000165799,0.00366511574447081,0.0179101345530285,0.00254572651075757,0.0348143162605683,missense|LC,14021042922,14,21042922,
RPS5,ENSG00000083845,0.00369717547166593,0.00615708078544897,0.00329612256338208,0.0968740386552367,missense|LC,19058388096,19,58388096,
H3-2,ENSG00000273213,0.00373114868039204,0.00362083586681194,0.0056661433186298,0.048407936385391,missense|LC,1143904188,1,143904188,
IFNLR1,ENSG00000185436,0.00373938378775651,0.736879398990214,0.00174804089284097,0.0061683398742005,missense|LC,1024157025,1,24157025,
SLC5A6,ENSG00000138074,0.00376917109220398,0.850878952750735,0.00213767871089643,0.00215238064758401,missense|LC,2027200347,2,27200347,
RRAD,ENSG00000166592,0.00378249704680833,0.00379583414235896,0.0110452310747098,0.0544026261279416,missense|LC,16066917601,16,66917601,
PDE4B,ENSG00000184588,0.00382090939283031,0.0444376366867053,0.00198953067061081,0.101885688567298,missense|LC,1065913252,1,65913252,
MTMR3,ENSG00000100330,0.00391647911434556,0.0214838342628819,0.00242509002946023,0.0933935653911269,missense|LC,22029971001,22,29971001,
MAP1LC3B2,ENSG00000258102,0.0039789528567532,0.144092547228416,0.0025191966293332,0.0300742189318663,missense|LC,12116575843,12,116575843,
PDLIM2,ENSG00000120913,0.004021054861861,0.162266124470638,0.00200035393614062,0.0148047950804087,missense|LC,8022574590,8,22574590,
LGALS9C,ENSG00000171916,0.00408574965339126,0.0421884501960907,0.00205402867436599,0.0304144178626921,missense|LC,17018476782,17,18476782,
ZNF404,ENSG00000176222,0.00409362606849606,0.00199470033451588,0.0444678839805535,0.034946751733573,missense|LC,19043872505,19,43872505,
DUS4L,ENSG00000105865,0.00419351805865587,0.050254708552562,0.00236501536275013,0.0507988047310571,missense|LC,7107563709,7,107563709,
RHOQ,ENSG00000119729,0.00427556030624743,0.0562560495953583,0.00218063232657628,0.0686984743649186,missense|LC,2046542967,2,46542967,
TRPC1,ENSG00000144935,0.00433233205247763,0.00483923198577463,0.0111585122639997,0.0486575513119254,missense|LC,3142724461,3,142724461,
PHF7,ENSG00000010318,0.00439624572723829,0.00284903369196532,0.0282705503474421,0.0574064164444212,missense|LC,3052405660,3,52405660,
TNFSF18,ENSG00000120337,0.00441204556145258,0.00258262404209408,0.0325760969733266,0.0466546245233366,missense|LC,1173041309,1,173041309,
CYC1,ENSG00000179091,0.00442600995429943,0.0671398439619084,0.00329748990999756,0.0215523094271346,missense|LC,8144094995,8,144094995,
RBP7,ENSG00000162444,0.00442788675465311,0.00689970186787292,0.00323049976398582,0.163442181696906,missense|LC,1009997195,1,9997195,
ANAPC13,ENSG00000129055,0.00445261359269733,0.017681676209763,0.00279981603609536,0.133281172088559,missense|LC,3134478478,3,134478478,
ROBO3,ENSG00000154134,0.00448632146526906,0.563932642366399,0.00215457863561364,-0.00311140985425083,missense|LC,11124865490,11,124865490,
SLC25A5,ENSG00000005022,0.00450414659059073,0.0473754586079342,0.00252297621334707,0.0664463157419369,missense|LC,23119468473,X,119468473,
MYLK4,ENSG00000145949,0.00451639613505883,0.00602508231183407,0.0036646640829967,0.0359359666548054,missense|LC,6002671245,6,2671245,
HSD17B1,ENSG00000108786,0.00455744045840933,0.381114902223245,0.00242589153593031,0.0110439542414596,missense|LC,17042548448,17,42548448,
SPCS3,ENSG00000129128,0.00458504676123628,0.0197379395839712,0.0031220370460735,0.0933830181747171,missense|LC,4176319945,4,176319945,
RBM39,ENSG00000131051,0.00459929961252936,0.00713181788336248,0.00425039018369744,0.0631315662523269,missense|LC,20035696349,20,35696349,
MPRIP,ENSG00000133030,0.00465875396748805,0.0140170238440731,0.00462349148563945,0.0187365506101443,missense|LC,17017042853,17,17042853,
