Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
RAB27A,ENSG00000069974,0.00342489586880945,0.00181481739838452,0.203109419869527,0.0143893366516237,missense|LC,15055205433,15,55205433,
MUC13,ENSG00000173702,0.00346467201025824,0.653688328987608,0.0018743640245662,0.0010646777883361,missense|LC,3124908082,3,124908082,
POLE,ENSG00000177084,0.00347171934672774,0.0403304326912182,0.0020628500322597,0.00251578167392753,missense|LC,12132618763,12,132618763,
SMAD9,ENSG00000120693,0.00359317216514177,0.00264488763676618,0.0105712591541054,0.0072633450402894,missense|LC,13036848608,13,36848608,
RDH10,ENSG00000121039,0.0037414160713366,0.00344488792388387,0.0163314990452733,-0.0105529564530772,missense|LC,8073291001,8,73291001,
DEFB106B,ENSG00000187082,0.00376010144189964,0.0144258056255333,0.00316215228870986,0.0268172708908189,missense|LC,8007482624,8,7482624,
CBR1,ENSG00000159228,0.00379408514654711,0.681825783787924,0.0024664925131519,0.00135659739159654,missense|LC,21036069995,21,36069995,
SBNO2,ENSG00000064932,0.00383144705062155,0.00551462123028579,0.00695573618250744,0.00548516734193341,missense|LC,19001103959,19,1103959,
RPF2,ENSG00000197498,0.00386837842337839,0.00236153497741531,0.0239305719020148,-0.0277143023742262,missense|LC,6110982013,6,110982013,
HNRNPA2B1,ENSG00000122566,0.00394964229772976,0.0303140436420017,0.0021158804115512,0.0200251835004406,missense|LC,7026184927,7,26184927,
NMRAL1,ENSG00000153406,0.00398355641351067,0.0602565964352126,0.00213702172834762,0.00679545552988374,missense|LC,16004461702,16,4461702,
RIMS3,ENSG00000117016,0.00406477940139705,0.00201919209121493,0.0228679420478684,0.0099241539335709,missense|LC,1040626455,1,40626455,
OOSP2,ENSG00000149507,0.00406496989333083,0.00236774440613063,0.0373374838368821,0.0317465458026582,missense|LC,11060040437,11,60040437,
SH2D2A,ENSG00000027869,0.00408757165549256,0.0430177195726905,0.00202856742021829,0.00599547517308831,missense|LC,1156807127,1,156807127,
VGLL2,ENSG00000170162,0.0041119929395369,0.00231565819060608,0.772055636546778,-0.0143853449027894,missense|LC,6117265701,6,117265701,
IL3RA,ENSG00000185291,0.00413549358571574,0.00218224617519347,0.101338695572898,-0.00740210418670953,missense|LC,23001341674,X,1341674,
TRANK1,ENSG00000168016,0.00414469229899883,0.00217722705428103,0.0743830067674833,-0.00475306390282939,missense|LC,3036828227,3,36828227,
CPT1C,ENSG00000169169,0.00425277766396948,0.090596707385628,0.00220206458733596,0.00309891236717516,missense|LC,19049686125,19,49686125,
BAG1,ENSG00000107262,0.00427408891409164,0.0169241332317484,0.00295231060880763,0.0100908512156453,missense|LC,9033248348,9,33248348,
PCDHGA1,ENSG00000204956,0.00432815166907285,0.195833418866057,0.00246431190195806,0.00324264654613168,missense|LC,5141330601,5,141330601,
C22orf39,ENSG00000242259,0.00436290907623671,0.00247474631972588,0.115530948094762,-0.0234639830003073,missense|LC,22019441784,22,19441784,
ZNF474,ENSG00000164185,0.00443625529609248,0.00222478165750406,0.0978168534119007,0.00721027773866047,missense|LC,5122151882,5,122151882,
FBN1,ENSG00000166147,0.00450006341450371,0.726948665457502,0.0022750050865501,-0.000658705507604386,missense|LC,15048410928,15,48410928,
PABPC1L,ENSG00000101104,0.00450363950030852,0.0316387936857095,0.00270225500175503,-0.00457022360668574,missense|LC,20044905068,20,44905068,
HSPA13,ENSG00000155304,0.00451434388941929,0.00305967305984378,0.014076155675547,0.0123335448123984,missense|LC,21014373564,21,14373564,
FAM47C,ENSG00000198173,0.00451929219520408,0.798913188853166,0.00225566943702638,0.000384834232608696,missense|LC,23037008332,X,37008332,
BEND4,ENSG00000188848,0.00456892140985232,0.00264638511964588,0.153043528008349,-0.010154030485961,missense|LC,4042117476,4,42117476,
PRR27,ENSG00000187533,0.00471031480573814,0.322063824761469,0.00306448712712426,0.00307801413918043,missense|LC,4070154333,4,70154333,
RALGAPA1,ENSG00000174373,0.00477461937568391,0.00236670668302319,0.0973895654309839,-0.00540823460016018,missense|LC,14035534088,14,35534088,
CALCOCO2,ENSG00000136436,0.00479237097470786,0.0199607717922619,0.00355917664624528,-0.00785865131196318,missense|LC,17048841648,17,48841648,
AC003006.1,ENSG00000269026,0.00479449060275416,0.670219525563441,0.00269382885582781,0.00421117675742444,missense|LC,19057677826,19,57677826,
SYS1,ENSG00000204070,0.00482926450437982,0.0468719917298868,0.00275024460195572,0.0218371186602514,missense|LC,20045359971,20,45359971,
SPTLC3,ENSG00000172296,0.00487107139249154,0.00242505052192443,0.153030207330528,-0.0130138938281004,missense|LC,20013009218,20,13009218,
RHO,ENSG00000163914,0.00487257039603717,0.00228450958760495,0.113925004934808,0.0144107098901076,missense|LC,3129528619,3,129528619,
LRFN2,ENSG00000156564,0.00487895643112646,0.00307282638695727,0.0287160264895706,-0.00879543157036936,missense|LC,6040391845,6,40391845,
FAM228A,ENSG00000186453,0.00491442958694832,0.00602599727068998,0.00671644233044177,0.0157125007387704,missense|LC,2024175429,2,24175429,
ZNF510,ENSG00000081386,0.00493303504549603,0.814423482439288,0.00243543299473425,0.000365000707181319,missense|LC,9096758689,9,96758689,
NBPF26,ENSG00000273136,0.00497423872816172,0.00325560184584162,0.0233749742344237,0.00434649970252589,missense|LC,1120723975,1,120723975,
ECM1,ENSG00000143369,0.00512209487172299,0.0482837312287824,0.00366446583156099,0.00517501737752162,missense|LC,1150504259,1,150504259,
ZNF878,ENSG00000257446,0.0051249438573866,0.0799085277965659,0.00369377657203107,0.00526969025438873,missense|LC,19012043718,19,12043718,
RPRD2,ENSG00000163125,0.0051280665933553,0.010187198944115,0.00566089745015319,0.0047826938039152,missense|LC,1150364711,1,150364711,
GDI1,ENSG00000203879,0.00517191148138463,0.0270189936544308,0.00340384764526402,0.0165662067285026,missense|LC,23154432209,X,154432209,
OR2G6,ENSG00000188558,0.00521178709036652,0.181193614312795,0.00295338931020561,0.00484863547482301,missense|LC,1248521613,1,248521613,
DLL4,ENSG00000128917,0.00525303469079019,0.00390886191866679,0.0172620929002417,0.0106685662402325,missense|LC,15040929581,15,40929581,
PSMC1,ENSG00000100764,0.00528547710520633,0.00339475761882424,0.0238524878734623,0.0280877595283945,missense|LC,14090256476,14,90256476,
PAQR3,ENSG00000163291,0.00528781950457491,0.0584389133177824,0.00299837082200716,0.0127420903134634,missense|LC,4078910550,4,78910550,
MARCHF3,ENSG00000173926,0.00531705830615226,0.00279401322828499,0.136734379780459,0.0184466162488213,missense|LC,5126870558,5,126870558,
PXDN,ENSG00000130508,0.00534180791509353,0.00451474286146047,0.0139082133627679,0.0048237020849989,missense|LC,2001634056,2,1634056,
POMK,ENSG00000185900,0.00534826482221429,0.00279656172826515,0.0390680802016468,0.0141215208114619,missense|LC,8043103455,8,43103455,
TAS2R10,ENSG00000121318,0.00536388208940564,0.490286506076903,0.00254058735054907,-0.00392844982577076,missense|LC,12010825296,12,10825296,
CEP126,ENSG00000110318,0.00546651175432533,0.0181551576620906,0.00384549714366511,0.00525166545671085,missense|LC,11101915144,11,101915144,
FAM161B,ENSG00000156050,0.00548138685854638,0.11305020659718,0.00291134580859165,-0.00376035179558771,missense|LC,14073931440,14,73931440,
HES7,ENSG00000179111,0.00548547973680302,0.29184203880017,0.00314403716726031,0.00545935176506435,missense|LC,17008115596,17,8115596,
PLXNA3,ENSG00000130827,0.00549453937258459,0.00512815974325154,0.0141511630485457,0.00288456615354816,missense|LC,23154460169,X,154460169,
ALDOB,ENSG00000136872,0.00554914615574009,0.00947423094433875,0.00472482024220522,-0.00749595317169272,missense|LC,9101421755,9,101421755,
ZNF615,ENSG00000197619,0.00567115966596765,0.00290624081297219,0.0394650155652804,0.00680405450497642,missense|LC,19051992786,19,51992786,
HNF4A,ENSG00000101076,0.00567179527695338,0.271369743589266,0.0027858202328086,0.00699104195935819,missense|LC,20044401246,20,44401246,
RPL19,ENSG00000108298,0.00569647322787237,0.0646937576776628,0.00295148632836106,0.0226243192643494,missense|LC,17039197359,17,39197359,
ZCCHC10,ENSG00000155329,0.00572627838867223,0.00464225072087632,0.00940347313001999,0.0240445998837952,missense|LC,5132998506,5,132998506,
ACLY,ENSG00000131473,0.00577915482231672,0.896540324091438,0.00284889022678647,0.000355868971989752,missense|LC,17041864728,17,41864728,
RAB6D,ENSG00000233087,0.00585445552529729,0.00552261928482189,0.0144012637768089,0.0232518240701235,missense|LC,2131362826,2,131362826,
NAALAD2,ENSG00000077616,0.00590392203117951,0.130933237215742,0.00331067597549628,-0.0051272045394781,missense|LC,11090134685,11,90134685,
SPINK13,ENSG00000214510,0.00619465465968261,0.475956893218493,0.00319822355347577,0.00578252885072573,missense|LC,5148270003,5,148270003,
MYL2,ENSG00000111245,0.00622791383136612,0.0864004756984043,0.0033894578543614,-0.00981938026506177,missense|LC,12110907249,12,110907249,
SNX27,ENSG00000143376,0.00637367236589259,0.227495391193231,0.00326688976292189,-0.00305382405535069,missense|LC,1151612083,1,151612083,
PAGR1,ENSG00000280789,0.00637678489964755,0.0230962459829035,0.0051959927076719,0.0157177114038908,missense|LC,16029812957,16,29812957,
FN3K,ENSG00000167363,0.00638336763717884,0.00497931401295504,0.0143146807448755,-0.00956700279822741,missense|LC,17082735530,17,82735530,
SYT3,ENSG00000213023,0.00638969133228096,0.00878870653124575,0.00885761751354908,-0.0106617712557015,missense|LC,19050625044,19,50625044,
ZNF416,ENSG00000083817,0.00648325215977985,0.00417274030007442,0.0555405982166506,0.00727950414881034,missense|LC,19057572002,19,57572002,
TMPRSS6,ENSG00000187045,0.00650622802040324,0.24897581462114,0.00369071624515638,0.00237240481556166,missense|LC,22037060677,22,37060677,
KRTAP24-1,ENSG00000188694,0.00654009032789205,0.116315022310858,0.00455632380941118,0.00607513091743156,missense|LC,21030282090,21,30282090,
ABHD18,ENSG00000164074,0.00658761770972216,0.0113188508931702,0.00562097420040253,0.0132756358293702,missense|LC,4127964967,4,127964967,
MPL,ENSG00000117400,0.00659605594138879,0.00317048165683753,0.761871028790741,-0.0099051118398546,missense|LC,1043337762,1,43337762,
SCPEP1,ENSG00000121064,0.00662660412630434,0.00581569388480319,0.0111501465121504,-0.0125901024125262,missense|LC,17056978159,17,56978159,
LGALS9B,ENSG00000170298,0.00667905663795743,0.127154494307482,0.00370909231744121,0.00844203061536655,missense|LC,17020451409,17,20451409,
KAT5,ENSG00000172977,0.0067011055343037,0.0236746025585048,0.00613287217762726,0.0165740745535684,missense|LC,11065712168,11,65712168,
EFCC1,ENSG00000114654,0.00672570195729671,0.00474280949830441,0.0268200631725117,-0.00832321938876788,missense|LC,3129001481,3,129001481,
SNRNP25,ENSG00000161981,0.00673568004683267,0.0693090477315477,0.00447100661862487,-0.012399596105393,missense|LC,16000051507,16,51507,
PRKAA1,ENSG00000132356,0.00676042694314194,0.0054535390440682,0.0219187224101782,0.0158166324567148,missense|LC,5040762776,5,40762776,
USP44,ENSG00000136014,0.00691028468827193,0.0304826427713668,0.00430563281000163,-0.00572725195078369,missense|LC,12095511861,12,95511861,
ZC4H2,ENSG00000126970,0.00694832125042477,0.0160503918203723,0.00524474639861594,0.0124110108976726,missense|LC,23064917686,X,64917686,
GUCY1A1,ENSG00000164116,0.00697828004548517,0.00366025130179504,0.563921865106863,0.0105998059114759,missense|LC,4155696796,4,155696796,
LGALS9,ENSG00000168961,0.0070350947063007,0.00395502325872943,0.120187545240519,0.0091240712123935,missense|LC,17027631141,17,27631141,
PLCB3,ENSG00000149782,0.00709625132720493,0.308334943223398,0.00346944608943955,0.00211904795424191,missense|LC,11064246530,11,64246530,
UBE2L6,ENSG00000156587,0.0071228090668084,0.0300132453100754,0.00464838601256923,-0.0156661763935641,missense|LC,11057546662,11,57546662,
NADK,ENSG00000008130,0.00712471385368962,0.0042023732909382,0.0758830265619526,0.0064541319900907,missense|LC,1001752801,1,1752801,
APBB1IP,ENSG00000077420,0.00721585864137964,0.482528946698166,0.00373932624388251,0.0015268552564229,missense|LC,10026492263,10,26492263,
VPS37D,ENSG00000176428,0.00736964006184104,0.00441350963981335,0.0359166451773532,0.0114470915062256,missense|LC,7073667922,7,73667922,
LACTB2,ENSG00000147592,0.00737145379350634,0.0184809075105317,0.00582656309503216,0.00774143586362874,missense|LC,8070637823,8,70637823,
DNAJC5G,ENSG00000163793,0.00739391960223756,0.0477945609791411,0.00432838546932612,0.0139161980012837,missense|LC,2027275114,2,27275114,
TERF2,ENSG00000132604,0.00741078397332173,0.00492353920305688,0.0785904510800728,0.010364747989264,missense|LC,16069351470,16,69351470,
OR4D1,ENSG00000141194,0.00742539184854696,0.00447652154564548,0.0407349322610691,0.0108778573579989,missense|LC,17058155107,17,58155107,
FBXL16,ENSG00000127585,0.00743214658942704,0.00344114189646616,0.627526893125867,-0.0185094355872046,missense|LC,16000687503,16,687503,
ZNF35,ENSG00000169981,0.00753193990551471,0.211581198992047,0.00361152811454368,0.0047896654537655,missense|LC,3044643732,3,44643732,
RRH,ENSG00000180245,0.00753414546415387,0.00673461959889932,0.00953372373791794,-0.00588477299871489,missense|LC,4109823939,4,109823939,
RASGEF1C,ENSG00000146090,0.00755858133330478,0.0037399420773887,0.263987221652846,-0.0128618568089005,missense|LC,5180101396,5,180101396,
AC010326.2,ENSG00000269476,0.00757000255977758,0.231652470190482,0.00433838479654047,0.0252398948346939,missense|LC,19057872624,19,57872624,
ST6GALNAC2,ENSG00000070731,0.00760506991889931,0.00422642607521895,0.050334581056059,-0.00871055369296493,missense|LC,17076566009,17,76566009,
PDE7B,ENSG00000171408,0.0076521092205516,0.0491239069111804,0.00412868170415281,0.0531963720915412,missense|LC,6135851948,6,135851948,
SMARCD2,ENSG00000108604,0.00768766413002953,0.353391054557081,0.00352824714634159,0.00531447317059158,missense|LC,17063827368,17,63827368,
TAS2R42,ENSG00000186136,0.00768806590159588,0.115428217321338,0.00434823633828341,0.0104172846630846,missense|LC,12011185950,12,11185950,
LRMDA,ENSG00000148655,0.00769781970281902,0.00944817935818032,0.00863062309733797,0.0329832703957157,missense|LC,10075431624,10,75431624,
ARHGAP24,ENSG00000138639,0.00770292878236989,0.353553941946997,0.00390642773087202,0.00277794382591726,missense|LC,4085570475,4,85570475,
DLGAP4,ENSG00000080845,0.00780840513979131,0.190320575396023,0.00370721433663024,-0.00343621714265635,missense|LC,20036431619,20,36431619,
ARFGAP3,ENSG00000242247,0.00782193478917625,0.0215979265506576,0.0079028411081834,0.0092754096182144,missense|LC,22042793003,22,42793003,
