Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
PNLIPRP2,ENSG00000266200,0.00212071247176315,0.0446049118512459,0.00103618590925003,0.0113353594061077,missense|LC,10116620889,10,116620889,
ZNF345,ENSG00000251247,0.00215500679994507,0.00152163927483273,0.00894174635180933,0.0201419596932476,missense|LC,19036876746,19,36876746,
FAXC,ENSG00000146267,0.00217299954943517,0.0113060899889158,0.00143857797869362,0.0186934329686079,missense|LC,6099281188,6,99281188,
DNAH12,ENSG00000174844,0.00221739998677972,0.308598889147261,0.0011856233742995,0.00581259629968677,missense|LC,3057501276,3,57501276,
CMTM1,ENSG00000089505,0.00229259561655248,0.00324998363482432,0.00485497282172953,0.0369908808524637,missense|LC,16066563026,16,66563026,
CEACAM20,ENSG00000273777,0.00229761231225722,0.00161570414829204,0.0127656301519822,0.0183888244115111,missense|LC,19044506155,19,44506155,
TRMT2B,ENSG00000188917,0.00236486073662634,0.0013594982441395,0.0445637150924427,0.0329275359516351,missense|LC,23101010507,X,101010507,
PHF6,ENSG00000156531,0.00237652456553705,0.00998170578950608,0.00232698880256321,0.053074144097479,missense|LC,23134377556,X,134377556,
SPTAN1,ENSG00000197694,0.00239709129369003,0.441840505912533,0.0012854258517121,0.00337866383823229,missense|LC,9128566750,9,128566750,
EYA2,ENSG00000064655,0.00243800314088594,0.00879343354575002,0.00192627852511063,0.110711897516478,missense|LC,20046990008,20,46990008,
WDR43,ENSG00000163811,0.00248238624957342,0.063075458446191,0.00131244913014605,0.0106950446205366,missense|LC,2028894589,2,28894589,
APLP2,ENSG00000084234,0.00249834347877231,0.0727450491785699,0.00127230625978003,0.0106722966597922,missense|LC,11130069922,11,130069922,
RCN3,ENSG00000142552,0.00253398479463984,0.113070912259795,0.00143842083298074,0.0102928076194185,missense|LC,19049524421,19,49524421,
PCDHGC5,ENSG00000240764,0.00255982238957053,0.038583950740403,0.00143881169584437,0.0111667264329091,missense|LC,5141485129,5,141485129,
CDHR4,ENSG00000187492,0.00256204351515354,0.00741149147331521,0.00319324937321519,0.0161383104837098,missense|LC,3049790764,3,49790764,
AC005943.1,ENSG00000267059,0.00259703154896174,0.00203142040803561,0.00881237148510305,0.0628456997123646,missense|LC,19001578201,19,1578201,
ETS2,ENSG00000157557,0.00262908330333078,0.0245430123549384,0.00183554365579897,0.01160508719128,missense|LC,21038805254,21,38805254,
UQCR11,ENSG00000127540,0.0026330953071052,0.00206742494528278,0.00877997159557897,0.0627140429201692,missense|LC,19001592485,19,1592485,
TUBA3E,ENSG00000152086,0.00263962474696966,0.00135100345958772,0.0258715784150569,0.0180474354528079,missense|LC,2130190332,2,130190332,
OR13C8,ENSG00000186943,0.00264228179428083,0.0811881613589518,0.00124870121730147,0.0194342240124682,missense|LC,9104569101,9,104569101,
MTRES1,ENSG00000130349,0.00265444005959015,0.00158974195003658,0.051448424585461,0.0355771622437711,missense|LC,6107028815,6,107028815,
PAXBP1,ENSG00000159086,0.00267046557654227,0.0016376408640032,0.190199346698612,0.0210651276190217,missense|LC,21032734913,21,32734913,
SNAPC3,ENSG00000164975,0.0027604860742525,0.00858605392184786,0.00213493755071503,0.0146843461586499,missense|LC,9015422782,9,15422782,
CAGE1,ENSG00000164304,0.00285502663561454,0.00146207838331858,0.0255934164011721,0.012327359408697,missense|LC,6007326830,6,7326830,
CD4,ENSG00000010610,0.00287473088747547,0.348554729600574,0.00138002745452148,0.00577820351288629,missense|LC,12006800088,12,6800088,
KCNK13,ENSG00000152315,0.0029577254524823,0.569013660410841,0.00186476342311437,-0.00252807742092809,missense|LC,14090060280,14,90060280,
KCNJ16,ENSG00000153822,0.00300866918921816,0.0267239604132578,0.00193766977398979,0.0175565864772231,missense|LC,17070130900,17,70130900,
SURF4,ENSG00000148248,0.00305669713940881,0.00296909899736852,0.00913215596544625,0.0528932956781672,missense|LC,9133356440,9,133356440,
PIK3CD,ENSG00000171608,0.00306495961276854,0.00698464536438581,0.00336311053098293,0.0175851561093277,missense|LC,1009653733,1,9653733,
APOBEC3F,ENSG00000128394,0.00307293471553083,0.488535544752982,0.00163055024220815,-0.00282563903810133,missense|LC,22039040814,22,39040814,
TSC1,ENSG00000165699,0.0031065691749822,0.048488711160394,0.00148509256496521,0.00918413546520634,missense|LC,9132887300,9,132887300,
PRCC,ENSG00000143294,0.00316074106801012,0.0688173059346768,0.00171681157855552,0.0163517204837029,missense|LC,1156767673,1,156767673,
HRAS,ENSG00000174775,0.00318005888991102,0.0338914625214823,0.0018312086345903,0.0379937655654358,missense|LC,11000532514,11,532514,
ZFAT,ENSG00000066827,0.00318730556413083,0.0048887740081397,0.00409327347487043,0.0101247091521748,missense|LC,8134478341,8,134478341,
ZFHX4,ENSG00000091656,0.00319137207703291,0.0014784885015533,0.49454643469429,0.00942915526074786,missense|LC,8076704006,8,76704006,
RNF126,ENSG00000070423,0.0032752020267065,0.125307831919373,0.00188181489919659,0.00989893179584797,missense|LC,19000643197,19,643197,
H1-3,ENSG00000124575,0.00337347440977154,0.422251866312686,0.00162994554844731,0.00325849417821731,missense|LC,6026234179,6,26234179,
ZDHHC9,ENSG00000188706,0.00346870139646904,0.00472124807036245,0.00674067204083584,0.0502314220638787,missense|LC,23129806354,X,129806354,
GRPEL1,ENSG00000109519,0.00346975255192639,0.0488074722134366,0.0020430701492874,0.026293862155439,missense|LC,4007053954,4,7053954,
RABEPK,ENSG00000136933,0.00355585018138893,0.026160550215668,0.00195339367124392,0.0115326437890382,missense|LC,9125202966,9,125202966,
HPD,ENSG00000158104,0.00359609242069237,0.00178089986334184,0.0575971856477481,-0.0155343047105296,missense|LC,12121839699,12,121839699,
AP000471.1,ENSG00000286224,0.00367478502659546,0.0098706776876436,0.00378541996827875,0.0592862042664744,missense|LC,21046322364,21,46322364,
TENT5B,ENSG00000158246,0.00373448734023774,0.132285257071505,0.00172109108315011,0.015536469604959,missense|LC,1027005820,1,27005820,
SLC30A10,ENSG00000196660,0.00376675343360122,0.0605491514172407,0.0023358113190397,0.0179832121428008,missense|LC,1219915342,1,219915342,
CASP5,ENSG00000137757,0.00376751245774709,0.00353174145993651,0.00550139646478809,0.0383588159399192,missense|LC,11104995717,11,104995717,
SEPTIN11,ENSG00000138758,0.00379511915405029,0.00576979503117814,0.0036167891429586,0.12191616114383,missense|LC,4076949807,4,76949807,
ADGRL3,ENSG00000150471,0.00387700275511538,0.00481875517923602,0.00561768442788513,0.0178444982324784,missense|LC,4061497276,4,61497276,
RPL17-C18orf32,ENSG00000215472,0.00388444465518389,0.169591430146992,0.00182778367782122,0.0187979643220037,missense|LC,18049482319,18,49482319,
PRSS23,ENSG00000150687,0.00389063215141616,0.00234108770930974,0.0151105335186041,0.0125340977226384,missense|LC,11086800363,11,86800363,
ARRB1,ENSG00000137486,0.00395338327057659,0.152226955697469,0.00205568824112301,0.0140142481523878,missense|LC,11075266121,11,75266121,
PEG3,ENSG00000198300,0.00395572973685199,0.00182937326845467,0.87620022864263,-0.00774194737963293,missense|LC,19056810087,19,56810087,
STMN4,ENSG00000015592,0.00396782770155069,0.00369631174252683,0.00471987384830341,0.030701489274188,missense|LC,8027236759,8,27236759,
OR6Y1,ENSG00000197532,0.00396783130911482,0.00196148932003792,0.0706953609003552,-0.0133967306995493,missense|LC,1158547048,1,158547048,
VLDLR,ENSG00000147852,0.00405046995422609,0.0202786239726397,0.00297009235400347,0.0111697772912452,missense|LC,9002622095,9,2622095,
SRR,ENSG00000167720,0.00409991836250756,0.00225182675208857,0.046914488008322,0.0362011410710214,missense|LC,17002298956,17,2298956,
POLR2L,ENSG00000177700,0.00411544987630552,0.0464779887318956,0.0022692838096855,0.051394357090637,missense|LC,11000836043,11,836043,
OR8B8,ENSG00000197125,0.00412242953805042,0.0307155380315329,0.00229260602076731,0.0143322757464791,missense|LC,11124440104,11,124440104,
CISD2,ENSG00000145354,0.00415541169476341,0.00598155730202587,0.00652965782419657,0.0826429033274236,missense|LC,4102868608,4,102868608,
REG1A,ENSG00000115386,0.00416622107515385,0.00368331120257259,0.0128726888232342,0.0515797546133619,missense|LC,2079120804,2,79120804,
AL162231.3,ENSG00000258728,0.00417601922738497,0.012663037987748,0.00309788054450422,-0.0188880122053555,missense|LC,9034646608,9,34646608,
TMEM229B,ENSG00000198133,0.00420057910486271,0.0160939211468833,0.00345056079954831,0.0598328865203988,missense|LC,14067473300,14,67473300,
SAMD13,ENSG00000203943,0.0042469985218645,0.00281756421090251,0.0187447103986612,0.0610552437845411,missense|LC,1084298435,1,84298435,
GALT,ENSG00000213930,0.00425189051180097,0.0238939908165339,0.00303346645418334,-0.0171325731580543,missense|LC,9034646676,9,34646676,
CASC3,ENSG00000108349,0.00430196106606417,0.00809815081553211,0.00392913879420798,0.0142244985871658,missense|LC,17040140478,17,40140478,
STK16,ENSG00000115661,0.00431333454369109,0.00311782226674517,0.0596521500951293,0.0210010321179766,missense|LC,2219242471,2,219242471,
MGARP,ENSG00000137463,0.00434679113388448,0.00786594974427191,0.0078998426875202,0.0313198416837865,missense|LC,4139266531,4,139266531,
PLXNA3,ENSG00000130827,0.00435817876005973,0.198785216628345,0.00215016214675579,0.00301126368366649,missense|LC,23154460169,X,154460169,
NUDT12,ENSG00000112874,0.00437120595219664,0.00221472738532946,0.0228045298702224,-0.0150011990631188,missense|LC,5103550834,5,103550834,
LELP1,ENSG00000203784,0.00438757761696273,0.0502883939046717,0.00371389993222704,0.0254287405753531,missense|LC,1153204651,1,153204651,
PLAC8L1,ENSG00000173261,0.00445394656287545,0.00450175546009501,0.00824806711121606,0.0339204793292915,missense|LC,5146084337,5,146084337,
PBX1,ENSG00000185630,0.00448463989869374,0.0438432379336416,0.00233603059088505,0.0300046581820704,missense|LC,1164559765,1,164559765,
NEUROG3,ENSG00000122859,0.00457143682656813,0.00223992563875131,0.0847259061661889,0.0363460791172716,missense|LC,10069572301,10,69572301,
ACSM5,ENSG00000183549,0.00458072441268997,0.0199004225513608,0.00292685875278464,0.00573681295228368,missense|LC,16020411407,16,20411407,
VN1R1,ENSG00000178201,0.00459711036710453,0.0264268512960161,0.00362030992268336,0.0279546055936499,missense|LC,19057455354,19,57455354,
SMIM14,ENSG00000163683,0.00465940357869898,0.00340082317136403,0.00994079300607187,0.0448729560298542,missense|LC,4039552066,4,39552066,
USP41,ENSG00000161133,0.00470544621505009,0.00282231819561285,0.0226762869150187,-0.02166865472486,missense|LC,22020363500,22,20363500,
RAI2,ENSG00000131831,0.00475478823145625,0.110433616958583,0.0024171525636979,0.0124860856883741,missense|LC,23017800310,X,17800310,
BECN1,ENSG00000126581,0.00477259320498347,0.058311037569986,0.00333473446290844,0.0148450085850325,missense|LC,17042805657,17,42805657,
HUNK,ENSG00000142149,0.00479500006604439,0.00245170610811118,0.0411391434495444,0.0183700687824783,missense|LC,21031873559,21,31873559,
ING5,ENSG00000168395,0.00490547322995083,0.00413615688310465,0.0342107912816997,-0.0206756672600982,missense|LC,2241685701,2,241685701,
PPP3R1,ENSG00000221823,0.00491890023693808,0.0241468577077993,0.00281103418219031,0.12075268003989,missense|LC,2068174698,2,68174698,
BRWD1,ENSG00000185658,0.00494881728912866,0.0330944165147842,0.00278974588104863,0.00758139587618082,missense|LC,21039179864,21,39179864,
ATCAY,ENSG00000167654,0.00495322143841248,0.0293820508768364,0.00357302053249986,0.0222519849611514,missense|LC,19003885702,19,3885702,
AL365232.1,ENSG00000243501,0.00495363392788772,0.00258247800289491,0.0336361021043519,0.0249138039803605,missense|LC,6073209685,6,73209685,
MAF,ENSG00000178573,0.00498621571436897,0.827330287268633,0.00244917988818738,0.00116551658834792,missense|LC,16079594396,16,79594396,
PPP5C,ENSG00000011485,0.00501716602291646,0.188346512126206,0.00263140739200474,0.0149948189758607,missense|LC,19046346962,19,46346962,
SYNPO,ENSG00000171992,0.00503883809525107,0.0347204749534638,0.00305825351601696,-0.00948539503202268,missense|LC,5150618250,5,150618250,
ITIH2,ENSG00000151655,0.00511300268094284,0.00562553931775123,0.00730884709789037,0.0105955149915791,missense|LC,10007703400,10,7703400,
NAPSA,ENSG00000131400,0.00518157736491198,0.00407285965159299,0.0223824915591924,0.0252296847542124,missense|LC,19050358480,19,50358480,
SLC24A1,ENSG00000074621,0.00536346288282064,0.348686183798646,0.00271879310584877,-0.0039520691237577,missense|LC,15065624008,15,65624008,
TRIML2,ENSG00000179046,0.0053713094139779,0.0426291138638203,0.00304456889374727,-0.0118086135854257,missense|LC,4188091292,4,188091292,
YTHDC2,ENSG00000047188,0.00538157071545509,0.0639295565041296,0.00295011154216773,0.00951769154574105,missense|LC,5113513788,5,113513788,
GNA12,ENSG00000146535,0.00543580410014755,0.0509228917316447,0.00331267579714289,0.0256824747157891,missense|LC,7002731148,7,2731148,
OPRL1,ENSG00000125510,0.00551533412321992,0.832953646828174,0.00286040885732897,0.00112592581678384,missense|LC,20064076386,20,64076386,
HOXA11,ENSG00000005073,0.00562756585692037,0.0243991856367842,0.00419157952475802,0.02523520688491,missense|LC,7027182776,7,27182776,
MRGPRX3,ENSG00000179826,0.00568489344162448,0.004017140619616,0.0273310221896326,0.0236150064802771,missense|LC,11018137096,11,18137096,
ZNF688,ENSG00000229809,0.00571146175500148,0.0044659176840941,0.0233386110102258,-0.0182454270882738,missense|LC,16030569798,16,30569798,
ANAPC7,ENSG00000196510,0.00571810603953404,0.222969289579984,0.00313332622424134,0.0116062250594795,missense|LC,12110374037,12,110374037,
PCDHGC3,ENSG00000240184,0.00573923561372247,0.0138541824191445,0.00628285408737594,0.015348472878078,missense|LC,5141476018,5,141476018,
IL25,ENSG00000166090,0.00575805634327231,0.00631521308105176,0.00555452164700243,0.0165497477836351,missense|LC,14023372900,14,23372900,
PHOSPHO2,ENSG00000144362,0.00576324125652627,0.00315290097594645,0.0759943537606065,0.0431477251313287,missense|LC,2169694196,2,169694196,
DDX55,ENSG00000111364,0.00577433134141692,0.0266756925178364,0.00370242886250116,0.0128813375087707,missense|LC,12123602083,12,123602083,
APOB,ENSG00000084674,0.00582131551030252,0.00263183791480537,0.88184400837315,-0.00543734180253278,missense|LC,2021001656,2,21001656,
DDX3X,ENSG00000215301,0.00582964189731783,0.0108880461555652,0.00908308242582279,0.0405753384200101,missense|LC,23041334189,X,41334189,
LAMP1,ENSG00000185896,0.00583872438601862,0.00428467383570486,0.0250048068492655,0.0231132185093625,missense|LC,13113297446,13,113297446,
NTSR2,ENSG00000169006,0.0058745965574355,0.0291906813008469,0.0040324291155468,0.0146200403179594,missense|LC,2011658356,2,11658356,
GET1,ENSG00000182093,0.00588045896976697,0.00384426120070047,0.123339130834084,0.0302375277651444,missense|LC,21039380257,21,39380257,
CTSH,ENSG00000103811,0.00588173097095168,0.938553195690614,0.00319740693573056,0.000692532389437458,missense|LC,15078922056,15,78922056,
ALOX15B,ENSG00000179593,0.00590020336036545,0.31332050230447,0.00295554463823455,0.00384424050613916,missense|LC,17008039030,17,8039030,
PEBP4,ENSG00000134020,0.00602679746230528,0.0741632362168391,0.00388344321324541,0.017210940842522,missense|LC,8022713181,8,22713181,
PLA2G4E,ENSG00000188089,0.0060880280550748,0.00658338746486353,0.0119955731337205,0.0152660052785897,missense|LC,15041983683,15,41983683,
SLK,ENSG00000065613,0.00610176666886886,0.00318331720704312,0.0281377074834592,0.0472625899019912,missense|LC,10103967654,10,103967654,
REV1,ENSG00000135945,0.00610743611860487,0.0109693851514469,0.00535956527427051,-0.0119088140201336,missense|LC,2099396644,2,99396644,
PDE11A,ENSG00000284741,0.00611581782159443,0.00487246660906926,0.0410833407624998,0.0571882949522302,missense|LC,2177629484,2,177629484,
TLL1,ENSG00000038295,0.00616700018774319,0.00609937345038014,0.00845749543741592,0.032314450010449,missense|LC,4165873812,4,165873812,
DNAJC5B,ENSG00000147570,0.00618679763030439,0.00319601981253648,0.101527680997866,0.0371485844127206,missense|LC,8066051509,8,66051509,
SOX18,ENSG00000203883,0.00632044418527766,0.0125230033348795,0.00729117887121333,0.0188470468174834,missense|LC,20064048096,20,64048096,
CACNB2,ENSG00000165995,0.00632690730842544,0.00343071521803684,0.0795987073633985,0.0137945178999912,missense|LC,10018140671,10,18140671,
KCNA7,ENSG00000104848,0.00633003861939996,0.00384990300781252,0.0468991529353738,0.0261731443501768,missense|LC,19049070004,19,49070004,
