Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
USP1,ENSG00000162607,0.000145274711963239,0.000771745277881597,0.0003367528801973,0.0420642260653268,missense|LC,1062439771,1,62439771,
MED14,ENSG00000180182,0.000157545435894968,0.00235546549256582,0.000126133407583384,0.0414870925298651,missense|LC,23040646924,X,40646924,
FAHD1,ENSG00000180185,0.000192723696466168,0.00590480736037591,0.000127897902013174,0.0588203925142387,missense|LC,16001822275,16,1822275,
SKP2,ENSG00000145604,0.00019410701046596,0.000707732768317149,0.000571989487351487,0.0855274591185418,missense|LC,5036152176,5,36152176,
TRIM13,ENSG00000204977,0.000219492797108423,0.00874921346319735,0.000142853624218398,0.0672103101101942,missense|LC,13050011837,13,50011837,
RHOH,ENSG00000168421,0.000244277907974655,0.00301162935583654,0.000204428494263498,0.107951630319704,missense|LC,4040243325,4,40243325,
KLHL7,ENSG00000122550,0.000282362635492972,0.00547525949319538,0.000210064425405943,0.0980900624555833,missense|LC,7023105895,7,23105895,
PPP1CC,ENSG00000186298,0.000290513868505426,0.00309272141698924,0.000235697530829304,0.106859361180799,missense|LC,12110720064,12,110720064,
WASHC3,ENSG00000120860,0.000305142473965958,0.000892756452989363,0.000308420922086716,0.0763684111132771,missense|LC,12102013114,12,102013114,
RNF112,ENSG00000128482,0.000325590454230418,0.00114523653607956,0.00116933426894261,0.0503780516874547,missense|LC,17019411329,17,19411329,
IKZF4,ENSG00000123411,0.000342017460136179,0.0328881426634999,0.000213181644636684,0.0207518109888468,missense|LC,12056018069,12,56018069,
SDHAF1,ENSG00000205138,0.000342533343154927,0.00763345851013375,0.000212645320210036,0.115872103600345,missense|LC,19035995226,19,35995226,
CNOT1,ENSG00000125107,0.00036667376826538,0.0287862788768996,0.000184776589350566,0.0294649013954236,missense|LC,16058515431,16,58515431,
LAMC2,ENSG00000058085,0.000410430985827159,0.392728071603623,0.000171741019792782,0.00488868921750574,missense|LC,1183185936,1,183185936,
DCLK1,ENSG00000133083,0.000436862424641138,0.126121424706683,0.000213496135744728,0.0504076291677872,missense|LC,13035774427,13,35774427,
TTI1,ENSG00000101407,0.00044440185475525,0.154466985223329,0.000198645273187914,0.0330735257025662,missense|LC,20037983364,20,37983364,
NPFFR2,ENSG00000056291,0.000473974099355012,0.0795709311656612,0.000192288806773244,0.0295848469016599,missense|LC,4072031808,4,72031808,
DDX47,ENSG00000213782,0.000488331291362165,0.000826271877493512,0.00195232181605876,0.0517469325076491,missense|LC,12012813289,12,12813289,
RNF217,ENSG00000146373,0.000514384449217586,0.0285162828360874,0.00026094270345256,0.0503441488683395,missense|LC,6124962536,6,124962536,
SNRNP70,ENSG00000104852,0.000531748774180718,0.0447151579042022,0.000234524891823074,0.0378872784835963,missense|LC,19049086304,19,49086304,
SIM2,ENSG00000159263,0.00053905904263829,0.0070171874513365,0.000398596735944334,0.031617680028084,missense|LC,21036699636,21,36699636,
ZNF639,ENSG00000121864,0.000543778044751142,0.00130392320182882,0.000686087979369865,0.0362629922784821,missense|LC,3179322358,3,179322358,
ZNF134,ENSG00000213762,0.000550611322347572,0.117343064841451,0.000248731300069305,0.018093574033953,missense|LC,19057619361,19,57619361,
MTRNR2L10,ENSG00000256045,0.000578157275792135,0.00696020386068896,0.000496568192395852,0.112181300606941,missense|LC,23055181876,X,55181876,
NXPE3,ENSG00000144815,0.000590463250329742,0.0987317468902994,0.000250860257010377,0.0292491974439634,missense|LC,3101785538,3,101785538,
C3orf22,ENSG00000180697,0.000601289789644466,0.207948213040085,0.00033776767202065,0.0508752914680641,missense|LC,3126549584,3,126549584,
PNLIP,ENSG00000175535,0.000608152356604941,0.0058594402576968,0.000699666365316043,0.0651942793794293,missense|LC,10116546031,10,116546031,
POLR3K,ENSG00000161980,0.000612260882015603,0.0124972945502126,0.000355730390191988,0.103993644458609,missense|LC,16000047302,16,47302,
GDPD1,ENSG00000153982,0.000632149434992124,0.00704039492256747,0.000464252050950686,0.0932364007241001,missense|LC,17059220515,17,59220515,
TMEM106C,ENSG00000134291,0.000634283734548768,0.00041679387346516,0.0188793871860418,0.0707617351222291,missense|LC,12047964142,12,47964142,
BNIP3L,ENSG00000104765,0.000671796259709589,0.00466415903468342,0.000656537761423603,0.100783636704771,missense|LC,8026381053,8,26381053,
IFI44,ENSG00000137965,0.000725660369280123,0.000437940694669514,0.0159021537267823,0.0349260915728238,missense|LC,1078650142,1,78650142,
TMEM117,ENSG00000139173,0.000728681333007408,0.000654165190844935,0.00206523988676799,0.0740107808671045,missense|LC,12043844558,12,43844558,
APOF,ENSG00000175336,0.000735907142530579,0.0273684867802112,0.000397672415294537,0.0525258693629029,missense|LC,12056355569,12,56355569,
ZNF426,ENSG00000130818,0.000753132419513913,0.0175210040737668,0.000476884722807158,0.0390113026759095,missense|LC,19009528298,19,9528298,
RNPS1,ENSG00000205937,0.000754874492523538,0.000605541713123214,0.0103756733266656,0.042446716480873,missense|LC,16002251272,16,2251272,
HLA-G,ENSG00000204632,0.000789849167924794,0.0048352642038072,0.000688575515797929,0.0559483327458684,missense|LC,6029827830,6,29827830,
SPRYD7,ENSG00000123178,0.000809531227777049,0.00515711113570683,0.000653595506802995,0.124037050440163,missense|LC,13049915053,13,49915053,
PATL2,ENSG00000229474,0.000815692933267442,0.000822421544902419,0.00342903352462132,0.0499646199508604,missense|LC,15044663274,15,44663274,
MAP2K2,ENSG00000126934,0.000902721254854022,0.208923687449018,0.000372315241231602,0.0280417306391838,missense|LC,19004090547,19,4090547,
REG4,ENSG00000134193,0.000903797540415474,0.0196945580265825,0.000590590855416795,0.0745044085944205,missense|LC,1119794559,1,119794559,
SAP25,ENSG00000205307,0.000904194160254335,0.014430509957134,0.000645467784260445,0.053775064781568,missense|LC,7100572206,7,100572206,
FGF14,ENSG00000102466,0.000912649775210439,0.00304986831304621,0.000857143239215596,0.135096307848578,missense|LC,13101706669,13,101706669,
C12orf76,ENSG00000174456,0.000915754018462556,0.00197003033098642,0.00163999960386518,0.0962298034294982,missense|LC,12110036197,12,110036197,
PGLYRP2,ENSG00000161031,0.000975308422603183,0.000866173571841378,0.00427319372956925,0.0350782084279948,missense|LC,19015463950,19,15463950,
MAP1A,ENSG00000166963,0.000995192510365617,0.252763747277828,0.000450540457485493,0.00657749045019715,missense|LC,15043517611,15,43517611,
CPNE3,ENSG00000085719,0.000995355012801014,0.00153032033846112,0.00151362517543541,0.0358467733717089,missense|LC,8086514176,8,86514176,
UNC93A,ENSG00000112494,0.00100097689229295,0.000666937770798626,0.00453897528427105,0.0289670291190981,missense|LC,6167291424,6,167291424,
FAM184B,ENSG00000047662,0.00102180096339144,0.00148402872391484,0.0015267127801788,0.0225309362615241,missense|LC,4017632483,4,17632483,
SULT1E1,ENSG00000109193,0.00107165104781537,0.000749059313090883,0.016675613306284,0.056973590908341,missense|LC,4069841987,4,69841987,
MYO9A,ENSG00000066933,0.00108017033758134,0.000509513667139805,0.0345153430937294,0.0254645318078303,missense|LC,15071817426,15,71817426,
TOP1,ENSG00000198900,0.0010879760796273,0.0283934423010654,0.000622132086645077,0.0686840915273565,missense|LC,20041028994,20,41028994,
LIPT2,ENSG00000175536,0.00114753927408207,0.000993849565412486,0.00432621032304326,0.0514975793571941,missense|LC,11074492079,11,74492079,
SPDYE1,ENSG00000136206,0.00120392510784284,0.044425192747269,0.000604491296019027,0.0352099508779802,missense|LC,7044000891,7,44000891,
KLRG2,ENSG00000188883,0.00120638869863299,0.000779476933976397,0.0183029439312802,0.051390982559586,missense|LC,7139453497,7,139453497,
STARD8,ENSG00000130052,0.00126723121880745,0.110927102125253,0.000775872819811729,0.0138391717016216,missense|LC,23068647785,X,68647785,
PLXNB2,ENSG00000196576,0.00127317425124307,0.000581265195318204,0.0581206867903475,0.022150331037154,missense|LC,22050270143,22,50270143,
NMB,ENSG00000197696,0.00129504727920504,0.16369088406456,0.000626998774189702,0.0445123640904429,missense|LC,15084652693,15,84652693,
ESM1,ENSG00000164283,0.00129908182948679,0.00214345230671065,0.00136376378106617,0.0689183952844983,missense|LC,5054979294,5,54979294,
ZHX1,ENSG00000165156,0.00131997118162974,0.203823473705181,0.000692429621468982,0.0154426002812849,missense|LC,8123253263,8,123253263,
LRRC3C,ENSG00000204913,0.00132243185257741,0.0431590811526678,0.000858288142029928,0.0278813914487909,missense|LC,17039939282,17,39939282,
CACNG3,ENSG00000006116,0.001325523204322,0.00324933375322911,0.00163339955842134,0.106860894865717,missense|LC,16024256718,16,24256718,
RACGAP1,ENSG00000161800,0.00132651619617852,0.0010264772968327,0.0080998253491148,0.0635748631297752,missense|LC,12049990212,12,49990212,
RGS7BP,ENSG00000186479,0.00139297789229853,0.0344250631483921,0.000743104386845883,0.0810839279353505,missense|LC,5064506545,5,64506545,
TRIM45,ENSG00000134253,0.00140844689967623,0.0291166968406833,0.000811913023870625,0.0268147584499665,missense|LC,1117112196,1,117112196,
INSIG2,ENSG00000125629,0.00141499127759859,0.013023261946739,0.000837615921952306,0.103770653687385,missense|LC,2118096486,2,118096486,
RPS12,ENSG00000112306,0.00143160762300587,0.00593826493830518,0.00132397841236964,0.0615867930959385,missense|LC,6132814686,6,132814686,
HEPHL1,ENSG00000181333,0.00146250712277007,0.0248660417903845,0.00070109080405989,0.0172497181951125,missense|LC,11094021318,11,94021318,
VAX1,ENSG00000148704,0.00147459291219154,0.0346579903209171,0.000724564611853329,0.0443155043051936,missense|LC,10117132127,10,117132127,
LRRC46,ENSG00000141294,0.00147531629292708,0.00474672007120125,0.00143471660788863,0.0533452569588886,missense|LC,17047826672,17,47826672,
ATP1B1,ENSG00000143153,0.00148777258399302,0.0175245677748223,0.000882841673159884,0.0960549029475726,missense|LC,1169106764,1,169106764,
ARHGAP42,ENSG00000165895,0.00156514094817062,0.0238159100557804,0.00110459451582223,0.0449043963892896,missense|LC,11100687579,11,100687579,
MOCS3,ENSG00000124217,0.00161986066221798,0.000935478818735791,0.0165776233479549,0.0543459507310203,missense|LC,20050955155,20,50955155,
CLDN8,ENSG00000156284,0.00162003302008396,0.00371900664927916,0.00147097222247394,0.0487619496429098,missense|LC,21030215183,21,30215183,
MFSD4B,ENSG00000173214,0.00162603119491289,0.0166807549574117,0.0012286558898329,0.0259091496835024,missense|LC,6111259596,6,111259596,
AL365273.2,ENSG00000270099,0.00162692943896947,0.00481665116080277,0.00118410358186327,0.125112886366246,missense|LC,10095860412,10,95860412,
ATF3,ENSG00000162772,0.00166013298864121,0.308078141539964,0.000846243260970825,0.0383483794232563,missense|LC,1212614876,1,212614876,
ASB4,ENSG00000005981,0.00166661013882308,0.00378137601096151,0.00265010476632788,0.0696863972740475,missense|LC,7095485897,7,95485897,
GNA12,ENSG00000146535,0.00168114513161044,0.0252799445075959,0.00110977394519374,0.0606492314356837,missense|LC,7002731148,7,2731148,
SPRY1,ENSG00000164056,0.00171703768057407,0.00966256055324777,0.00122504746640106,0.0459185133316385,missense|LC,4123401475,4,123401475,
OR8I2,ENSG00000172154,0.00172270822039955,0.011187089852017,0.000978713113059859,0.0277438486273765,missense|LC,11056093277,11,56093277,
RAB36,ENSG00000100228,0.00177670428895971,0.00744341048444253,0.00186928452307356,0.0561532358020709,missense|LC,22023140333,22,23140333,
BAG2,ENSG00000112208,0.0017914882373784,0.012946023244552,0.00119951173235477,0.082888593440992,missense|LC,6057168386,6,57168386,
FAM153B,ENSG00000182230,0.0017922155867568,0.00100624755310474,0.00930339524929846,0.0329572205245719,missense|LC,5176084909,5,176084909,
AC139491.7,ENSG00000285476,0.0017922155867568,0.00100624755310474,0.00930339524929846,0.0329572205245719,missense|LC,5176084909,5,176084909,
FAM111A,ENSG00000166801,0.00181450278945949,0.00477550810085903,0.00186121521934135,0.0273682575872845,missense|LC,11059148841,11,59148841,
PRR23B,ENSG00000184814,0.00182778399127626,0.00108362125200534,0.0208463637503065,0.053183205500591,missense|LC,3139019771,3,139019771,
TEDDM1,ENSG00000203730,0.00185538481638348,0.00601058142186384,0.00166765009761993,0.0385631758277577,missense|LC,1182399618,1,182399618,
CBX6,ENSG00000183741,0.00188107794689241,0.00181690594850181,0.00283799517798977,0.0403669228836741,missense|LC,22038866168,22,38866168,
SMG9,ENSG00000105771,0.00196434976660376,0.0498540461107235,0.00102308861514178,0.0365797409382417,missense|LC,19043728913,19,43728913,
TENT4A,ENSG00000112941,0.0020031502311475,0.00547274567662659,0.00389749649878945,0.0604818284228863,missense|LC,5006713941,5,6713941,
VNN1,ENSG00000112299,0.00200384755595995,0.000949972164664081,0.0197399050909752,0.0327320441022522,missense|LC,6132683062,6,132683062,
AXIN1,ENSG00000103126,0.00202702687917344,0.00679359891850972,0.00141977223886247,0.0209212092808273,missense|LC,16000282323,16,282323,
PIGR,ENSG00000162896,0.00208370361203658,0.00425533273164636,0.00277901282648774,0.0282044612650343,missense|LC,1206930248,1,206930248,
HNRNPA2B1,ENSG00000122566,0.00210038384397437,0.00578321078626109,0.00188016083412701,0.0976557959886012,missense|LC,7026184927,7,26184927,
CPQ,ENSG00000104324,0.00213375180816111,0.00234952539266442,0.00325483219513223,0.0409423352350369,missense|LC,8096784819,8,96784819,
EMX1,ENSG00000135638,0.00213440246588192,0.17291083756501,0.000958396350541735,0.0365591131023175,missense|LC,2072917737,2,72917737,
EHF,ENSG00000135373,0.0021611512322316,0.0294977967578911,0.0013331139923618,0.0686896052061701,missense|LC,11034632467,11,34632467,
INPP5B,ENSG00000204084,0.00218907085255449,0.0846924124914881,0.00102281386448511,0.0269769801707328,missense|LC,1037857163,1,37857163,
ALYREF,ENSG00000183684,0.00220587349615164,0.0525039736825899,0.00110318780176233,0.0494728914297224,missense|LC,17081888021,17,81888021,
TARM1,ENSG00000248385,0.00225442653105246,0.0112550606419282,0.00189543170037809,0.0317583358430395,missense|LC,19054069946,19,54069946,
SYNDIG1L,ENSG00000183379,0.00229487828168007,0.0214403270137451,0.0014234883685853,0.0562755920525623,missense|LC,14074407411,14,74407411,
ACTR3B,ENSG00000133627,0.00229983999646588,0.0227944248577847,0.00137162541491354,0.0615850102887296,missense|LC,7152759778,7,152759778,
MRPS36,ENSG00000134056,0.00230047375897158,0.0113698767177377,0.00170496235855944,0.106956388927268,missense|LC,5069217692,5,69217692,
GZMH,ENSG00000100450,0.00231797445004023,0.0128867487198658,0.00140027237007589,0.0378658706532188,missense|LC,14024606529,14,24606529,
TBXAS1,ENSG00000059377,0.00242158298466855,0.064161311997035,0.00153865805938258,0.0185293236345095,missense|LC,7139777552,7,139777552,
DNAJA1,ENSG00000086061,0.00246700769088981,0.00301709143359508,0.00601000675929875,0.079976038520221,missense|LC,9033026376,9,33026376,
SOX21,ENSG00000125285,0.00255696694470631,0.00586637008945701,0.00200938871661327,0.0404877833399517,missense|LC,13094711117,13,94711117,
HAND1,ENSG00000113196,0.0025892515930368,0.00218246453636195,0.00544540870216914,0.0641234657011924,missense|LC,5154475783,5,154475783,
DCTN5,ENSG00000166847,0.00260752959019717,0.0132434285879693,0.00180463461474933,0.103550941357719,missense|LC,16023637815,16,23637815,
DCDC2,ENSG00000146038,0.0026323994838916,0.0636241495398143,0.00125698059846913,0.0462837899656791,missense|LC,6024174695,6,24174695,
ATL1,ENSG00000198513,0.00266200090319169,0.0245941991614479,0.00170577771522706,0.0611703581918996,missense|LC,14050560164,14,50560164,
FAM47E,ENSG00000189157,0.00268427614997457,0.00136756582443442,0.037873166829587,0.0285989734534544,missense|LC,4076251553,4,76251553,
NUDT22,ENSG00000149761,0.00270828479777108,0.00622712682029791,0.00354418833200687,0.0648772869949911,missense|LC,11064222932,11,64222932,
CHMP7,ENSG00000147457,0.00275875354573218,0.0182660176279607,0.00203962566541227,0.0517483322841493,missense|LC,8023246626,8,23246626,
GMFB,ENSG00000197045,0.00276824200816916,0.0226250654606738,0.00151039584735213,0.123505584887023,missense|LC,14054478093,14,54478093,
SLC38A6,ENSG00000139974,0.00277085392044329,0.00247429230065155,0.00481470279203555,0.110974516725066,missense|LC,14060976115,14,60976115,
SSR1,ENSG00000124783,0.00278294704270299,0.0261444533238762,0.00172590401907824,0.070958252665343,missense|LC,6007289791,6,7289791,
FGF12,ENSG00000114279,0.00282025499598781,0.0130123194259726,0.0020705511678788,0.103793958943193,missense|LC,3192143994,3,192143994,
PCSK7,ENSG00000160613,0.00283325818422087,0.00230803507432187,0.00901215266613686,0.0372933366866828,missense|LC,11117202917,11,117202917,
PRPF38B,ENSG00000134186,0.00284047419718469,0.607713712015348,0.00162218387935487,0.00685845353764016,missense|LC,1108692479,1,108692479,
MOG,ENSG00000204655,0.00288819619699543,0.00805354958152893,0.00333109687424116,0.0788383453270958,missense|LC,6029657171,6,29657171,
FRS2,ENSG00000166225,0.00291658523658112,0.0634194294014547,0.0014151157527329,0.0466723947539704,missense|LC,12069568994,12,69568994,
CPA2,ENSG00000158516,0.0029401086401889,0.00803263195463788,0.00343951836569001,0.0486709789229364,missense|LC,7130266817,7,130266817,
FRG1,ENSG00000109536,0.00296471664789333,0.190259480913086,0.00177544907650917,0.0296517853879094,missense|LC,4189940956,4,189940956,
FAAH,ENSG00000117480,0.00298412284371596,0.0234626056276936,0.00192082470194366,0.036725381045164,missense|LC,1046394229,1,46394229,
DCK,ENSG00000156136,0.00298528814308663,0.00561588272091029,0.0027986847713336,0.12146420482755,missense|LC,4070993788,4,70993788,
TIMM13,ENSG00000099800,0.00301444311983379,0.0401946455184352,0.00161225899499751,0.105023095879488,missense|LC,19002421751,19,2421751,
GIP,ENSG00000159224,0.00309179669389881,0.0253959794131668,0.00194241364677761,0.0715380643170366,missense|LC,17048958652,17,48958652,
SMIM7,ENSG00000214046,0.00319399889753036,0.146615676014004,0.00174138107418242,0.0333911835734755,missense|LC,19016647132,19,16647132,
RMDN2,ENSG00000115841,0.00322439709203548,0.00211473440490295,0.0190121413828481,0.0413977838676855,missense|LC,2037950463,2,37950463,
COL4A2,ENSG00000134871,0.00323748339976304,0.00182405785785744,0.0333158225360045,0.0225455398289597,missense|LC,13110306848,13,110306848,
RBP4,ENSG00000138207,0.00324496278098907,0.00714332022829312,0.0026478518761901,0.0504942624916107,missense|LC,10093587149,10,93587149,
TRUB1,ENSG00000165832,0.00325180073742104,0.163833761849594,0.00156291249906781,0.0366039597538214,missense|LC,10114938149,10,114938149,
FDX2,ENSG00000267673,0.00327148563169455,0.0418662727736754,0.00172108657395675,0.0760327936206728,missense|LC,19010305046,19,10305046,
HAPLN4,ENSG00000187664,0.00329708084275959,0.0109064180520901,0.00392696814767213,0.0533473611792762,missense|LC,19019249760,19,19249760,
AC078815.1,ENSG00000288591,0.00330154380930903,0.00806099739042121,0.00257042528020424,0.0258363854676188,missense|LC,12064756695,12,64756695,
PIGK,ENSG00000142892,0.00332930749105398,0.0128639371130417,0.00323558133226731,0.0628775486102684,missense|LC,1077092385,1,77092385,
ARMCX1,ENSG00000126947,0.00343625512148094,0.100375995626075,0.00212708114761817,0.0341847817233137,missense|LC,23101552839,X,101552839,
PIGU,ENSG00000101464,0.00345255375999454,0.0271680506097356,0.00240325456163393,0.0321946003994249,missense|LC,20034558000,20,34558000,
KDM4B,ENSG00000127663,0.00345621775876537,0.00308127978589479,0.0122630444229622,0.0325204867442807,missense|LC,19005032789,19,5032789,
ZDHHC11,ENSG00000188818,0.00349415763739924,0.00190113165125871,0.0513131230952749,-0.0280844359597427,missense|LC,5000801002,5,801002,
HNRNPC,ENSG00000092199,0.00353930575194039,0.0449092033159556,0.00178878472397204,0.101745546990449,missense|LC,14021211151,14,21211151,
AL353579.1,ENSG00000286105,0.00356224968771335,0.0108487600019581,0.00313487994408668,0.106405689811106,missense|LC,6037212868,6,37212868,
GPATCH11,ENSG00000152133,0.00362925418319893,0.0190592061309652,0.00244142955696935,0.0464357248460759,missense|LC,2037083199,2,37083199,
OR5M9,ENSG00000150269,0.00364393406726227,0.0487558075098827,0.00260631247839771,0.021734157141323,missense|LC,11056462442,11,56462442,
TBC1D30,ENSG00000111490,0.00367503248597489,0.0115504842605481,0.00265572573412065,0.0243527019753384,missense|LC,12064824748,12,64824748,
COMMD6,ENSG00000188243,0.00369826543329022,0.0644254728937242,0.00189555387358586,0.0661603813268503,missense|LC,13075526545,13,75526545,
LYG1,ENSG00000144214,0.00372610815975771,0.0914821931028365,0.00182256856871355,0.0472447063183542,missense|LC,2099284330,2,99284330,
HSD11B1,ENSG00000117594,0.00372725093555126,0.00645063775665489,0.0048647813843592,0.0815627434543089,missense|LC,1209704901,1,209704901,
CCBE1,ENSG00000183287,0.00372783546124678,0.0334924382887025,0.0020923390085702,0.0224439151022731,missense|LC,18059435850,18,59435850,
CEP120,ENSG00000168944,0.00375506338183873,0.531502791134592,0.00187582176417667,0.00510757432146052,missense|LC,5123346471,5,123346471,
TGM5,ENSG00000104055,0.00379656388640448,0.00242371730841584,0.0549735481553538,0.0225616971533125,missense|LC,15043233089,15,43233089,
AP002512.3,ENSG00000284732,0.00380580629494331,0.0541350524054517,0.00262983762999291,0.0205543698313584,missense|LC,11056462442,11,56462442,
FOXJ3,ENSG00000198815,0.00393504543785639,0.0031163473952398,0.0164605523880872,0.0560022494139317,missense|LC,1042179695,1,42179695,
OXNAD1,ENSG00000154814,0.00395322636184336,0.00845764808710581,0.00306014180720449,0.0425024853510854,missense|LC,3016260706,3,16260706,
KRTAP20-3,ENSG00000206104,0.00396108123680272,0.0348903797273452,0.0026617262494647,0.10879080952278,missense|LC,21030642817,21,30642817,
AC119676.1,ENSG00000284895,0.00405463216415169,0.0211658341465309,0.00314401125773178,0.226804395155594,missense|LC,1041580310,1,41580310,
AC020922.1,ENSG00000267706,0.00410555488662367,0.0521947729992054,0.00232267307980683,0.0203026752920225,missense|LC,19055347303,19,55347303,
ZNF781,ENSG00000196381,0.00410629916910343,0.00239573580121766,0.0484014088424266,0.0515604268257908,missense|LC,19037669070,19,37669070,
NFKBID,ENSG00000167604,0.00411006934334401,0.214170088660117,0.00216979011182927,0.037858239987843,missense|LC,19035888513,19,35888513,
SEC14L5,ENSG00000103184,0.00411872687663795,0.00676029743138851,0.00483792436010466,0.0448866667371458,missense|LC,16004959273,16,4959273,
PABPC4,ENSG00000090621,0.0042491606299373,0.188325836590724,0.00211387653553441,0.0342377554268424,missense|LC,1039561654,1,39561654,
CASS4,ENSG00000087589,0.00430591350663811,0.00502172578000692,0.00965144054302169,0.0350167621269081,missense|LC,20056412378,20,56412378,
KBTBD7,ENSG00000120696,0.00431805047893108,0.0334344951210378,0.00264769204593085,0.0354330822745322,missense|LC,13041192117,13,41192117,
FCAMR,ENSG00000162897,0.00439657649417069,0.0130661860174119,0.00347074564327798,0.0151673838526099,missense|LC,1206958417,1,206958417,
SIAH2,ENSG00000181788,0.00442798175879633,0.0570160052335428,0.00294065827634049,0.0430685932483368,missense|LC,3150742076,3,150742076,
MMP2,ENSG00000087245,0.00443139336392995,0.066436490152076,0.00232332363216003,0.0261958546601951,missense|LC,16055479347,16,55479347,
SLC43A3,ENSG00000134802,0.0044373743437417,0.0353678942621023,0.00286567895362444,0.0373543508238027,missense|LC,11057407770,11,57407770,
TGIF2LX,ENSG00000153779,0.00445468737326815,0.287805657074148,0.00251391897885789,0.0382231709762832,missense|LC,23089922014,X,89922014,
RPL4,ENSG00000174444,0.00466723296400529,0.0984518427906994,0.00236802688041948,0.0398078523466928,missense|LC,15066494405,15,66494405,
ESF1,ENSG00000089048,0.00472465701054892,0.0864485244623154,0.00319426222682051,0.0197749731155966,missense|LC,20013714814,20,13714814,
CGB7,ENSG00000196337,0.00479783235973186,0.0433719686942396,0.00276785368971089,0.0604108397241911,missense|LC,19049050211,19,49050211,
HNRNPA1P48,ENSG00000224578,0.00480849197189226,0.0897918823893233,0.0030490960445172,0.0230348158205247,missense|LC,16051645723,16,51645723,
ZNF282,ENSG00000170265,0.00481134638267289,0.225919382294061,0.00256729192543337,0.0116836703138513,missense|LC,7149190971,7,149190971,
PAN2,ENSG00000135473,0.00481429217967277,0.0774951273994008,0.00267439308253015,0.0160121672713742,missense|LC,12056311228,12,56311228,
TGS1,ENSG00000137574,0.00486834707368211,0.0140703254342912,0.0031703349176464,0.0154620338971866,missense|LC,8055773564,8,55773564,
POU4F1,ENSG00000152192,0.00488045468037523,0.136991339703709,0.00284873215649917,0.0152748412726802,missense|LC,13078601263,13,78601263,
C2orf74,ENSG00000237651,0.004901937673079,0.0438393676311071,0.00261681527220614,0.0756314894890331,missense|LC,2061162473,2,61162473,
WFDC12,ENSG00000168703,0.00493575224828957,0.0220195252416792,0.00336778206126098,0.0919876066376454,missense|LC,20045123777,20,45123777,
FAM110A,ENSG00000125898,0.00496084402312846,0.024056005605033,0.00284336990914091,0.0239238507822943,missense|LC,20000839771,20,839771,
