Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
RFC1,ENSG00000035928,1.33565658311241e-7,9.80805108241611e-8,0.00000296462674265197,-0.00947239212140711,pLoF,4039288731,4,39288731,
WDR6,ENSG00000178252,1.67333397915748e-7,3.52230537635658e-8,0.00127643372539166,-0.0101747659357873,pLoF,3049002464,3,49002464,
CA9,ENSG00000107159,2.67635334116889e-7,0.0000486651655050574,2.86340986477285e-7,0.00437628973518191,pLoF,9035673888,9,35673888,
GFPT2,ENSG00000131459,3.15741211509568e-7,2.65959572365304e-7,0.00100469524828517,-0.004929947998576,pLoF,5180301525,5,180301525,
PHF19,ENSG00000119403,3.27682633027848e-7,1.01737855695561e-7,0.000418943396343519,0.0243864829541258,pLoF,9120857915,9,120857915,
TRPM7,ENSG00000092439,3.64178977307894e-7,9.29771974966798e-8,0.00674502854054349,-0.00841129832955415,pLoF,15050561578,15,50561578,
WWC2,ENSG00000151718,3.82516669450439e-7,9.88864707895942e-8,0.00865041403955291,-0.00865351766433663,pLoF,4183099363,4,183099363,
ARHGAP21,ENSG00000107863,4.27426832927402e-7,1.2000158600145e-7,0.00349005668967017,-0.0148111834601872,pLoF,10024584310,10,24584310,
ZNF518A,ENSG00000177853,4.33520711218272e-7,2.00774810221738e-7,0.000518741732835504,0.0140295740036247,pLoF,10096156236,10,96156236,
HERC1,ENSG00000103657,5.40685100580696e-7,1.40926058822544e-7,0.0785843628841219,0.00976303481271446,pLoF,15063609012,15,63609012,
KLHL9,ENSG00000198642,5.92345345218348e-7,0.00000248788053136551,0.00000149278269523379,-0.0095713873911802,pLoF,9021332868,9,21332868,
ZNF521,ENSG00000198795,8.67267028192842e-7,2.10439144110453e-7,0.0000907409015376004,-0.0411014093751558,pLoF,18025062607,18,25062607,
DLK1,ENSG00000185559,9.49256041105073e-7,2.53377417047673e-7,0.000172421336781525,-0.0265011931292865,pLoF,14100726969,14,100726969,
BTK,ENSG00000010671,0.00000105817589612922,0.000352964686584301,3.85053400830948e-7,-0.054203940143411,pLoF,23101345601,X,101345601,
PRKG2,ENSG00000138669,0.00000108744439486497,5.19640946938793e-7,0.000316750719347225,-0.0156536701709446,pLoF,4081089674,4,81089674,
DLC1,ENSG00000164741,0.00000108862279013522,2.96844431479926e-7,0.000956110884763106,-0.0142577197375732,pLoF,8013085671,8,13085671,
CYP51A1,ENSG00000001630,0.00000117064433058367,8.50392371520847e-7,0.000121442174391473,-0.0085980906466306,pLoF,7092107224,7,92107224,
ICE1,ENSG00000164151,0.00000138142838590483,2.07410247865525e-7,0.00257727057562784,0.0108232854358134,pLoF,5005422833,5,5422833,
FBN1,ENSG00000166147,0.00000175380464961794,7.77036018861921e-7,0.00627150388520503,0.0271004549491806,pLoF,15048410928,15,48410928,
CLOCK,ENSG00000134852,0.00000175997851425969,0.000518759325093932,0.00000105155035301507,-0.0124141376917228,pLoF,4055424510,4,55424510,
MTOR,ENSG00000198793,0.00000186424642945049,0.00000174327172652866,0.00011785889270155,-0.0152390505175905,pLoF,1011106515,1,11106515,
MICA,ENSG00000204520,0.00000192163017065372,0.00000177656006306037,0.00000620451140787015,-0.00287997395578761,pLoF,6031399933,6,31399933,
MMACHC,ENSG00000132763,0.00000192341392035722,0.000015210094855167,0.00000180573987607069,0.004137920434349,pLoF,1045500253,1,45500253,
APOLD1,ENSG00000178878,0.00000212012992351074,0.000298289111825278,0.00000217393894708096,0.00268608028138383,pLoF,12012725931,12,12725931,
FRYL,ENSG00000075539,0.00000241085642227468,5.06486611651091e-7,0.0933904813084757,-0.00880132155617462,pLoF,4048492689,4,48492689,
THBS3,ENSG00000169231,0.00000284131018513101,0.00000130215317695193,0.000285877367941056,-0.00516764725696532,pLoF,1155191883,1,155191883,
PLOD2,ENSG00000152952,0.00000300140464970511,0.00000236150942178881,0.00599472168277537,0.00864865756339133,pLoF,3146070682,3,146070682,
AEBP1,ENSG00000106624,0.00000313139919261296,0.00000274905488639732,0.0000101793249329685,0.00174983712502879,pLoF,7044104609,7,44104609,
KAT14,ENSG00000149474,0.00000316319236826068,9.69255521843237e-7,0.00792771207245924,-0.00744750736902131,pLoF,20018137849,20,18137849,
DMBX1,ENSG00000197587,0.00000339445214725398,0.00154742412563169,8.02531857635458e-7,-0.025079632127811,pLoF,1046506900,1,46506900,
SEC24D,ENSG00000150961,0.00000375962588117229,9.50900531537791e-7,0.0119788099245725,-0.00925132516369543,pLoF,4118723435,4,118723435,
SLC13A1,ENSG00000081800,0.00000380139991729145,0.00000311250021622911,0.00111936517213351,-0.00218775322982126,pLoF,7123115455,7,123115455,
SMAD5,ENSG00000113658,0.0000038675222393536,0.00000205956549692576,0.0000361697230331082,-0.0311819139082996,pLoF,5136153695,5,136153695,
SREK1,ENSG00000153914,0.00000392884008537653,0.00000195409794057078,0.0000405511207473008,-0.0266555206571621,pLoF,5066144305,5,66144305,
MRC2,ENSG00000011028,0.00000403311176222498,9.12537740926922e-7,0.0160602659309859,-0.0110748760313644,pLoF,17062627733,17,62627733,
FOXM1,ENSG00000111206,0.00000407671797530984,0.0000102542921682769,0.0000401458384980957,-0.011838911686738,pLoF,12002854801,12,2854801,
GOLGA6C,ENSG00000167195,0.00000468399491648785,0.00000449893666654155,0.00000714988344840961,0.00178585159874046,pLoF,15075260290,15,75260290,
GDF11,ENSG00000135414,0.00000519291772560493,0.00000147361470870244,0.000211911376025498,0.0446936136930933,pLoF,12055743283,12,55743283,
ZNF638,ENSG00000075292,0.00000519806871168704,0.00000185837239030651,0.000852161992952793,-0.0180870310849258,pLoF,2071331634,2,71331634,
CYLD,ENSG00000083799,0.00000526680764378895,0.0187142159884437,0.00000242516035731111,-0.0121147627548803,pLoF,16050749618,16,50749618,
ARMC8,ENSG00000114098,0.00000534895822745796,0.00100658257459141,0.00000320896672745263,-0.0160491027132907,pLoF,3138187464,3,138187464,
ADAMTS17,ENSG00000140470,0.00000568403447320787,0.00000312343084385436,0.000429528386134304,-0.0116393439438953,pLoF,15099974295,15,99974295,
GHR,ENSG00000112964,0.00000581847957381587,0.00000444765863072405,0.00722761912932079,-0.00860614207935835,pLoF,5042424519,5,42424519,
NYNRIN,ENSG00000205978,0.00000621769604480793,0.00000256809203380559,0.0033044765488085,0.00799786489606881,pLoF,14024399166,14,24399166,
COL8A1,ENSG00000144810,0.00000625908472629,0.00000282815029994943,0.000419407608274636,-0.0144112477128449,pLoF,3099790618,3,99790618,
GLS,ENSG00000115419,0.00000626219585508903,0.00000271475827984258,0.000700513237667177,-0.0157870104115095,pLoF,2190880987,2,190880987,
XYLT1,ENSG00000103489,0.00000637102422929026,0.00000170473963501117,0.00365990034203389,-0.0191799747092518,pLoF,16017108602,16,17108602,
TACR3,ENSG00000169836,0.00000640536764107136,0.0000101076861829252,0.0000121909389189101,0.00505486327516227,pLoF,4103589588,4,103589588,
B4GALNT3,ENSG00000139044,0.00000671063421120444,0.00000430372901583098,0.00335822448507994,0.00406632384664891,pLoF,12000460266,12,460266,
GOLIM4,ENSG00000173905,0.00000734190569628979,0.00000224411092653032,0.00577313493529874,0.00953517667199025,pLoF,3168010199,3,168010199,
FBXO17,ENSG00000269190,0.00000778680032542667,0.00000745101159904671,0.0000529155587210006,-0.0070242278707121,pLoF,19038942506,19,38942506,
CILP,ENSG00000138615,0.00000789282332214203,0.00000627179806023115,0.000512743399163296,-0.00539614791543449,pLoF,15065196662,15,65196662,
ADCY6,ENSG00000174233,0.00000794025885930694,0.0000027928600281335,0.00238620330425687,-0.00989568899171693,pLoF,12048768470,12,48768470,
SOCS5,ENSG00000171150,0.00000821853019783436,0.00000395216860438197,0.0476774660388976,0.0106455061566586,pLoF,2046758478,2,46758478,
ADGRG6,ENSG00000112414,0.00000891840963568313,0.00000420358832653456,0.000920456751019261,-0.0101153211501212,pLoF,6142302228,6,142302228,
ADAMTS6,ENSG00000049192,0.00000902307189798446,0.00000259879568398347,0.00225413647420392,-0.028349312953684,pLoF,5065151775,5,65151775,
PTPN14,ENSG00000152104,0.00000906793439559017,0.00000414808604642936,0.00171858897440913,-0.0111412103129155,pLoF,1214357849,1,214357849,
SCAF11,ENSG00000139218,0.00000907091570367946,0.0000053269354831631,0.0461106499760184,-0.00964670003290031,pLoF,12045921956,12,45921956,
CHSY1,ENSG00000131873,0.00000925121217487668,0.00000279699955374468,0.0100139470356648,-0.0236989605417344,pLoF,15101177316,15,101177316,
KALRN,ENSG00000160145,0.00000958862857891596,0.0000356195218642608,0.0000280964502621384,-0.0256100467985744,pLoF,3124094781,3,124094781,
H2AC7,ENSG00000196866,0.000012089318218611,0.0438481023067222,0.00000992270376432014,-0.00441578452897487,pLoF,6026196758,6,26196758,
SETX,ENSG00000107290,0.0000122786749523485,0.0000167461833975313,0.000400559218908247,-0.00607675025449477,pLoF,9132264124,9,132264124,
PGM1,ENSG00000079739,0.000012586831808381,0.0000373011207176477,0.0000540293544178949,-0.00775226515439253,pLoF,1063623140,1,63623140,
FAM160B1,ENSG00000151553,0.0000152062380334161,0.00000526115278964845,0.0138172296919403,0.0147367175571199,pLoF,10114822010,10,114822010,
SPG7,ENSG00000197912,0.0000159552500266225,0.00000716590595328803,0.00548110638965582,0.0031272806542812,pLoF,16089508319,16,89508319,
PLPP1,ENSG00000067113,0.0000161364292469157,0.0000443549525683817,0.0000865457589215302,-0.0118553191239078,pLoF,5055422823,5,55422823,
ANAPC15,ENSG00000110200,0.0000164851423206658,0.00000678028009026832,0.000261426096211492,-0.0187058916404403,pLoF,11072103078,11,72103078,
FGF2,ENSG00000138685,0.0000184796906426143,0.0000126422718937924,0.00102092119157693,-0.00928804244209124,pLoF,4122826354,4,122826354,
DCUN1D2,ENSG00000150401,0.0000186325266274823,0.000328525258517676,0.0000237170106879292,0.0102414781033061,pLoF,13113453133,13,113453133,
RNF216,ENSG00000011275,0.0000189485424536562,0.0000116956502325127,0.000891244306745254,-0.00840641530123123,pLoF,7005622776,7,5622776,
SMURF2,ENSG00000108854,0.0000201837461081267,0.0000060089471944913,0.0104493569367929,-0.0135600121451871,pLoF,17064537280,17,64537280,
PRKDC,ENSG00000253729,0.0000203611134151904,0.0000152505961755756,0.0872078275637788,-0.0104290816463988,pLoF,8047774083,8,47774083,
ZBTB38,ENSG00000177311,0.0000243382326620134,0.000772164384987173,0.0000257215188126381,-0.0143365219358291,pLoF,3141426066,3,141426066,
PCSK5,ENSG00000099139,0.0000246578362839145,0.000017170231345176,0.000457320235150549,-0.056493828834528,pLoF,9075891092,9,75891092,
GAB1,ENSG00000109458,0.0000249148813565858,0.000012998331166969,0.00180982188524337,-0.0193690387769513,pLoF,4143337119,4,143337119,
DCC,ENSG00000187323,0.0000268461463295289,0.0000151874218816683,0.00235584726789795,-0.0315325688512133,pLoF,18052340747,18,52340747,
CDC25B,ENSG00000101224,0.0000272051091673164,0.000142471577686876,0.0000688889395684678,-0.0109104155884868,pLoF,20003795835,20,3795835,
GDF5,ENSG00000125965,0.0000275210365793255,0.0000115759657289827,0.215746001214392,-0.0177868990809675,pLoF,20035433861,20,35433861,
GH1,ENSG00000259384,0.0000275239987271858,0.105816986540127,0.0000127269764985671,-0.00833178355192764,pLoF,17063917158,17,63917158,
POR,ENSG00000127948,0.000031087035203492,0.0000125731532115703,0.0032375622078975,0.00462319080818233,pLoF,7075953924,7,75953924,
AXL,ENSG00000167601,0.0000313219152595634,0.000030625627257086,0.000672823220625229,-0.0110705091595658,pLoF,19041219310,19,41219310,
KCNRG,ENSG00000198553,0.0000325361748165776,0.0000310821631861469,0.000748142493275372,-0.00253680740867965,pLoF,13050011837,13,50011837,
MAP1LC3B,ENSG00000140941,0.0000342879003871754,0.0000138311394116686,0.000922608192808538,-0.0190406468427214,pLoF,16087383318,16,87383318,
CEP112,ENSG00000154240,0.0000369914684831274,0.000536787010555595,0.0000348256474057562,-0.0055860663329314,pLoF,17065635888,17,65635888,
DPP9,ENSG00000142002,0.0000375745517362525,0.0000211517721603327,0.00147281976501124,0.0158064434390394,pLoF,19004670228,19,4670228,
GTF2F1,ENSG00000125651,0.0000399692386863215,0.000735370582224393,0.0000393728661335357,-0.00139361911841269,pLoF,19006374572,19,6374572,
LOXL1,ENSG00000129038,0.0000402066052025418,0.0000191196283905182,0.0029399397202875,0.0128076657631234,pLoF,15073926662,15,73926662,
NPR3,ENSG00000113389,0.0000404893610128632,0.00011812944238665,0.000159885888089351,0.0126507576649206,pLoF,5032710545,5,32710545,
HSP90AB1,ENSG00000096384,0.0000405739278622752,0.000296073242928352,0.00013995920221388,-0.0120795513577929,pLoF,6044248552,6,44248552,
SMARCD3,ENSG00000082014,0.0000425985059117062,0.954732185240094,0.0000166152127587527,-0.00000609079546800989,pLoF,7151233781,7,151233781,
PHF20L1,ENSG00000129292,0.0000453016009478446,0.0000223081391645952,0.0194281227292239,-0.013828569998849,pLoF,8132777809,8,132777809,
STAT1,ENSG00000115415,0.000048640281387291,0.509056151789674,0.000018066034456421,-0.00407554864411589,pLoF,2190970614,2,190970614,
TRERF1,ENSG00000124496,0.0000489843104152232,0.627962309062849,0.0000146893991681551,-0.00217531702318107,pLoF,6042228272,6,42228272,
HK3,ENSG00000160883,0.0000510247822550491,0.000128397999597185,0.000174263997398061,0.00341539262423887,pLoF,5176877141,5,176877141,
BABAM1,ENSG00000105393,0.000054084981944591,0.0000232981349737038,0.00780713648067111,0.0206509755351802,pLoF,19017262441,19,17262441,
BPI,ENSG00000101425,0.000054469045220884,0.00184078639465346,0.0000395347603798779,-0.00602611525187534,pLoF,20038304100,20,38304100,
NBEAL1,ENSG00000144426,0.000056113379306888,0.0000218450502176282,0.12096497633978,-0.00333540184077266,pLoF,2203016331,2,203016331,
ELK4,ENSG00000158711,0.0000564534706661846,0.0000362913471128046,0.000760909726148951,-0.0153518189507217,pLoF,1205616486,1,205616486,
CPZ,ENSG00000109625,0.0000567135676022845,0.000030429714745539,0.102781309426104,-0.00337579812545399,pLoF,4008592768,4,8592768,
HEYL,ENSG00000163909,0.0000574451841168777,0.00076538187020958,0.000036553453870547,-0.0214490593105685,pLoF,1039626431,1,39626431,
ERF,ENSG00000105722,0.0000583076424928164,0.0000302310816141516,0.000361645951835743,-0.038764171788041,pLoF,19042248382,19,42248382,
AMD1,ENSG00000123505,0.0000600783079293121,0.0000254125478900136,0.0215308888432869,0.0221372115431758,pLoF,6110875050,6,110875050,
PEX1,ENSG00000127980,0.0000661428820435406,0.000107130540638045,0.000190245451570648,0.00278972051640611,pLoF,7092487445,7,92487445,
SASH1,ENSG00000111961,0.0000670654154785177,0.000228173074621418,0.000241798861339682,-0.0121102148823464,pLoF,6148342936,6,148342936,
KAT2A,ENSG00000108773,0.000068730592911237,0.0000229314181252604,0.0193081156277533,-0.0116034624348665,pLoF,17042108111,17,42108111,
MTFR1L,ENSG00000117640,0.0000695262025958154,0.00242681504629361,0.0000515578265742889,0.00952834129709111,pLoF,1025815494,1,25815494,
PKN2,ENSG00000065243,0.0000702062144039006,0.0000310419231287495,0.00738817339199216,0.0177622147114132,pLoF,1088684514,1,88684514,
SPIN4,ENSG00000186767,0.0000703099274538266,0.000596922957772139,0.0000464628907561604,0.0232944005997333,pLoF,23063350007,X,63350007,
COL1A1,ENSG00000108821,0.000070522969593978,0.0000317295747201962,0.054886460095166,-0.0159559927646555,pLoF,17050185409,17,50185409,
POU1F1,ENSG00000064835,0.0000713965978828002,0.00160152284865656,0.0000368773913496101,-0.007365419230073,pLoF,3087259841,3,87259841,
FN1,ENSG00000115414,0.0000720973074482822,0.0263381319392392,0.0000402529301024579,-0.00385900819399051,pLoF,2215361525,2,215361525,
HIBADH,ENSG00000106049,0.0000736313183964388,0.000120879551565256,0.000269377338946941,-0.0105409046720009,pLoF,7027526143,7,27526143,
DCHS1,ENSG00000166341,0.0000762169759706,0.000783953658954895,0.000170046822605574,-0.00823187342487358,pLoF,11006616332,11,6616332,
HK2,ENSG00000159399,0.0000777299050941371,0.00247626442425197,0.0000694024171906671,-0.00878414462629504,pLoF,2074834509,2,74834509,
GOLGA6L2,ENSG00000174450,0.0000781037664903117,0.00120917787496022,0.0000661202398409833,0.00732707820737722,pLoF,15023439519,15,23439519,
TRANK1,ENSG00000168016,0.0000788872286243691,0.0000319177157629413,0.0613869729288314,-0.00315489745894806,pLoF,3036828227,3,36828227,
ZBTB4,ENSG00000174282,0.000083878862813247,0.0000859363735226104,0.000721805463604119,-0.0159277656908742,pLoF,17007454372,17,7454372,
UHRF2,ENSG00000147854,0.0000841624226928239,0.0000322533736832886,0.00724750613571412,-0.0303021892016214,pLoF,9006413364,9,6413364,
AC127029.3,ENSG00000285947,0.0000842678984201983,0.496880399964139,0.0000392118289866961,-0.00330716064398009,pLoF,17063917158,17,63917158,
MX1,ENSG00000157601,0.0000851217475228427,0.0186867708637841,0.0000380672912720925,0.00264809712079649,pLoF,21041431993,21,41431993,
ZBED4,ENSG00000100426,0.0000863955955251461,0.000826612686940287,0.0000929920311703025,-0.0196500403063424,pLoF,22049883530,22,49883530,
ADAMTSL3,ENSG00000156218,0.0000881858869994367,0.0524401214812107,0.0000519396175171494,0.00285190221054726,pLoF,15083655685,15,83655685,
GNRH2,ENSG00000125787,0.0000994111664528452,0.272573536159329,0.0000444006422715137,-0.00105324718643565,pLoF,20003044409,20,3044409,
FAM83C,ENSG00000125998,0.000101481901417011,0.00702526576348383,0.0000539787014701698,0.00666630361472343,pLoF,20035280734,20,35280734,
RER1,ENSG00000157916,0.000102743271626515,0.0000487591979574376,0.0144508834058943,-0.0337590611360645,pLoF,1002387379,1,2387379,
MPHOSPH8,ENSG00000196199,0.000103503455247789,0.0000717018529069469,0.0032873804009661,-0.00875978583411398,pLoF,13019633657,13,19633657,
PSMD13,ENSG00000185627,0.00010883384115512,0.000083603537335275,0.00138443016828127,-0.0311735765847426,pLoF,11000232908,11,232908,
UNK,ENSG00000132478,0.000108944182290904,0.0000447194890725866,0.0312737839074808,-0.0169630812810724,pLoF,17075784808,17,75784808,
NR1D1,ENSG00000126368,0.00011037910801337,0.0000425067712332972,0.00669795691320418,-0.021100001867096,pLoF,17040088116,17,40088116,
TRIM49C,ENSG00000204449,0.00011145011734337,0.616173645464791,0.0000532141365277017,0.00278328423221299,pLoF,11090035111,11,90035111,
SAMD4A,ENSG00000020577,0.000114653371860229,0.0000483558993296107,0.00956479160400414,0.0146710816479097,pLoF,14054567822,14,54567822,
WDSUB1,ENSG00000196151,0.000114890031917336,0.00143538923516817,0.000104974207417508,-0.00284148160301054,pLoF,2159230803,2,159230803,
STIM2,ENSG00000109689,0.000119956689031198,0.0000793585560669996,0.000659155493162422,-0.0392017798343001,pLoF,4026860863,4,26860863,
GTPBP10,ENSG00000105793,0.000121684025168767,0.000110078364368604,0.000770270252792526,0.00667313428388428,pLoF,7090346647,7,90346647,
KRT24,ENSG00000167916,0.000121812057966797,0.00497904515140712,0.000104112584026872,-0.00279101734179636,pLoF,17040698217,17,40698217,
MON2,ENSG00000061987,0.000123398222147353,0.0000621619048276623,0.0106235103904004,-0.00735338262127199,pLoF,12062467155,12,62467155,
IGF1,ENSG00000017427,0.000123726201642693,0.000982797654282219,0.000102167627195726,-0.0288672994098213,pLoF,12102417477,12,102417477,
ANTXR1,ENSG00000169604,0.000124934465243531,0.000102515390325353,0.00117106188780702,-0.0234228686781616,pLoF,2069013381,2,69013381,
WDR70,ENSG00000082068,0.000125834732127794,0.000108923624597024,0.00430875628038008,-0.00654703001574676,pLoF,5037379222,5,37379222,
ITIH4,ENSG00000055955,0.000126093342329159,0.000205689861624392,0.000822921239625019,0.00555691215161052,pLoF,3052807964,3,52807964,
AF196969.1,ENSG00000286268,0.000137839029204834,0.000658415729759332,0.000124693261537634,-0.0365458058459143,pLoF,23048517157,X,48517157,
