Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
PKP3,ENSG00000184363,0.00136524178450903,0.0017092667063151,0.00459852718460529,0.0565998077480754,pLoF,11000392592,11,392592,
GOLGA8H,ENSG00000261794,0.00140054682549606,0.000746351331674333,0.00570879605036878,0.0114648827661188,pLoF,15030604127,15,30604127,
COL11A2,ENSG00000204248,0.00143227262666223,0.01600363914032,0.00110845498042011,0.0480991768376893,pLoF,6033163542,6,33163542,
BRPF3,ENSG00000096070,0.00147254476890213,0.0729549520723167,0.000985116905195427,0.0846159585600265,pLoF,6036200180,6,36200180,
HECTD1,ENSG00000092148,0.00149444499280016,0.00776633114779035,0.00142886051647562,0.0914985117623507,pLoF,14031100846,14,31100846,
KNTC1,ENSG00000184445,0.00152711703018871,0.0679508144580955,0.000706896855322547,0.0167218657028835,pLoF,12122522254,12,122522254,
GSS,ENSG00000100983,0.00167948963120168,0.0226080696817395,0.00111780331999878,0.0423037852366721,pLoF,20034925609,20,34925609,
ATF4,ENSG00000128272,0.00168246332172495,0.0236747426827901,0.000916171325546333,0.0714450548216673,pLoF,22039521383,22,39521383,
ZNF383,ENSG00000188283,0.00174311399064875,0.0134050643259715,0.00122174918471618,0.0475763528632757,pLoF,19037230369,19,37230369,
MOB3C,ENSG00000142961,0.00177067749626569,0.0130547199037013,0.0013184883002948,0.0545154928662321,pLoF,1046609552,1,46609552,
SUGT1,ENSG00000165416,0.00177881817660708,0.00252989595480568,0.00185448659025478,0.139206196922896,pLoF,13052652839,13,52652839,
MYO1D,ENSG00000176658,0.00178870053116664,0.151672419819478,0.00107381537249762,0.0268448702862498,pLoF,17032487555,17,32487555,
WDR41,ENSG00000164253,0.00179513865073988,0.0109438484163301,0.00138763767632577,0.0359537966416395,pLoF,5077425933,5,77425933,
EGR3,ENSG00000179388,0.00183578659073313,0.00165675980342683,0.00202218067013482,0.209980148254044,pLoF,8022690401,8,22690401,
RSRC1,ENSG00000174891,0.00190122240542223,0.0218327550874418,0.00118313809724602,0.0500287512317254,pLoF,3158105089,3,158105089,
POLG2,ENSG00000256525,0.0019379540808655,0.00123931738847349,0.0089148132810517,0.0628863650200974,pLoF,17064477730,17,64477730,
H6PD,ENSG00000049239,0.00195431627859854,0.0579970901173995,0.00113287849504173,0.0274443560439229,pLoF,1009239929,1,9239929,
PCDHGA1,ENSG00000204956,0.00195714564212501,0.0111416575153791,0.00135220018874227,0.0458151421619594,pLoF,5141330601,5,141330601,
INTS14,ENSG00000138614,0.00195923622202632,0.00132899418499788,0.0192519083321672,0.0551683536786572,pLoF,15065576175,15,65576175,
PFKFB1,ENSG00000158571,0.00196873776874118,0.00436700459043293,0.0017026880286326,0.0374171282132129,pLoF,23054928526,X,54928526,
CDH12,ENSG00000154162,0.00204666671532616,0.00316089027733146,0.00311782279163197,0.0744202136738173,pLoF,5021751682,5,21751682,
CSF1R,ENSG00000182578,0.00207882668108628,0.0176761586653426,0.00140261398948072,0.0759923458438317,pLoF,5150048533,5,150048533,
STX18,ENSG00000168818,0.00213409352480354,0.00400501460303859,0.00198105172096441,0.0634836850006539,pLoF,4004417178,4,4417178,
CD2AP,ENSG00000198087,0.00213882827678891,0.0471953877982967,0.00112384938572796,0.0588006365139891,pLoF,6047478135,6,47478135,
GDF2,ENSG00000263761,0.00214120061800371,0.00242141700825882,0.00324958492986338,0.111909800511746,pLoF,10047322610,10,47322610,
TNFRSF10C,ENSG00000173535,0.00216211957969559,0.00437855904659123,0.00207333620183192,0.0139728014408892,pLoF,8023102831,8,23102831,
IAPP,ENSG00000121351,0.00219049479404398,0.00299834353197004,0.00208744605940869,0.0725452496262006,pLoF,12021373324,12,21373324,
PTPN3,ENSG00000070159,0.00220844553226118,0.00353133635383662,0.00618459007366234,0.0504830716446408,pLoF,9109379494,9,109379494,
RHAG,ENSG00000112077,0.00222327584821991,0.00201442598277757,0.00274782782855421,0.0641327858884145,pLoF,6049605755,6,49605755,
BORA,ENSG00000136122,0.00226351802689229,0.0400652772805656,0.00119945756411988,0.0431631985883724,pLoF,13072727450,13,72727450,
LIMK2,ENSG00000182541,0.00228400067143231,0.00281509640185185,0.00250247154333438,0.0388799280961521,pLoF,22031248499,22,31248499,
ASNS,ENSG00000070669,0.00229047516378678,0.00297656338371255,0.00568241941337244,0.080705888716425,pLoF,7097852168,7,97852168,
ZIC3,ENSG00000156925,0.00229848917791786,0.00387082547243667,0.00217251852158618,0.0810698867640684,pLoF,23137566557,X,137566557,
TGFB2,ENSG00000092969,0.00232922636161781,0.00220522480643637,0.00234242598847312,0.19976631120809,pLoF,1218346634,1,218346634,
RCAN1,ENSG00000159200,0.00236253501562778,0.00578631805348362,0.00222881995267099,0.0284647036211928,pLoF,21034517978,21,34517978,
CHCHD5,ENSG00000125611,0.00237726067093269,0.0990983349498793,0.00168311868458759,0.0461108811603904,pLoF,2112584550,2,112584550,
ATXN2,ENSG00000204842,0.00238728396418608,0.00207629470687587,0.00779085797247137,0.0155891718199385,pLoF,12111447217,12,111447217,
GOLGA8T,ENSG00000261247,0.00240699976832892,0.00826200703771518,0.00191684537934544,0.0568337926804907,pLoF,15030140798,15,30140798,
PKM,ENSG00000067225,0.00244921570367862,0.0143204639329322,0.00142942796624967,0.0683834486538254,pLoF,15072197636,15,72197636,
KIRREL2,ENSG00000126259,0.00246842626303168,0.00169297084846387,0.0275191101817975,0.0224902203869443,pLoF,19035857046,19,35857046,
SMAGP,ENSG00000170545,0.00248264293156908,0.121215528305252,0.00153077831073145,0.0510784057556252,pLoF,12051240297,12,51240297,
ZNF66,ENSG00000160229,0.00254348887273259,0.00180872840838719,0.00469438293455915,0.147030267941119,pLoF,19020776327,19,20776327,
ANK1,ENSG00000029534,0.00255702508720457,0.26996583687067,0.00126286983044033,0.029970457983637,pLoF,8041648226,8,41648226,
TBC1D15,ENSG00000121749,0.00256412466665557,0.017882503162433,0.00230712012146028,0.0240562488923326,pLoF,12071839656,12,71839656,
GPN1,ENSG00000198522,0.00256965439428214,0.0132502968775408,0.00191793795035944,0.0618828831562214,pLoF,2027626921,2,27626921,
KBTBD4,ENSG00000123444,0.00258920053390099,0.00301146917481221,0.00453918134549591,0.0604323302156227,pLoF,11047569636,11,47569636,
CELSR1,ENSG00000075275,0.00265277559376975,0.00249741728641251,0.00877857231283308,-0.00794831979246676,pLoF,22046355894,22,46355894,
MRPS23,ENSG00000181610,0.00267129523561838,0.00407251634710826,0.00262898114736221,0.128331832066526,pLoF,17057839664,17,57839664,
ZFP69,ENSG00000187815,0.00272982530169952,0.0124349570811421,0.00245370639017095,0.0257649226482121,pLoF,1040479249,1,40479249,
PI3,ENSG00000124102,0.002827299126823,0.00206176759448562,0.00540358194552115,0.143536629584475,pLoF,20045174865,20,45174865,
USP47,ENSG00000170242,0.00283051092943587,0.0266984279902887,0.00165630612650647,0.083526032546153,pLoF,11011842073,11,11842073,
ANAPC15,ENSG00000110200,0.00283066106271246,0.00167934064014152,0.0087881894427364,0.118336133913648,pLoF,11072103078,11,72103078,
ZMYM1,ENSG00000197056,0.00297508899174914,0.0566526049451608,0.00150943317692487,0.0557707027088265,pLoF,1035030468,1,35030468,
PIP4P1,ENSG00000165782,0.00304527743016303,0.00234593374072745,0.0176991185836746,0.0952335940314887,pLoF,14020454544,14,20454544,
MTHFD1,ENSG00000100714,0.00305628004631597,0.00831651520369214,0.00309061981384762,0.0902172775705906,pLoF,14064388191,14,64388191,
NTSR1,ENSG00000101188,0.00306383043409286,0.0154045936189747,0.00181467439517879,0.0609311050750162,pLoF,20062709130,20,62709130,
DCT,ENSG00000080166,0.00307832621301452,0.13677634383392,0.00195768007022734,0.0186174080677525,pLoF,13094439847,13,94439847,
HTR3B,ENSG00000149305,0.00311714718118183,0.00365409015764029,0.00530026973720976,0.0678806439061165,pLoF,11113904884,11,113904884,
ANKRD55,ENSG00000164512,0.00312225356810025,0.00688751036631607,0.00316409050118305,0.0581263590284403,pLoF,5056100081,5,56100081,
EGLN2,ENSG00000269858,0.00327222828226492,0.0399270470231134,0.00173075208086271,0.103122673516105,pLoF,19040800431,19,40800431,
CIDEA,ENSG00000176194,0.00327354427312287,0.00232774869235375,0.054306148519898,0.0955280884532026,pLoF,18012254311,18,12254311,
PLPP2,ENSG00000141934,0.00327594178542023,0.00738191708818126,0.00286492720407816,0.0421842242512349,pLoF,19000281278,19,281278,
TTC7B,ENSG00000165914,0.00330788878197263,0.133979319404855,0.00208379483698773,0.0640700041761915,pLoF,14090541286,14,90541286,
NFRKB,ENSG00000170322,0.00343548548663908,0.00980294325090203,0.00299585009275294,0.0350852677098361,pLoF,11129864601,11,129864601,
DIS3L2,ENSG00000144535,0.00344491316210771,0.00846478456853705,0.0035509173812045,0.0899129328704274,pLoF,2232014838,2,232014838,
RGS9BP,ENSG00000186326,0.00357501748982614,0.0124049368958425,0.0025362159485206,0.0181648257516722,pLoF,19032673205,19,32673205,
IL25,ENSG00000166090,0.00362182234874742,0.00269612800457175,0.00821964839011657,0.110671945823002,pLoF,14023372900,14,23372900,
ZNF671,ENSG00000083814,0.0036542639417857,0.0150150342655053,0.00242268049051719,0.0612414697780357,pLoF,19057720359,19,57720359,
ADD3,ENSG00000148700,0.00368416724513809,0.00675613917073292,0.00418225125011273,0.0936926866076735,pLoF,10110100577,10,110100577,
PHLDA2,ENSG00000181649,0.00368896127785023,0.00356031775464738,0.00392193624910342,0.132883005361104,pLoF,11002924933,11,2924933,
ADAT2,ENSG00000189007,0.00371283748535423,0.00748278241777822,0.00369735999598131,0.0706359132034346,pLoF,6143428376,6,143428376,
CD28,ENSG00000178562,0.00384326630781384,0.0390071263693265,0.00298574299357368,0.0781410709969445,pLoF,2203706467,2,203706467,
RCC2,ENSG00000179051,0.00389763594412362,0.0268127254453334,0.0023396833026319,0.0850048091694111,pLoF,1017409063,1,17409063,
AZU1,ENSG00000172232,0.00397090563984837,0.00837950212261096,0.00372291251888135,0.0304941535685061,pLoF,19000827733,19,827733,
SETD3,ENSG00000183576,0.00398687587516466,0.00767076020144919,0.00280591507422889,0.15874355438364,pLoF,14099398614,14,99398614,
NMNAT1,ENSG00000173614,0.00399577982308763,0.00986013300420852,0.00268713073181559,0.0672574229226505,pLoF,1009942593,1,9942593,
BCAS2,ENSG00000116752,0.00401839887860467,0.0209127673375684,0.00266824358778051,0.0739922871512646,pLoF,1114568014,1,114568014,
GCM1,ENSG00000137270,0.00405950644031049,,,,pLoF,6053128150,6,53128150,
AGA,ENSG00000038002,0.00413854103298383,0.0634394943628738,0.00231148928308444,0.0469347912227382,pLoF,4177431658,4,177431658,
PAIP2,ENSG00000120727,0.00415187036529374,0.00791638168396502,0.00377956772164822,0.158763168902159,pLoF,5139363694,5,139363694,
TM7SF3,ENSG00000064115,0.00415578152852136,0.00811982377867337,0.00382538662661247,0.022680648240539,pLoF,12026973855,12,26973855,
DTL,ENSG00000143476,0.00418684148739445,0.00595520836819907,0.00554294016487655,0.0617912643352541,pLoF,1212035316,1,212035316,
DEDD,ENSG00000158796,0.00422513607720298,0.00675272225883383,0.00303871304372183,0.162510791264077,pLoF,1161117890,1,161117890,
B4GALNT4,ENSG00000182272,0.00425315747217703,0.0515912410489379,0.00237468097330251,0.0434921988858551,pLoF,11000369738,11,369738,
CLEC19A,ENSG00000261210,0.00431928408282312,0.0302665945648311,0.00352373161223318,0.0586576026954867,pLoF,16019285785,16,19285785,
RNF43,ENSG00000108375,0.00432897058844506,0.0788748057605809,0.00213520376431009,0.0495995320855958,pLoF,17058351367,17,58351367,
NAE1,ENSG00000159593,0.00435179609700831,0.0281556660045046,0.00273558033912558,0.0685547797925752,pLoF,16066802990,16,66802990,
AC008687.4,ENSG00000268655,0.00436042078899057,0.00362706920397515,0.00979142100253982,0.0704800762935406,pLoF,19049014378,19,49014378,
GDPD4,ENSG00000178795,0.00436665067339537,0.0536967361567895,0.00226640590035165,0.0342925034446259,pLoF,11077211774,11,77211774,
DGAT1,ENSG00000185000,0.00438893701643595,0.0074856168361066,0.00491026849085374,0.0492914777380454,pLoF,8144309588,8,144309588,
ELK4,ENSG00000158711,0.00441029241344026,0.199921607140992,0.00267738385030458,0.0511740163691847,pLoF,1205616486,1,205616486,
DOHH,ENSG00000129932,0.00446278038739611,0.0611878129050973,0.00326510650886647,0.06772236403497,pLoF,19003491401,19,3491401,
RIMBP2,ENSG00000060709,0.00446592615890795,0.115537963605254,0.00239348800449468,0.0518062647840177,pLoF,12130399080,12,130399080,
DDX19A,ENSG00000168872,0.00451365084924282,0.00402796534847905,0.00440496933350576,0.179322942823759,pLoF,16070346906,16,70346906,
MRPS30,ENSG00000112996,0.00454057198917401,0.0204708256567727,0.00346533038520058,0.0346739724885104,pLoF,5044808800,5,44808800,
GPR160,ENSG00000173890,0.00456437660731734,0.0099140678531221,0.00371466444727631,0.0746824968000606,pLoF,3170062631,3,170062631,
AC012184.2,ENSG00000260537,0.00474460463725246,0.00451727578641214,0.00450270268916952,0.175534406005473,pLoF,16070294776,16,70294776,
HLA-B,ENSG00000234745,0.00479333529351744,0.151358686244118,0.00294487781727837,0.0592246886075948,pLoF,6031354493,6,31354493,
ZNF280C,ENSG00000056277,0.00480143427597823,0.00424860009816497,0.00699389124512684,0.118031062204205,pLoF,23130204915,X,130204915,
DDX43,ENSG00000080007,0.00483343361116217,0.00279805006447276,0.0174541701194535,0.0571626750737005,pLoF,6073394774,6,73394774,
FBXO21,ENSG00000135108,0.00484011531921014,0.0184625626338898,0.00298665170078771,0.129760758567275,pLoF,12117146017,12,117146017,
OR13C8,ENSG00000186943,0.00498558458646192,0.00684754916837083,0.00462368009608416,0.160372229910552,pLoF,9104569101,9,104569101,
PKHD1,ENSG00000170927,0.00498797033511467,0.0037161091105824,0.0174515182607591,0.0353517055875002,pLoF,6051619018,6,51619018,
TEX38,ENSG00000186118,0.00499650796777151,0.0237276866395717,0.00360297107276131,0.0500180502331828,pLoF,1046667973,1,46667973,
PTMS,ENSG00000159335,0.00501568395467478,0.00927211875444833,0.00444061887869041,0.141700095426788,pLoF,12006766632,12,6766632,
QSOX1,ENSG00000116260,0.00506333979132301,0.0179741350193441,0.00411343045552437,0.0518468341564814,pLoF,1180154756,1,180154756,
SLC7A4,ENSG00000099960,0.00507697788521966,0.0364165615945196,0.00295224058884036,0.0446376700160367,pLoF,22021025753,22,21025753,
PPP4R1,ENSG00000154845,0.00515626381343115,0.00521786082611075,0.00670570259749592,0.0781557934251561,pLoF,18009547688,18,9547688,
CFAP126,ENSG00000188931,0.00518767507741114,0.018690889102158,0.00464257749009411,0.0423571750333928,pLoF,1161362233,1,161362233,
FRMPD4,ENSG00000169933,0.00520278334671598,0.00370223887343224,0.00594355875921582,0.177367320995573,pLoF,23012138937,X,12138937,
DNAL1,ENSG00000119661,0.00529381434469012,0.0173850239458062,0.00351833399084889,0.0961807016233826,pLoF,14073644894,14,73644894,
MUSTN1,ENSG00000272573,0.00529677947499607,0.00386673139633475,0.012304306754879,0.0887838639041058,pLoF,3052829033,3,52829033,
RARG,ENSG00000172819,0.00529729866502304,0.00598355279360963,0.00625504463525506,0.12064627449977,pLoF,12053211591,12,53211591,
NPC2,ENSG00000119655,0.00531152749509378,0.0127493069714217,0.00482500019366539,0.0575385739047889,pLoF,14074476464,14,74476464,
MVB12B,ENSG00000196814,0.00531364067844498,0.0525595336970339,0.00389878677401323,0.0711283515572333,pLoF,9126327175,9,126327175,
MYBPC3,ENSG00000134571,0.00534854903403925,0.0148187137026956,0.00533117930329374,0.0542870789652188,pLoF,11047326470,11,47326470,
FZD8,ENSG00000177283,0.00541627500508446,0.0193399743302021,0.00391455126593043,0.0509651740195573,pLoF,10035639323,10,35639323,
LCT,ENSG00000115850,0.00543075690846262,0.162451197291852,0.0025320400112453,0.0235759295836022,pLoF,2135782853,2,135782853,
P3H4,ENSG00000141696,0.0055638344746366,0.00337567853009646,0.0447778150184082,0.0548579678493018,pLoF,17041802877,17,41802877,
POMT1,ENSG00000130714,0.00556868269963506,0.0285144388768211,0.00355342893204258,0.0262909882291089,pLoF,9131504096,9,131504096,
IFRD2,ENSG00000214706,0.00569016388830357,0.16102439548267,0.00365153331626933,0.0293366636490695,pLoF,3050286332,3,50286332,
CD55,ENSG00000196352,0.00575421239187413,0.0105878504252598,0.00450944701065636,0.0656774903843476,pLoF,1207321713,1,207321713,
KIF3A,ENSG00000131437,0.00582016931168616,0.0195751331304019,0.00357083978278716,0.127549784237366,pLoF,5132696634,5,132696634,
KIFAP3,ENSG00000075945,0.00585379733833435,0.0127346963774907,0.00468946823502003,0.0833587305092925,pLoF,1169921630,1,169921630,
C9orf131,ENSG00000174038,0.0060011493007428,0.00356402713246884,0.0097683933750613,0.184319601720365,pLoF,9035042113,9,35042113,
DDX39A,ENSG00000123136,0.0060697732669649,0.00729339073130186,0.00579970779098327,0.0940573873415439,pLoF,19014404305,19,14404305,
EEF2K,ENSG00000103319,0.00607112761258899,0.00495151697262497,0.0121437035710585,0.0288792359321686,pLoF,16022225594,16,22225594,
ADRB3,ENSG00000188778,0.0060900157811592,0.183364494747586,0.00307989060238278,0.0413777324381765,pLoF,8037964165,8,37964165,
AFG1L,ENSG00000135537,0.00614151255193329,0.0283203773138168,0.00415796986617123,0.0382781485778562,pLoF,6108294986,6,108294986,
SLC16A7,ENSG00000118596,0.00615179551827649,0.00442982178881535,0.0182678166404993,0.0685280276683983,pLoF,12059704769,12,59704769,
TAF9,ENSG00000273841,0.00621908734186516,0.00448100479519531,0.0112046067624229,0.086898400179331,pLoF,5069364878,5,69364878,
MFSD9,ENSG00000135953,0.00628985757476264,0.00536175123631311,0.0169319616461082,-0.0222078125845498,pLoF,2102718314,2,102718314,
PCDHAC2,ENSG00000243232,0.00632274287230405,0.0392966753451323,0.00358217181532194,0.0765754490412925,pLoF,5140966657,5,140966657,
FAM20B,ENSG00000116199,0.00635436285131219,0.0225536880795176,0.00428382995169385,0.0892532873956909,pLoF,1179043764,1,179043764,
STOX1,ENSG00000165730,0.00636098547214525,0.130477015142691,0.00366691833553157,0.0195325683108222,pLoF,10068827538,10,68827538,
SPATC1L,ENSG00000160284,0.00638869541407616,0.00615669898836124,0.00923541924637472,0.0592196983131381,pLoF,21046161285,21,46161285,
TMEM259,ENSG00000182087,0.00641582784937778,0.203195971532781,0.00388226637978029,0.0502974017199133,pLoF,19001004655,19,1004655,
ADGRE3,ENSG00000131355,0.00644247708699874,0.107724687061147,0.00349881315953948,0.0184376479021673,pLoF,19014619406,19,14619406,
ZNF277,ENSG00000198839,0.00650839006284465,0.0298617277179432,0.00411229446882677,0.0513211228459755,pLoF,7112206006,7,112206006,
GTF2F1,ENSG00000125651,0.00656735003697961,0.00586745577420533,0.0543744602699199,0.0138932208273065,pLoF,19006374572,19,6374572,
RAB4A,ENSG00000168118,0.00672279897891204,0.0274043972009775,0.00387722953336378,0.0871242497715329,pLoF,1229271222,1,229271222,
WRN,ENSG00000165392,0.00673862540915282,0.00451678879511463,0.243454623512796,0.0211347353849056,pLoF,8031031653,8,31031653,
NBPF6,ENSG00000186086,0.00673936707416023,0.0131367603331993,0.00626485525588505,0.037438534700118,pLoF,1108467321,1,108467321,
TENT5A,ENSG00000112773,0.00674640039218299,0.0137815845384345,0.00623257832396229,0.035541780746671,pLoF,6081745624,6,81745624,
DEPDC4,ENSG00000166153,0.00674812350787835,0.0405710528273371,0.00350728272516176,0.0400873965066022,pLoF,12100252257,12,100252257,
LONP1,ENSG00000196365,0.00675811446774233,0.0296886719736869,0.00429054107107629,0.0832798042038607,pLoF,19005686835,19,5686835,
CA5A,ENSG00000174990,0.00676009433668279,0.0116036676165834,0.00549218761992643,0.0874807340151806,pLoF,16087887994,16,87887994,
MDM1,ENSG00000111554,0.00681017976805076,0.0101351047946605,0.00712869701199659,0.0357936094404983,pLoF,12068295221,12,68295221,
PAK1IP1,ENSG00000111845,0.00682659443330336,0.00506351430540675,0.0151015249462683,0.0853347299185918,pLoF,6010694955,6,10694955,
PDXP,ENSG00000241360,0.00683731182984304,0.0685151719178985,0.00382053609505473,0.0640565256152227,pLoF,22037653743,22,37653743,
