Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
CBLB,ENSG00000114423,0.00182208951358653,0.00431768866910365,0.00168263321841011,0.126721792547483,pLoF,3105658883,3,105658883,
CBY2,ENSG00000174015,0.00182912203767938,0.0148572429454227,0.00120954558594732,0.0804012622510422,pLoF,13045702329,13,45702329,
SLC25A40,ENSG00000075303,0.00183892095534011,0.0010110662213858,0.00701223551327157,0.0921056748305421,pLoF,7087829844,7,87829844,
NT5DC2,ENSG00000168268,0.0018572108960605,0.0821521092800502,0.000945020515067618,0.0607471544581792,pLoF,3052519387,3,52519387,
SLC23A2,ENSG00000089057,0.00187491275019225,0.00259243226285177,0.00187805313295564,0.136108236044549,pLoF,20004856944,20,4856944,
SDF2,ENSG00000132581,0.00192667018299431,0.00300380463837668,0.00234338307928383,0.108226520311569,pLoF,17028643347,17,28643347,
CTSH,ENSG00000103811,0.00193278946221964,0.0336988281897657,0.00141140356911984,0.0497218344220229,pLoF,15078922056,15,78922056,
SERPINA3,ENSG00000196136,0.00200901318143465,0.00192249786447751,0.00336334791766169,0.0244495636515828,pLoF,14094612340,14,94612340,
ARID3B,ENSG00000179361,0.00206654573070653,0.00300620371358717,0.00227120727051111,0.13568430968079,pLoF,15074543818,15,74543818,
SMPDL3A,ENSG00000172594,0.00208041194584063,0.0294728816545367,0.00143192187430352,0.0515193508244936,pLoF,6122789303,6,122789303,
GRIN2C,ENSG00000161509,0.00208323252443277,0.033480261438821,0.00104661788559346,0.0555048552676462,pLoF,17074837027,17,74837027,
COG6,ENSG00000133103,0.00209300371066556,0.216742406433501,0.00101353810186455,0.0375578670023548,pLoF,13039655629,13,39655629,
GSS,ENSG00000100983,0.00223177199877922,0.00199068482623355,0.00609277413340981,0.0758100412684437,pLoF,20034925609,20,34925609,
ZNF66,ENSG00000160229,0.00227793870551229,0.00341637509515658,0.00196176407809001,0.186010943170772,pLoF,19020776327,19,20776327,
GALNT4,ENSG00000257594,0.00228038842297884,0.0420624686592737,0.00120989567621754,0.0606697545241735,pLoF,12089522693,12,89522693,
C18orf32,ENSG00000177576,0.00233304492439146,0.00275650357172208,0.00223994544987938,0.109873352564124,pLoF,18049482319,18,49482319,
SHISA5,ENSG00000164054,0.00238077313989427,0.00471070193967882,0.00175075811553271,0.126129278374804,pLoF,3048463616,3,48463616,
GTF3C5,ENSG00000148308,0.00240076914170251,0.00204947874519645,0.00674396337670924,0.0746383374616258,pLoF,9133031004,9,133031004,
PPP1R3F,ENSG00000049769,0.00240244466332618,0.0446849228903744,0.00110717838133756,0.046630632958998,pLoF,23049264794,X,49264794,
POC1B-GALNT4,ENSG00000259075,0.00243838601452173,0.0465909923617676,0.00127253432862362,0.05885282477081,pLoF,12089522693,12,89522693,
NCLN,ENSG00000125912,0.00246672804031933,0.00712594965666513,0.00162044356300184,0.161317523529799,pLoF,19003185948,19,3185948,
PLEKHG2,ENSG00000090924,0.00246959786230827,0.0139666710052382,0.00196464915553651,0.0689125155891923,pLoF,19039407670,19,39407670,
APBB2,ENSG00000163697,0.00248035886644027,0.124140582010007,0.00132684176323661,0.0414889430757679,pLoF,4040806975,4,40806975,
PRIM2,ENSG00000146143,0.00249588298079817,0.00154405633130639,0.016924679993374,0.0874564851104831,pLoF,6057318351,6,57318351,
IRS4,ENSG00000133124,0.00250581483929091,0.0112416138460347,0.00203462388704667,0.0910484762016666,pLoF,23108732484,X,108732484,
ID3,ENSG00000117318,0.00258897582365725,0.00134181250709942,0.0108205959081631,0.153080045757001,pLoF,1023558898,1,23558898,
BDNF,ENSG00000176697,0.0026059537703379,0.00215179329291748,0.0210160195400451,0.052527678098467,pLoF,11027656460,11,27656460,
SLC30A10,ENSG00000196660,0.00261280360082461,0.0165825572153513,0.00214122624388691,0.1331638182596,pLoF,1219915342,1,219915342,
KRAS,ENSG00000133703,0.0026895451734732,0.00242027971824466,0.00562281060424819,0.0740809662908017,pLoF,12025203892,12,25203892,
CTR9,ENSG00000198730,0.00271289625073579,0.00425075585708745,0.00264139215118153,0.128302748243879,pLoF,11010751332,11,10751332,
PIK3CG,ENSG00000105851,0.00271710808154912,0.00187877483151722,0.0126528218528295,0.0852970085667216,pLoF,7106867475,7,106867475,
GLOD4,ENSG00000167699,0.00273751687776747,0.00315780862204895,0.00415561599132908,0.107420806389933,pLoF,17000760154,17,760154,
TMEM14A,ENSG00000096092,0.00278111280496518,0.0020133249050398,0.00384549927720557,0.203436490199794,pLoF,6052677030,6,52677030,
PCDHGA5,ENSG00000253485,0.00285788680815158,0.00148284974518975,0.0512369388416093,0.0542347545961121,pLoF,5141360020,5,141360020,
GCAT,ENSG00000100116,0.00295894773655414,0.0049094043020228,0.00327942069441489,0.0748890097931749,pLoF,22037805496,22,37805496,
DHX30,ENSG00000132153,0.00297438368245384,0.0058213134301176,0.0026944556922639,0.164126783019872,pLoF,3047810607,3,47810607,
SPATS2L,ENSG00000196141,0.00300775382015483,0.0230406573058271,0.00168006310267854,0.121449944963902,pLoF,2200305969,2,200305969,
ZNF440,ENSG00000171295,0.00301505006663261,0.00242153978843551,0.00893221159731139,-0.0220253522770021,pLoF,19011814340,19,11814340,
ZSWIM9,ENSG00000185453,0.0030412055466168,0.00729376880437194,0.00197746867440596,0.16027614129492,pLoF,19048171151,19,48171151,
TMEM102,ENSG00000181284,0.00309158402002319,0.00432320330515512,0.00287676186826258,0.0193758595442741,pLoF,17007435793,17,7435793,
BNC1,ENSG00000169594,0.00309358427347295,0.00234960966152375,0.00335864136633135,0.197381307380256,pLoF,15083257348,15,83257348,
DNAJC25-GNG10,ENSG00000244115,0.00310635616770383,0.00367169608519147,0.00278535659204726,0.182893130338702,pLoF,9111631253,9,111631253,
TTC5,ENSG00000136319,0.00316766603143537,0.00891107988790474,0.00307933566991991,0.0907054943518475,pLoF,14020289517,14,20289517,
TMCC3,ENSG00000057704,0.0031848779485748,0.00697545389383225,0.00241077077043272,0.109962592034642,pLoF,12094571352,12,94571352,
NKX2-4,ENSG00000125816,0.00319500774687476,0.0107741735010566,0.00275719767615978,0.14754214176417,pLoF,20021395827,20,21395827,
MMADHC,ENSG00000168288,0.00321263020732843,0.00306146561991094,0.00540740161490316,0.107911999840414,pLoF,2149569911,2,149569911,
NPTX1,ENSG00000171246,0.00334071112169654,0.00294981061481459,0.00339278919259356,0.184323036670058,pLoF,17080470777,17,80470777,
ATP8A1,ENSG00000124406,0.0033414632563461,0.0190205303160902,0.00252644495133336,0.0640649089313934,pLoF,4042412855,4,42412855,
PEX6,ENSG00000124587,0.00338912922948709,0.00365866370568746,0.00585270652754222,0.0443699820501826,pLoF,6042960673,6,42960673,
PEX2,ENSG00000164751,0.00339941838725588,0.00609838604575574,0.00374895827537636,0.0969522612216685,pLoF,8076983045,8,76983045,
NIBAN3,ENSG00000167483,0.00343302396410128,0.0210198037634616,0.00239172984693381,0.0630299000084288,pLoF,19017520833,19,17520833,
CHD6,ENSG00000124177,0.003461521775737,0.0373754186050469,0.00180052742419767,0.106932692907681,pLoF,20041403190,20,41403190,
WWOX,ENSG00000186153,0.00347556803769067,0.00382970841241015,0.00465243231728896,0.0884439163459618,pLoF,16078099656,16,78099656,
LARP4,ENSG00000161813,0.00354701204629981,0.0134270055498296,0.00221916118978727,0.139733481151523,pLoF,12050396207,12,50396207,
EPN3,ENSG00000049283,0.00356020880750174,0.00377728299636482,0.00528959393933404,0.0423289526252713,pLoF,17050528093,17,50528093,
LIMS2,ENSG00000072163,0.00367055809973182,0.00521255977205093,0.00480432906710504,0.0727455016194411,pLoF,2127633430,2,127633430,
POLR1E,ENSG00000137054,0.00370473877565025,0.00701101997101827,0.00400288523434966,0.0936694678805663,pLoF,9037485936,9,37485936,
FAM189A2,ENSG00000135063,0.00373011070437812,0.332698683286984,0.00219709835820636,0.0273864822098685,pLoF,9069324412,9,69324412,
KAT2B,ENSG00000114166,0.00377127063917404,0.027441616327778,0.00222503947612496,0.0838329400491432,pLoF,3020040358,3,20040358,
MRPL42,ENSG00000198015,0.00377270634144433,0.00634833743794871,0.00276591905513235,0.165246333577277,pLoF,12093469238,12,93469238,
MPP3,ENSG00000161647,0.0037753044298513,0.0465399364762111,0.0019671197105382,0.0733890641381101,pLoF,17043801633,17,43801633,
DKK3,ENSG00000050165,0.003781620067701,0.0145473517640573,0.00274116661766466,0.101286546075445,pLoF,11011964392,11,11964392,
ADGRF1,ENSG00000153292,0.00379104029032795,0.0168560886975019,0.00247307970632948,0.0453919843306613,pLoF,6047000182,6,47000182,
L3MBTL2,ENSG00000100395,0.00380714705920604,0.0143049259688167,0.00278424359900376,0.0994809742584201,pLoF,22041205268,22,41205268,
GFI1,ENSG00000162676,0.00381212553189192,0.00586449799327959,0.00296778485145666,0.167574458277337,pLoF,1092475964,1,92475964,
TTLL7,ENSG00000137941,0.00384655437164638,0.0208498276908765,0.00249958088071822,0.0909916699375519,pLoF,1083869866,1,83869866,
TMEM255A,ENSG00000125355,0.00385526657430957,0.00607153013151485,0.00340933878592709,0.110486263591981,pLoF,23120253658,X,120253658,
USP47,ENSG00000170242,0.00387001356308125,0.0320524766037192,0.00208041175280571,0.109713643527906,pLoF,11011842073,11,11842073,
PIH1D1,ENSG00000104872,0.00390419141548881,0.00652011423454923,0.00298981269868748,0.117901054738069,pLoF,19049441298,19,49441298,
PAPSS1,ENSG00000138801,0.00394143455677776,0.00307059632102336,0.0164781652020516,0.0713708982633562,pLoF,4107614166,4,107614166,
TNS1,ENSG00000079308,0.00395633327046496,0.0256567259649381,0.00216340783703883,0.119123599182963,pLoF,2217804346,2,217804346,
ZNF789,ENSG00000198556,0.00396128981746513,0.00240555860767344,0.00516489736956571,0.197554969694302,pLoF,7099476350,7,99476350,
C17orf67,ENSG00000214226,0.00399268584519485,0.0246548660094424,0.00299416267249564,0.120127322334115,pLoF,17056795009,17,56795009,
FER1L5,ENSG00000249715,0.00404306413766453,0.0774153849148276,0.00201125017616011,0.0324610950526142,pLoF,2096642748,2,96642748,
ANO3,ENSG00000134343,0.00407931947915063,0.0211854409820689,0.00283859355561766,0.0731378658642434,pLoF,11026332037,11,26332037,
ATP6V1D,ENSG00000100554,0.00408613682156811,0.128137884637433,0.00207536342305503,0.0649468336078348,pLoF,14067332877,14,67332877,
XRCC5,ENSG00000079246,0.00410757995850941,0.0550507779171816,0.0023770372282903,0.0589840012546956,pLoF,2216109000,2,216109000,
LLGL2,ENSG00000073350,0.00411831692081877,0.00235954567063956,0.023409461565246,0.0613239080546234,pLoF,17075521356,17,75521356,
INO80E,ENSG00000169592,0.00412231701548349,0.00833915308769673,0.00381863055324261,0.0565167308473287,pLoF,16029991244,16,29991244,
ACSL3,ENSG00000123983,0.00417743979934104,0.0490700818093244,0.0021234540892372,0.0975852178679787,pLoF,2222908706,2,222908706,
S100P,ENSG00000163993,0.00421349922445313,0.00626316638448643,0.00330236310525933,0.165270023025929,pLoF,4006693842,4,6693842,
COPS9,ENSG00000172428,0.0042918956505007,0.00903920559674465,0.00307563330774507,0.0900932413169191,pLoF,2240126451,2,240126451,
PRMT7,ENSG00000132600,0.00430840133993238,0.00717069631164025,0.00470039375772702,0.0564982569271553,pLoF,16068310238,16,68310238,
AK1,ENSG00000106992,0.00430863185855301,0.0054528793590668,0.0034779641266236,0.169425126366076,pLoF,9127868003,9,127868003,
NOL6,ENSG00000165271,0.00438552160047989,0.0554816233889276,0.00223460408810139,0.0939917901771344,pLoF,9033462568,9,33462568,
RASAL3,ENSG00000105122,0.00439932118349096,0.0115486463376809,0.00388075273944288,0.0205212188853413,pLoF,19015448010,19,15448010,
TBXA2R,ENSG00000006638,0.00441449232481816,0.0263739830760281,0.00250602046145565,0.0864683497819051,pLoF,19003589780,19,3589780,
FAM174A,ENSG00000174132,0.004420717067396,0.0275958449926402,0.00336870547499468,0.0855093475678222,pLoF,5100535436,5,100535436,
NUP50,ENSG00000093000,0.00442948015209155,0.0732040625384732,0.00281541199252855,0.0844290522656842,pLoF,22045168134,22,45168134,
SMARCB1,ENSG00000099956,0.00443092703557679,0.00660926062815836,0.00407169412441566,0.301075801788335,pLoF,22023782103,22,23782103,
BLVRB,ENSG00000090013,0.00449015346133652,0.00602433630056809,0.00432405593167329,0.0964407059195359,pLoF,19040447786,19,40447786,
HDAC6,ENSG00000094631,0.00453910189277384,0.00436756010980655,0.0045449239122588,0.169648530079897,pLoF,23048801778,X,48801778,
NOP56,ENSG00000101361,0.00455299402924758,0.0159398171759922,0.00338616561017036,0.0785940037134299,pLoF,20002652558,20,2652558,
SHISAL1,ENSG00000138944,0.00460328958076439,0.0179765798727615,0.00363293103993712,0.130670431031898,pLoF,22044285341,22,44285341,
COL13A1,ENSG00000197467,0.00460783620936001,0.00556434707732123,0.00842680368583437,0.0733321303233508,pLoF,10069802305,10,69802305,
NELFB,ENSG00000188986,0.00462796786759967,0.0435571130926609,0.00249532101531835,0.101791999876658,pLoF,9137251260,9,137251260,
SPICE1,ENSG00000163611,0.0046501122941478,0.0186146981008012,0.00313493946004062,0.0463870850802068,pLoF,3113441308,3,113441308,
TNFAIP8L3,ENSG00000183578,0.00466140097162993,0.00342527389922909,0.00821920584111191,0.0643297670687058,pLoF,15051057821,15,51057821,
DDX59,ENSG00000118197,0.00470595972473431,0.0936718750599772,0.00246435061080519,0.0467478212622601,pLoF,1200641097,1,200641097,
IFIH1,ENSG00000115267,0.00474024757088087,0.00468151846691744,0.00407127572613064,0.0133901477310771,pLoF,2162267178,2,162267178,
TOR1A,ENSG00000136827,0.00476141776355765,0.127507910155908,0.00305898796866955,0.0664390345279988,pLoF,9129808798,9,129808798,
STRIP1,ENSG00000143093,0.0047771162851713,0.0550612030771152,0.00253499427352488,0.0694069772545991,pLoF,1110034515,1,110034515,
WDR62,ENSG00000075702,0.00483938038727338,0.0966296182215962,0.00240490269208649,0.0400759288438676,pLoF,19036054037,19,36054037,
MPDU1,ENSG00000129255,0.00488080540334257,0.00563947879603233,0.00602182249950767,0.0975930355265554,pLoF,17007579583,17,7579583,
DIS3L2,ENSG00000144535,0.00489463449175365,0.0510823820597107,0.00254226020034387,0.0966107102989349,pLoF,2232014838,2,232014838,
RBP2,ENSG00000114113,0.00490976662198583,0.0321496678932206,0.00368031099436372,0.111478648702203,pLoF,3139453031,3,139453031,
SEC24A,ENSG00000113615,0.00492252642419555,0.029721858103114,0.00314638678884926,0.0680482759485464,pLoF,5134649032,5,134649032,
NACAD,ENSG00000136274,0.00493258061919766,0.0479745592216434,0.00261956086357806,0.069965915276848,pLoF,7045075676,7,45075676,
INPP5D,ENSG00000168918,0.00493573681369641,0.00362281662673503,0.0185723085718916,0.0892474612079533,pLoF,2233060370,2,233060370,
HORMAD2,ENSG00000176635,0.00493584304024819,0.00405017259422835,0.0205744563417363,0.0424986867327471,pLoF,22030093915,22,30093915,
LRSAM1,ENSG00000148356,0.00501792714985294,0.0105230524278006,0.00367404257571557,0.0746113222721363,pLoF,9127447620,9,127447620,
POLR2F,ENSG00000100142,0.00502453880007903,0.00479167953322301,0.00645121910761604,0.124613571007559,pLoF,22037951404,22,37951404,
CNTRL,ENSG00000119397,0.00504915526882499,0.0526804634301152,0.0029368703065713,0.0257873324075323,pLoF,9121088311,9,121088311,
CSN1S1,ENSG00000126545,0.00512990054659457,0.0189756384498072,0.00359722030540932,0.0518578149458732,pLoF,4069932476,4,69932476,
PUS10,ENSG00000162927,0.0051856741247277,0.100205312173525,0.00353964208782065,0.0555455602907214,pLoF,2060938360,2,60938360,
ADD2,ENSG00000075340,0.00519092558816747,0.010070301444866,0.00358414033817112,0.149555764517684,pLoF,2070663334,2,70663334,
DR1,ENSG00000117505,0.00522857123463849,0.011634506207606,0.00456779208283153,0.263964692151719,pLoF,1093346607,1,93346607,
VPS39,ENSG00000166887,0.00528770077398732,0.0341566478664338,0.00329886959572467,0.0637760349701145,pLoF,15042156378,15,42156378,
HIP1R,ENSG00000130787,0.00531494807728028,0.156621051859701,0.00311086911345937,0.0262378267301961,pLoF,12122834889,12,122834889,
SATB2,ENSG00000119042,0.00533108543597305,0.00771264278482886,0.00488926883698482,0.290252590695747,pLoF,2199272138,2,199272138,
