Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
RSBN1L,ENSG00000187257,0.000498020219184547,0.000855772117589471,0.000455231559302827,0.23189256475126,pLoF,7077696376,7,77696376,
PAPOLG,ENSG00000115421,0.000527869528009317,0.00316665014146622,0.000473615581795039,0.187814979213224,pLoF,2060756374,2,60756374,
DUSP2,ENSG00000158050,0.000531080639477599,0.000358625315308614,0.000660443350598783,0.262194447821024,pLoF,2096138309,2,96138309,
CD38,ENSG00000004468,0.000563698427584525,0.00990477501579523,0.000288839855026701,0.108832099881125,pLoF,4015778380,4,15778380,
RWDD2A,ENSG00000013392,0.00064247103680215,0.00636574258502387,0.000557965367993796,0.16469151746253,pLoF,6083188570,6,83188570,
MRPL39,ENSG00000154719,0.000693224084086785,0.00804810461859684,0.00060201734330223,0.0900201039769981,pLoF,21025585700,21,25585700,
TMEM225B,ENSG00000244219,0.000709066481827558,0.000673825029977704,0.00214618501170483,0.0632417864472501,pLoF,7099604346,7,99604346,
NUP205,ENSG00000155561,0.000727418876356523,0.0105859955963665,0.000577282501889598,0.147901914825739,pLoF,7135557890,7,135557890,
STOML1,ENSG00000067221,0.000734225320552784,0.000647342713125054,0.0010983216124083,0.168785843610957,pLoF,15073983826,15,73983826,
PIDD1,ENSG00000177595,0.000754819612271307,0.00343707908724977,0.000751394972583697,0.104879833259655,pLoF,11000794361,11,794361,
NDUFB10,ENSG00000140990,0.000820225655993378,0.00166502489392206,0.000584065354384711,0.209387640281942,pLoF,16001954542,16,1954542,
KCNAB1,ENSG00000169282,0.000821052024475133,0.000708549645377143,0.00303093250348208,0.131177850789157,pLoF,3156120558,3,156120558,
HHIPL2,ENSG00000143512,0.000829933102826863,0.000568490045593562,0.0180642817544987,0.0784808341808003,pLoF,1222522512,1,222522512,
MRE11,ENSG00000020922,0.000897712269932183,0.00168662147031595,0.00126531170496791,0.117290391752352,pLoF,11094420091,11,94420091,
GOLGB1,ENSG00000173230,0.000904604835859413,0.0371577923029355,0.000445703520197016,0.0787726388177102,pLoF,3121658223,3,121658223,
RANBP3L,ENSG00000164188,0.00093895473873018,0.00393237406536895,0.000706891059600645,0.128579717759666,pLoF,5036249630,5,36249630,
MFSD8,ENSG00000164073,0.000957315705377604,0.00845194911917346,0.000541852462992765,0.157034499975188,pLoF,4127920556,4,127920556,
WDR62,ENSG00000075702,0.000957351627300596,0.00697452052490366,0.000721621445387788,0.115862402110623,pLoF,19036054037,19,36054037,
SLC38A7,ENSG00000103042,0.000959255574766171,0.00125396281075152,0.000851165705268775,0.218952051928778,pLoF,16058667314,16,58667314,
DCAF4,ENSG00000119599,0.000962070588288899,0.0036131924046513,0.000749005592734386,0.130111366258976,pLoF,14072929840,14,72929840,
B9D1,ENSG00000108641,0.00100021656960014,0.00150589179448113,0.000949774192189889,0.21306901434171,pLoF,17019341055,17,19341055,
LRP12,ENSG00000147650,0.00102312430496176,0.00118871277060828,0.000951083401801389,0.220740427916272,pLoF,8104490572,8,104490572,
VTI1B,ENSG00000100568,0.00106953107138363,0.00134930907041997,0.00114958520455777,0.216495704468548,pLoF,14067642113,14,67642113,
PKD1L2,ENSG00000166473,0.00107215052959531,0.00668189908188377,0.000659406818952268,0.164375453807087,pLoF,16081170358,16,81170358,
WDR81,ENSG00000167716,0.00109193578255751,0.00820202192488606,0.000829310235287317,0.111498059394473,pLoF,17001724395,17,1724395,
LRSAM1,ENSG00000148356,0.00109897200094555,0.0204710419960072,0.000560817858330509,0.128833217482737,pLoF,9127447620,9,127447620,
SNAPC4,ENSG00000165684,0.00111678482092115,0.379764201558315,0.000576266307317441,0.0314122226017511,pLoF,9136370581,9,136370581,
KARS1,ENSG00000065427,0.00111872871545615,0.00563035419234659,0.000686597069666006,0.169715775108674,pLoF,16075627888,16,75627888,
PREPL,ENSG00000138078,0.00114387432443119,0.00442355181645526,0.000897697302871481,0.127260336894153,pLoF,2044313798,2,44313798,
LLPH,ENSG00000139233,0.00114945678599665,0.0012674616084527,0.00111816479123594,0.0597958574746671,pLoF,12066123750,12,66123750,
HEXB,ENSG00000049860,0.00116820394830408,0.0209867611275536,0.000582165995800521,0.127232452998933,pLoF,5074685159,5,74685159,
ABTB2,ENSG00000166016,0.00117153502671341,0.0251859081450732,0.000824421469160619,0.218826056527435,pLoF,11034146048,11,34146048,
FAM135B,ENSG00000147724,0.00122244021320672,0.00166795769430328,0.00111348441629944,0.209341518617064,pLoF,8138132552,8,138132552,
PGM2L1,ENSG00000165434,0.00122708742134192,0.00282734646176752,0.000863026548384216,0.191863150856796,pLoF,11074336615,11,74336615,
PPP1R3F,ENSG00000049769,0.0012409895259996,0.0423002315804255,0.000818404876206102,0.0982662687825356,pLoF,23049264794,X,49264794,
CKAP2,ENSG00000136108,0.00128297704397917,0.00320712513604837,0.0012601102155041,0.13391491701641,pLoF,13052450467,13,52450467,
MRC2,ENSG00000011028,0.00130144502509888,0.00532653387742843,0.000807656641925947,0.170194750571385,pLoF,17062627733,17,62627733,
CCDC188,ENSG00000234409,0.001331562800023,0.00156220663023388,0.00192235658368634,0.0973430430258513,pLoF,22020143418,22,20143418,
MTHFD1,ENSG00000100714,0.00133365899601601,0.022194729568443,0.000965014393527475,0.226380967847517,pLoF,14064388191,14,64388191,
PFKFB3,ENSG00000170525,0.00133854666792421,0.0220709259426528,0.000966610942591428,0.226726663868297,pLoF,10006202803,10,6202803,
FAM180A,ENSG00000189320,0.00135629710458729,0.00270058903434367,0.00125364919722215,0.364868701487195,pLoF,7135727280,7,135727280,
TLN1,ENSG00000137076,0.00136563234775555,0.0285972976168929,0.000911828669174275,0.209897610887084,pLoF,9035697658,9,35697658,
C4B,ENSG00000224389,0.00138424808419457,0.0017773029497149,0.00133331196955222,0.0442411964859423,pLoF,6032009810,6,32009810,
CEP97,ENSG00000182504,0.00138688942948506,0.0127143223711117,0.000751471696032846,0.143684055849553,pLoF,3101724591,3,101724591,
WDR17,ENSG00000150627,0.00139187807831243,0.060832592229793,0.000798148395887877,0.0543041282908746,pLoF,4176096469,4,176096469,
KCTD7,ENSG00000243335,0.00139945099085592,0.0232891747429005,0.00092067270771512,0.223521453164231,pLoF,7066628959,7,66628959,
NLRP11,ENSG00000179873,0.00143272226585422,0.00237755698969477,0.00110350610638421,0.104917499877708,pLoF,19055785556,19,55785556,
ARHGEF39,ENSG00000137135,0.00143513386369876,0.0250804419813545,0.00105419017355302,0.0867350218558613,pLoF,9035658290,9,35658290,
MAP9,ENSG00000164114,0.00147784799091877,0.101108178355101,0.000901065893518238,0.0725900113065952,pLoF,4155347711,4,155347711,
ST3GAL5,ENSG00000115525,0.00148977122708405,0.00111551960581591,0.00304276762376632,0.15689141654072,pLoF,2085840002,2,85840002,
FGF23,ENSG00000118972,0.00149640204650359,0.00401698124561156,0.00140640551386662,0.337329093435795,pLoF,12004370269,12,4370269,
BTN1A1,ENSG00000124557,0.00151486426078895,0.018522463566795,0.00110861376913485,0.237377638432723,pLoF,6026501236,6,26501236,
LHFPL6,ENSG00000183722,0.0015163282518782,0.00556438137590898,0.00130972132088625,0.315165103924041,pLoF,13039343883,13,39343883,
TRIM44,ENSG00000166326,0.00151745902141343,0.00459256075381953,0.00140891824256728,0.328145764156114,pLoF,11035662943,11,35662943,
INPP5J,ENSG00000185133,0.00153648892926317,0.149733702062339,0.000914730130089692,0.0607076787167867,pLoF,22031122963,22,31122963,
SPTBN4,ENSG00000160460,0.00153967146362732,0.00634007149460403,0.000957700738859701,0.165760417738043,pLoF,19040465501,19,40465501,
PLXNA3,ENSG00000130827,0.00154061612313783,0.0475232302570825,0.000922749837959369,0.0898628987849077,pLoF,23154460169,X,154460169,
AHI1,ENSG00000135541,0.00154676458235381,0.0438029367470927,0.000756332200183785,0.0616471351897883,pLoF,6135285565,6,135285565,
PRC1,ENSG00000198901,0.00154742961599452,0.00332288092248478,0.00143330180213397,0.133258464939771,pLoF,15090961043,15,90961043,
ARSI,ENSG00000183876,0.00154764332116264,0.0115523080948129,0.00091575324234916,0.146199455086528,pLoF,5150297122,5,150297122,
WDR76,ENSG00000092470,0.00156708189510102,0.0957339051003211,0.00077633983797698,0.0761399733291959,pLoF,15043824410,15,43824410,
PABPN1L,ENSG00000205022,0.00157027429050804,0.0186518967670801,0.000845278607908284,0.13127614929991,pLoF,16088858523,16,88858523,
CFAP65,ENSG00000181378,0.0015788805899094,0.00596834458011863,0.00190700149040113,0.0826175903055244,pLoF,2219002878,2,219002878,
DMKN,ENSG00000161249,0.00158438982555542,0.045817930732875,0.000743020837629116,0.101840704938395,pLoF,19035498595,19,35498595,
MTMR6,ENSG00000139505,0.00158850802819788,0.00903113766380348,0.000958613086010307,0.15483236592284,pLoF,13025249135,13,25249135,
CHGA,ENSG00000100604,0.00159912927006911,0.00227699853207497,0.00129700266821109,0.199033126052692,pLoF,14092923256,14,92923256,
ZFAND1,ENSG00000104231,0.00161277416388128,0.0063929545764092,0.00102047652392401,0.163634431511278,pLoF,8081702625,8,81702625,
STX16,ENSG00000124222,0.00165284924515763,0.00220566586080329,0.00168076218722868,0.200091975742002,pLoF,20058651915,20,58651915,
IMMP1L,ENSG00000148950,0.00169767652000763,0.00193686791830072,0.00225134783340941,0.115546679547238,pLoF,11031430195,11,31430195,
CLIC4,ENSG00000169504,0.00171512233012006,0.00787043280878685,0.00144623989962134,0.291995733631048,pLoF,1024745474,1,24745474,
NKX6-3,ENSG00000165066,0.00172560881387762,0.00129116806476892,0.00203247899460779,0.218039318314592,pLoF,8041646334,8,41646334,
FAM20A,ENSG00000108950,0.00175591648548512,0.0420134639113255,0.000859432374373581,0.104424480781454,pLoF,17068530116,17,68530116,
SLC37A1,ENSG00000160190,0.00177086248358793,0.00613942768337439,0.00117546939486468,0.166742940823424,pLoF,21042518354,21,42518354,
GPR15,ENSG00000154165,0.00178161216016337,0.00167727117335592,0.00204784299158578,0.20840723717679,pLoF,3098531955,3,98531955,
RGS22,ENSG00000132554,0.00179296870205581,0.0583628779137415,0.00110583670476494,0.164903098724313,pLoF,8099962364,8,99962364,
GRM4,ENSG00000124493,0.00180425481398483,0.0365878180668424,0.00122734842549899,0.194314683781793,pLoF,6034022763,6,34022763,
AP001781.2,ENSG00000258529,0.0018688672525462,0.0115229795518659,0.00124190318858175,0.106758736965949,pLoF,11111786275,11,111786275,
CDC73,ENSG00000134371,0.00187350910250972,0.00633002995736942,0.00165846361281119,0.306474892134231,pLoF,1193122126,1,193122126,
DOP1A,ENSG00000083097,0.00194496485381168,0.0438384365767156,0.000910581131511434,0.102749002413665,pLoF,6083065571,6,83065571,
USHBP1,ENSG00000130307,0.0019506002405757,0.00764927288017958,0.0015953531833568,0.0920578853957243,pLoF,19017244835,19,17244835,
PROKR2,ENSG00000101292,0.00202517952437142,0.00560844420017848,0.00183720495015804,0.121383814370071,pLoF,20005302041,20,5302041,
SETD4,ENSG00000185917,0.00203205269044993,0.0128925091006024,0.0013743998698742,0.10214100015648,pLoF,21036036017,21,36036017,
KPNA2,ENSG00000182481,0.00203353100721071,0.0377243594008611,0.0013389308160402,0.192298748558159,pLoF,17068037093,17,68037093,
CTRC,ENSG00000162438,0.00205385574245065,0.00433823261742639,0.00150776518523954,0.178087683541006,pLoF,1015438379,1,15438379,
SYNDIG1,ENSG00000101463,0.00206493968783406,0.0231358854705308,0.00115436422164228,0.223942845414844,pLoF,20024542973,20,24542973,
PRSS48,ENSG00000189099,0.00206734067467917,0.0183023589454296,0.00155617669304231,0.238147713175116,pLoF,4151277171,4,151277171,
RASL11B,ENSG00000128045,0.00208370424132776,0.0098416433428723,0.00173294517097333,0.277350091411514,pLoF,4052862416,4,52862416,
WIPI1,ENSG00000070540,0.00210054988201558,0.0115777998173654,0.00125528931770535,0.146881230055606,pLoF,17068420097,17,68420097,
HOMER2,ENSG00000103942,0.00211066779513991,0.00772783563320034,0.00130264762065935,0.158028810087417,pLoF,15082849639,15,82849639,
ZXDA,ENSG00000198205,0.00211408012261971,0.00153533438294651,0.00242651724988652,0.208504167248142,pLoF,23057907923,X,57907923,
DCUN1D3,ENSG00000188215,0.00212471192334085,0.00450978714446526,0.00193306196468834,0.329430630881646,pLoF,16020859760,16,20859760,
KREMEN1,ENSG00000183762,0.00215618994784261,0.00456396434652273,0.00201481742832788,0.125806561301013,pLoF,22029073118,22,29073118,
ZNF862,ENSG00000106479,0.00217257408896887,0.00801726139813763,0.0017640788570582,0.11471100072683,pLoF,7149833731,7,149833731,
LRRC30,ENSG00000206422,0.00220636573804001,0.00964423596070108,0.00190433464609785,0.108993105555051,pLoF,18007231039,18,7231039,
ZDHHC14,ENSG00000175048,0.00221419435586423,0.0165385738018764,0.00168755200580639,0.244417503858055,pLoF,6157381896,6,157381896,
FOXO6,ENSG00000204060,0.00222193302904239,0.00334028520201501,0.00207914964572609,0.349092839389801,pLoF,1041361938,1,41361938,
NDRG1,ENSG00000104419,0.00222733425907573,0.0915134428624169,0.00130961613167679,0.13667054900857,pLoF,8133238774,8,133238774,
MON1A,ENSG00000164077,0.00224444528979995,0.0120714815976148,0.0013491104120863,0.145354242913193,pLoF,3049908917,3,49908917,
PKD1,ENSG00000008710,0.0022581613047683,0.0520860273171557,0.00108687802627117,0.0873696326365469,pLoF,16002083710,16,2083710,
RSAD1,ENSG00000136444,0.00226584736940183,0.182350410374181,0.0011247255404957,0.0547570905049752,pLoF,17050473860,17,50473860,
WDPCP,ENSG00000143951,0.00230052271484438,0.0387681391846928,0.00117535509783306,0.107155635088343,pLoF,2063121789,2,63121789,
MYLK,ENSG00000065534,0.00230646230588183,0.0491567738468727,0.00112140607225453,0.0984572892868913,pLoF,3123614005,3,123614005,
IGFL2,ENSG00000204866,0.00230824990890122,0.00444664710200326,0.00212445192517019,0.177061769846583,pLoF,19046148207,19,46148207,
ACBD4,ENSG00000181513,0.00232995318423579,0.0128941939178315,0.00141146833266825,0.143226899054362,pLoF,17045132123,17,45132123,
B4GALT5,ENSG00000158470,0.00238258617657705,0.00423860622743222,0.00219384569630776,0.333036107908865,pLoF,20049636208,20,49636208,
DBNDD2,ENSG00000244274,0.00238613634922891,0.0154079471703545,0.0018755552250771,0.248753393893088,pLoF,20045406369,20,45406369,
SNAPC1,ENSG00000023608,0.00239342489188998,0.0019479613022344,0.0149061850049501,0.0449016282946467,pLoF,14061762358,14,61762358,
ANTKMT,ENSG00000103254,0.00243072060458627,0.0136309759991005,0.00152199523746688,0.142131201432674,pLoF,16000716147,16,716147,
F2,ENSG00000180210,0.00243802858022324,0.031864833182182,0.00164304763734824,0.19802998816097,pLoF,11046719144,11,46719144,
LIPG,ENSG00000101670,0.00247239045366388,0.00423860436842993,0.00185708813639518,0.178814046216844,pLoF,18049561609,18,49561609,
UBE2V2,ENSG00000169139,0.00248326223402251,0.0123817939911813,0.00186865859817031,0.260408846645982,pLoF,8048008315,8,48008315,
OGFR,ENSG00000060491,0.00249779527348293,0.00472003415489297,0.00229362073125139,0.325706970218102,pLoF,20062804799,20,62804799,
CHMP4B,ENSG00000101421,0.00250890103211843,,,,pLoF,20033811373,20,33811373,
TMEM59,ENSG00000116209,0.00270582134803576,0.027148363119908,0.00207032704622723,0.116823885422371,pLoF,1054032065,1,54032065,
PROKR1,ENSG00000169618,0.00271571481143584,0.00517086707734815,0.00190049951463656,0.172128382830739,pLoF,2068645721,2,68645721,
GXYLT2,ENSG00000172986,0.0027467659573881,0.00975525107314301,0.00169661502627616,0.152662816206361,pLoF,3072884450,3,72884450,
STUB1,ENSG00000103266,0.00274984228529385,0.0230678333502476,0.00199590388223403,0.222640695966417,pLoF,16000675741,16,675741,
BNIP3L,ENSG00000104765,0.00275551488325498,0.00578808947156051,0.0024827139962702,0.310905968288407,pLoF,8026381053,8,26381053,
CD47,ENSG00000196776,0.0027560075467028,0.00610060074783847,0.00247860074509887,0.308452207254506,pLoF,3108047228,3,108047228,
RELA,ENSG00000173039,0.00276467806867908,0.00678659676833426,0.00241035827369296,0.301595020646326,pLoF,11065649209,11,65649209,
INTS1,ENSG00000164880,0.00286727871596326,0.0370705311867227,0.002210134795256,0.0717084356486201,pLoF,7001470517,7,1470517,
PELI2,ENSG00000139946,0.00287879758177889,0.00501568526215579,0.00267448931641923,0.16226372353217,pLoF,14056118609,14,56118609,
TSC1,ENSG00000165699,0.00296560313401995,0.00661763112039837,0.00264730653240453,0.302822148949047,pLoF,9132887300,9,132887300,
PHYHIPL,ENSG00000165443,0.00300285079805551,0.0152993247078277,0.00236422619871446,0.248610110155366,pLoF,10059176780,10,59176780,
TAMALIN,ENSG00000161835,0.00301226724740644,0.00700895701538351,0.00267458990231484,0.299017304976605,pLoF,12052006929,12,52006929,
TMEM244,ENSG00000203756,0.00301582973366288,0.0053749895238856,0.00275994024007509,0.170913956307923,pLoF,6129831313,6,129831313,
NFAM1,ENSG00000235568,0.00302937680329451,0.00434486047415661,0.00281580180236185,0.330261258256816,pLoF,22042385116,22,42385116,
PIK3R3,ENSG00000117461,0.0030341910191396,0.0307634434889081,0.00161584352649113,0.11144267812101,pLoF,1046035141,1,46035141,
ATG9A,ENSG00000198925,0.00304655256588748,0.0195339726090753,0.00226594842301386,0.23307128246467,pLoF,2219214388,2,219214388,
CACNG6,ENSG00000130433,0.00306250000778574,0.0051106818106168,0.00233555575965883,0.172875655317883,pLoF,19053992812,19,53992812,
WIPF2,ENSG00000171475,0.00306580627377573,0.0119862581125733,0.00252969124152325,0.264212782701419,pLoF,17040256331,17,40256331,
HACL1,ENSG00000131373,0.00313044987458888,0.0148910662231381,0.00168968578393713,0.102376083272771,pLoF,3015560828,3,15560828,
C5orf46,ENSG00000178776,0.00319577432725282,0.00537980982278841,0.00288657379524748,0.316082598946112,pLoF,5147896980,5,147896980,
NOS1AP,ENSG00000198929,0.00320556854067089,0.00685123453894998,0.00287951456044033,0.300190729008493,pLoF,1162070130,1,162070130,
AL645922.1,ENSG00000244255,0.00321570566793483,0.0700064074949192,0.00156883447886669,0.0866442172234045,pLoF,6031927426,6,31927426,
KCNIP2,ENSG00000120049,0.00324676061335016,0.00880730727870915,0.00280663026306982,0.283885251233863,pLoF,10101827358,10,101827358,
GDPD5,ENSG00000158555,0.00325946260029064,0.00280020446777418,0.00434497187758165,0.0953646747890273,pLoF,11075429622,11,75429622,
LMNB1,ENSG00000113368,0.00330565646261172,0.0182988953750203,0.00254379360473767,0.236821500319215,pLoF,5126777379,5,126777379,
FAM71F1,ENSG00000135248,0.00331145305349079,0.00712261854376917,0.00232666291731187,0.162440923895708,pLoF,7128715394,7,128715394,
HIPK1,ENSG00000163349,0.00331636034011984,0.0196740429958209,0.00251324916183304,0.231981699742619,pLoF,1113929249,1,113929249,
RIN3,ENSG00000100599,0.00331781444766843,0.0035106818988091,0.00542682926647586,0.103901815584943,pLoF,14092513857,14,92513857,
YY1AP1,ENSG00000163374,0.00331821463360693,0.0373420347242385,0.00174864522612084,0.107844298361809,pLoF,1155659561,1,155659561,
TMCC3,ENSG00000057704,0.00334578342562408,0.00718008290758521,0.00302888726953521,0.150923408876636,pLoF,12094571352,12,94571352,
IREB2,ENSG00000136381,0.00334587612530379,0.0297979785965374,0.00230557135575404,0.20388902095403,pLoF,15078438282,15,78438282,
AC083977.1,ENSG00000286131,0.00336679751822588,0.0110288089050888,0.0028496291917357,0.269237914753727,pLoF,8032646604,8,32646604,
CCDC6,ENSG00000108091,0.00337741369605926,0.0115286007860345,0.00276392963621475,0.266445737124402,pLoF,10059792850,10,59792850,
SBNO1,ENSG00000139697,0.00337940066295361,0.00938034506790286,0.00290144369461653,0.279630942772797,pLoF,12123295786,12,123295786,
ATP1A3,ENSG00000105409,0.00338828134326075,0.0107315391180963,0.00285256387147326,0.270939887306219,pLoF,19041966365,19,41966365,
NEK6,ENSG00000119408,0.00338999820362917,0.045326703457406,0.00229083471953184,0.17934049363969,pLoF,9124257587,9,124257587,
SSH1,ENSG00000084112,0.00339183429550149,0.152328201198179,0.00186315730101994,0.10482020118151,pLoF,12108787883,12,108787883,
REX1BD,ENSG00000006015,0.00339364065744907,0.00824979311445073,0.00297636148300451,0.287914809909043,pLoF,19018588731,19,18588731,
VLDLR,ENSG00000147852,0.00339673542340957,0.0133704671611058,0.00205306395243143,0.139123064324031,pLoF,9002622095,9,2622095,
SKP1,ENSG00000113558,0.00341128908666521,0.00372356283598796,0.0032567026960324,0.339743121735122,pLoF,5134144750,5,134144750,
HGD,ENSG00000113924,0.00343072209962203,0.0285843761082901,0.00186784191675993,0.116457351528622,pLoF,3120628300,3,120628300,
PPT2,ENSG00000221988,0.00344447563709238,0.0130168202541019,0.00281782561192134,0.258470988617244,pLoF,6032149147,6,32149147,
DYSF,ENSG00000135636,0.00347170786356377,0.346433680477996,0.00162403362511399,0.0267726036612247,pLoF,2071466563,2,71466563,
TLK1,ENSG00000198586,0.00351602803199214,0.00352062129897757,0.00345149846970183,0.343158813187318,pLoF,2170993703,2,170993703,
CCDC168,ENSG00000175820,0.00353335897572304,0.00519476921191497,0.00326893544982165,0.319942728891095,pLoF,13102729381,13,102729381,
RHBG,ENSG00000132677,0.00354320530457608,0.00397484429098893,0.00554940913251911,0.103650293234128,pLoF,1156369149,1,156369149,
BEST2,ENSG00000039987,0.00354419919471261,0.0030411167644635,0.00622254502431807,0.135294806757854,pLoF,19012747131,19,12747131,
MORC1,ENSG00000114487,0.00356499230602514,0.00474644687606074,0.00334150566932012,0.17540777105776,pLoF,3108953534,3,108953534,
MYO18A,ENSG00000196535,0.00357947989775675,0.00236442827689343,0.00726672419728336,0.138762104484553,pLoF,17029073765,17,29073765,
ACSS1,ENSG00000154930,0.00358005632771186,0.108053146198381,0.00212465615197976,0.125587025761998,pLoF,20025006735,20,25006735,
LRP6,ENSG00000070018,0.00360451930875494,0.0239244730864174,0.0026177271850244,0.219490021863093,pLoF,12012111105,12,12111105,
UBA6,ENSG00000033178,0.00362239146223531,0.102184707063929,0.00207833234505839,0.128183129842435,pLoF,4067618919,4,67618919,
DMRTA2,ENSG00000142700,0.00362802314676047,0.00711601867453826,0.00330915172541013,0.296044953671068,pLoF,1050418576,1,50418576,
AP3M2,ENSG00000070718,0.00372615556706268,0.15910677650259,0.0020264452727905,0.102551474306782,pLoF,8042154553,8,42154553,
IGSF9,ENSG00000085552,0.00373629474191539,0.0321680823426471,0.00217582102073877,0.0829070823700448,pLoF,1159923332,1,159923332,
SLC38A8,ENSG00000166558,0.00378747214232,0.171638946457604,0.00204280223305564,0.0976384051921318,pLoF,16084009720,16,84009720,
SUGT1,ENSG00000165416,0.00378838248780922,0.00894981064343059,0.00331600339076354,0.282165027335957,pLoF,13052652839,13,52652839,
ACTL6B,ENSG00000077080,0.00380363586496757,0.0159039895771926,0.00319192536706536,0.126921707126773,pLoF,7100640588,7,100640588,
CPT1A,ENSG00000110090,0.0038248767811262,0.00587741476029069,0.00310854980429021,0.168151144836069,pLoF,11068750116,11,68750116,
ASB18,ENSG00000182177,0.00383261553603764,0.0191376762112401,0.00254745844943693,0.0689737182468228,pLoF,2236194876,2,236194876,
UBE2S,ENSG00000108106,0.00383751362266382,0.00836277276022823,0.00340071578922296,0.286481611302977,pLoF,19055401397,19,55401397,
MSC,ENSG00000178860,0.00384176775185008,0.0110292338307894,0.00330752941600321,0.268598696120349,pLoF,8071842595,8,71842595,
CRLF3,ENSG00000176390,0.0038873719777377,0.00659878415028103,0.00266449919958378,0.164831787909468,pLoF,17030784119,17,30784119,
MSI2,ENSG00000153944,0.00396260686815397,0.00814330428299215,0.00352445994372397,0.288061760986011,pLoF,17057256747,17,57256747,
ZNF888,ENSG00000213793,0.00397928296355166,0.00495312206451015,0.00374146983594947,0.320314037059314,pLoF,19052906049,19,52906049,
UBP1,ENSG00000153560,0.00398401862735343,0.015621535238293,0.00322939875862793,0.246199376722163,pLoF,3033383913,3,33383913,
HDLBP,ENSG00000115677,0.00399554287732351,0.0127078594197662,0.00331758285120298,0.259410755397898,pLoF,2241223118,2,241223118,
POM121,ENSG00000196313,0.00401861764583056,0.0106165798638872,0.00273460007387782,0.148544169033826,pLoF,7072890529,7,72890529,
ZNF513,ENSG00000163795,0.00403359379534685,0.0257170813745191,0.00297068103152531,0.214529841313592,pLoF,2027372504,2,27372504,
